id,isResult,side,h,a,goals,xG,datetime,forecast,result
7504,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'h': '0', 'a': '0'}","{'h': '0.757926', 'a': '0.625722'}",2017-08-20 19:45:00,"{'w': 0.3476950539338809, 'd': 0.3843988924237185, 'l': 0.26790605364239406}",d
7512,True,h,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '3', 'a': '2'}","{'h': '1.63964', 'a': '1.11091'}",2017-08-27 19:45:00,"{'w': 0.4968139659294011, 'd': 0.2453097018028205, 'l': 0.2578763319915069}",w
7524,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'h': '2', 'a': '0'}","{'h': '2.08048', 'a': '0.375089'}",2017-09-10 11:30:00,"{'w': 0.7777021690063267, 'd': 0.16703527840953525, 'l': 0.05526254609245697}",l
7537,True,h,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '0', 'a': '2'}","{'h': '0.551736', 'a': '1.09462'}",2017-09-17 14:00:00,"{'w': 0.18476965700302353, 'd': 0.32796261071863114, 'l': 0.4872677322772795}",l
7547,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'h': '2', 'a': '0'}","{'h': '2.13498', 'a': '0.158147'}",2017-09-20 19:45:00,"{'w': 0.8416753131611956, 'd': 0.13802258312519966, 'l': 0.020302094618395362}",l
7558,True,h,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '2', 'a': '3'}","{'h': '0.263465', 'a': '1.90566'}",2017-09-23 17:00:00,"{'w': 0.043420112132893623, 'd': 0.17926980703046017, 'l': 0.7773100787893216}",l
7566,True,h,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'h': '1', 'a': '1'}","{'h': '2.51356', 'a': '0.539744'}",2017-10-01 14:00:00,"{'w': 0.803807130718161, 'd': 0.13652909130982682, 'l': 0.059663703911374426}",d
7569,True,a,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'h': '2', 'a': '1'}","{'h': '1.93187', 'a': '0.382431'}",2017-10-15 14:00:00,"{'w': 0.7495136411299483, 'd': 0.18650217157030566, 'l': 0.06398418484737889}",l
7586,True,h,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '0', 'a': '1'}","{'h': '0.481741', 'a': '2.52212'}",2017-10-22 14:00:00,"{'w': 0.05152877689737962, 'd': 0.13082559547611874, 'l': 0.8176455503074977}",l
7596,True,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'h': '4', 'a': '1'}","{'h': '1.25151', 'a': '0.910025'}",2017-10-25 19:45:00,"{'w': 0.4417634022302626, 'd': 0.28870836367968, 'l': 0.26952823408311233}",l
7606,True,h,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '1', 'a': '0'}","{'h': '0.334111', 'a': '1.32901'}",2017-10-29 14:00:00,"{'w': 0.09213478182108426, 'd': 0.28352925622358094, 'l': 0.6243359619396056}",w
7609,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'h': '1', 'a': '1'}","{'h': '0.823876', 'a': '0.898073'}",2017-11-05 17:00:00,"{'w': 0.31061073716899557, 'd': 0.33751723762039343, 'l': 0.351872025210526}",d
7626,True,h,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '1', 'a': '1'}","{'h': '1.06473', 'a': '1.22467'}",2017-11-19 14:00:00,"{'w': 0.31881245706993044, 'd': 0.28329929618617067, 'l': 0.39788824673809}",d
7632,True,a,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'h': '2', 'a': '1'}","{'h': '1.69642', 'a': '0.857429'}",2017-11-25 17:00:00,"{'w': 0.5725429102003755, 'd': 0.2393517050412062, 'l': 0.18810538432379362}",l
7646,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'h': '3', 'a': '1'}","{'h': '4.70632', 'a': '1.32164'}",2017-12-01 17:30:00,"{'w': 0.8875890244677548, 'd': 0.06495969483553006, 'l': 0.04733186021910332}",l
