id,isResult,side,h,a,goals,xG,datetime,forecast,result
7502,True,a,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '1', 'a': '1'}","{'h': '0.568427', 'a': '0.314472'}",2017-08-20 19:45:00,"{'w': 0.3429585241165483, 'd': 0.490881993144885, 'l': 0.16615948273856648}",d
7511,True,h,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '3', 'a': '0'}","{'h': '1.24379', 'a': '0.823815'}",2017-08-27 17:00:00,"{'w': 0.46090474941126297, 'd': 0.293327634846865, 'l': 0.24576761573555023}",w
7520,True,a,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '0', 'a': '1'}","{'h': '1.20053', 'a': '0.999531'}",2017-09-10 17:00:00,"{'w': 0.40581127610924517, 'd': 0.2893693321636562, 'l': 0.304819391722942}",w
7538,True,h,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '2', 'a': '2'}","{'h': '1.32766', 'a': '0.910733'}",2017-09-17 14:00:00,"{'w': 0.4632503922497332, 'd': 0.2801859298077593, 'l': 0.25656367792691664}",d
7548,True,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '2', 'a': '3'}","{'h': '2.52674', 'a': '1.48506'}",2017-09-20 19:45:00,"{'w': 0.6020679688690261, 'd': 0.18357264760418057, 'l': 0.21435930432378955}",w
7554,True,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '4', 'a': '0'}","{'h': '2.78732', 'a': '0.205593'}",2017-09-23 19:45:00,"{'w': 0.9018132844547704, 'd': 0.08326291051169424, 'l': 0.014923534118632613}",l
7567,True,h,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '2', 'a': '2'}","{'h': '1.5648', 'a': '3.21572'}",2017-10-01 14:00:00,"{'w': 0.15569319689521122, 'd': 0.14495085811495306, 'l': 0.699354388783257}",d
7571,True,a,"{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '2', 'a': '2'}","{'h': '0.389049', 'a': '2.00671'}",2017-10-15 14:00:00,"{'w': 0.06126739073477119, 'd': 0.1773756516581812, 'l': 0.7613569535616751}",d
7587,True,h,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '0', 'a': '1'}","{'h': '0.490918', 'a': '0.864033'}",2017-10-22 14:00:00,"{'w': 0.1975812639347152, 'd': 0.37954324239449866, 'l': 0.4228754936707483}",l
7593,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '3', 'a': '0'}","{'h': '1.33893', 'a': '0.875229'}",2017-10-25 19:45:00,"{'w': 0.47522502775199765, 'd': 0.2800314569324656, 'l': 0.24474351529806823}",l
7607,True,h,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '1'}","{'h': '2.64656', 'a': '0.685883'}",2017-10-29 19:45:00,"{'w': 0.7905647374413111, 'd': 0.136590031931733, 'l': 0.07284508875077227}",w
7615,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '1', 'a': '1'}","{'h': '1.63539', 'a': '1.12737'}",2017-11-05 11:30:00,"{'w': 0.4919316694446337, 'd': 0.24547528284311587, 'l': 0.26259304744513035}",d
7627,True,h,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '1', 'a': '1'}","{'h': '2.85934', 'a': '1.38363'}",2017-11-19 14:00:00,"{'w': 0.679651110124841, 'd': 0.15930712444430484, 'l': 0.16104139382884652}",d
