id,isResult,side,h,a,goals,xG,datetime,forecast,result
7505,True,a,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '2', 'a': '1'}","{'h': '2.84573', 'a': '1.05409'}",2017-08-20 19:45:00,"{'w': 0.7431620772454591, 'd': 0.14491367196818475, 'l': 0.11192390048700863}",l
7515,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '0', 'a': '1'}","{'h': '0.798588', 'a': '1.79492'}",2017-08-26 17:00:00,"{'w': 0.16244029479775435, 'd': 0.22701088613845188, 'l': 0.6105488181392257}",l
7520,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '0', 'a': '1'}","{'h': '1.20053', 'a': '0.999531'}",2017-09-10 17:00:00,"{'w': 0.40581127610924517, 'd': 0.2893693321636562, 'l': 0.304819391722942}",l
7534,True,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '6', 'a': '0'}","{'h': '5.46073', 'a': '0.211585'}",2017-09-17 14:00:00,"{'w': 0.9893654942158457, 'd': 0.008720946287440207, 'l': 0.0013563849665135246}",l
7540,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '0', 'a': '4'}","{'h': '0.717607', 'a': '2.23834'}",2017-09-20 17:00:00,"{'w': 0.10431491347503863, 'd': 0.1757919434579916, 'l': 0.7198931262754048}",l
7550,True,a,"{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '2', 'a': '0'}","{'h': '1.48495', 'a': '1.97551'}",2017-09-24 14:00:00,"{'w': 0.2908483383843583, 'd': 0.21774416561033474, 'l': 0.49140749264133704}",l
7560,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '1', 'a': '2'}","{'h': '1.28824', 'a': '1.95792'}",2017-10-01 14:00:00,"{'w': 0.2505050187755199, 'd': 0.21938554456280693, 'l': 0.5301094337251376}",l
7573,True,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '1', 'a': '0'}","{'h': '1.23201', 'a': '0.262024'}",2017-10-16 19:45:00,"{'w': 0.6188308628156901, 'd': 0.3029883187089375, 'l': 0.07818081846984754}",l
7580,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '0', 'a': '3'}","{'h': '0.182665', 'a': '2.49371'}",2017-10-22 14:00:00,"{'w': 0.017072567999055425, 'd': 0.10391241355868491, 'l': 0.8790149514637844}",l
7591,True,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '2', 'a': '1'}","{'h': '1.89299', 'a': '1.30579'}",2017-10-25 19:45:00,"{'w': 0.5118174995570667, 'd': 0.22408090671924785, 'l': 0.2641015918370025}",l
7599,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '1', 'a': '5'}","{'h': '0.603107', 'a': '2.92387'}",2017-10-29 11:30:00,"{'w': 0.049856245795982544, 'd': 0.10908444101311271, 'l': 0.8410588239976794}",l
7616,True,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '2', 'a': '1'}","{'h': '3.09066', 'a': '0.114939'}",2017-11-05 14:00:00,"{'w': 0.9378851687014483, 'd': 0.056264438065180354, 'l': 0.005849429747202112}",l
7619,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '1', 'a': '2'}","{'h': '1.11066', 'a': '2.70254'}",2017-11-19 14:00:00,"{'w': 0.1318783456491917, 'd': 0.15817495606114831, 'l': 0.7099465139015408}",l
7629,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '1', 'a': '0'}","{'h': '1.56055', 'a': '0.501253'}",2017-11-27 19:45:00,"{'w': 0.6355852992660703, 'd': 0.24798164097254438, 'l': 0.11643305962038941}",l
7639,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '2', 'a': '2'}","{'h': '1.20398', 'a': '1.74779'}",2017-12-03 11:30:00,"{'w': 0.2631863141073373, 'd': 0.2354907064572327, 'l': 0.5013229787833058}",d
7658,True,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '2', 'a': '0'}","{'h': '0.455472', 'a': '1.52222'}",2017-12-10 14:00:00,"{'w': 0.10842867080484898, 'd': 0.2523060586744861, 'l': 0.6392652704200382}",l
7660,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'h': '1', 'a': '2'}","{'h': '1.08334', 'a': '2.32753'}",2017-12-17 17:00:00,"{'w': 0.16258288680582303, 'd': 0.18599593836679906, 'l': 0.6514211470512072}",l
7671,True,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '1', 'a': '0'}","{'h': '3.28348', 'a': '0.861192'}",2017-12-23 14:00:00,"{'w': 0.833402480296334, 'd': 0.1042736370450718, 'l': 0.062321884316504705}",l
7680,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '1', 'a': '0'}","{'h': '0.992802', 'a': '0.938785'}",2017-12-30 14:00:00,"{'w': 0.35689036739066043, 'd': 0.314913605977931, 'l': 0.32819602663101444}",w
7696,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '3', 'a': '2'}","{'h': '1.64696', 'a': '1.02149'}",2018-01-06 14:00:00,"{'w': 0.5198631609429567, 'd': 0.24533104739977496, 'l': 0.23480579136489985}",w
7699,True,a,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '3', 'a': '0'}","{'h': '2.22876', 'a': '0.691554'}",2018-01-21 14:00:00,"{'w': 0.7244459962603003, 'd': 0.1750868210667573, 'l': 0.1004671667869427}",l
7710,True,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '3', 'a': '0'}","{'h': '2.29504', 'a': '0.241133'}",2018-01-28 14:00:00,"{'w': 0.8427061573885131, 'd': 0.1294291143495972, 'l': 0.027864705078096883}",l
7724,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '0', 'a': '2'}","{'h': '1.06833', 'a': '2.23408'}",2018-02-04 19:45:00,"{'w': 0.16970669655134704, 'd': 0.193193273178619, 'l': 0.6371000138860428}",l
7730,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '5', 'a': '2'}","{'h': '2.51785', 'a': '0.711119'}",2018-02-11 19:45:00,"{'w': 0.7667389615766288, 'd': 0.14930890162353283, 'l': 0.08395206112210711}",l
7742,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'h': '3', 'a': '2'}","{'h': '1.29928', 'a': '2.14309'}",2018-02-18 14:00:00,"{'w': 0.2269657268115009, 'd': 0.20598946896997114, 'l': 0.5670447946518359}",w
7757,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '2', 'a': '0'}","{'h': '0.8584', 'a': '0.397877'}",2018-02-24 19:45:00,"{'w': 0.4468538709661246, 'd': 0.3905765754482933, 'l': 0.16256955358554734}",l
7770,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '1', 'a': '0'}","{'h': '1.72033', 'a': '1.20938'}",2018-03-11 11:30:00,"{'w': 0.4935998078692054, 'd': 0.23759218541817986, 'l': 0.2688080061840318}",l
7781,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '2'}","{'h': '1.7768', 'a': '1.76932'}",2018-03-18 14:00:00,"{'w': 0.39093183008912097, 'd': 0.22118633663352807, 'l': 0.3878818317065093}",l
7789,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '6', 'a': '2'}","{'h': '3.7189', 'a': '0.256318'}",2018-03-31 14:00:00,"{'w': 0.9501653465591772, 'd': 0.041416740283766615, 'l': 0.008409256971522517}",l
7763,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '3', 'a': '0'}","{'h': '2.85956', 'a': '0.331417'}",2018-04-04 16:00:00,"{'w': 0.885019524778334, 'd': 0.09038036706112881, 'l': 0.024599736232593573}",w
7806,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '2', 'a': '4'}","{'h': '1.87275', 'a': '2.4609'}",2018-04-07 13:00:00,"{'w': 0.29616298812147007, 'd': 0.19135631877057083, 'l': 0.5124806348746254}",l
7809,True,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '2', 'a': '2'}","{'h': '1.34736', 'a': '1.46303'}",2018-04-15 13:00:00,"{'w': 0.3479319187288826, 'd': 0.2517892569404743, 'l': 0.40027882425299477}",d
7819,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '0', 'a': '3'}","{'h': '0.744028', 'a': '3.74372'}",2018-04-18 16:00:00,"{'w': 0.03586565447240908, 'd': 0.07245205360182638, 'l': 0.8916729438488074}",l
7829,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '0', 'a': '1'}","{'h': '1.07233', 'a': '0.449416'}",2018-04-21 18:45:00,"{'w': 0.509354430963767, 'd': 0.3369250053195017, 'l': 0.15372056371593182}",w
7846,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '3', 'a': '3'}","{'h': '1.67032', 'a': '2.76558'}",2018-04-29 13:00:00,"{'w': 0.21890457517490758, 'd': 0.17351474436238504, 'l': 0.6075804343158956}",d
7850,True,a,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '2', 'a': '0'}","{'h': '1.83046', 'a': '0.345937'}",2018-05-06 14:00:00,"{'w': 0.7401145407988746, 'd': 0.19749368684240592, 'l': 0.062391771158402956}",l
7861,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '1', 'a': '0'}","{'h': '1.85241', 'a': '1.07966'}",2018-05-12 17:00:00,"{'w': 0.5543984984349548, 'd': 0.2265899599680725, 'l': 0.21901154018979113}",w
7870,True,a,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '1', 'a': '0'}","{'h': '0.744593', 'a': '0.663029'}",2018-05-20 14:00:00,"{'w': 0.33382704165960964, 'd': 0.3812969831063178, 'l': 0.284875975234067}",l
