,season,matchId,playerId,player,homeOrAway,position,time,goals,assists,shots,yellowCard,redCard,xG,xA,bonus,xB,lastBonus
3178,2018,9715,3387,Nicolas N&#039;Koulou,h,DC,1170.0,1.0,0.0,2.0,1.0,0.0,0.8915106952190399,0.0174714550375938,3.0,2.1920035406947136,0.0
3488,2018,9719,3387,Nicolas N&#039;Koulou,a,DC,1260.0,1.0,0.0,2.0,2.0,0.0,0.8915106952190399,0.0266482466831802,3.0,1.7011803323403,0.0
3520,2018,9727,3387,Nicolas N&#039;Koulou,h,DC,1350.0,1.0,0.0,2.0,3.0,0.0,0.8915106952190399,0.0266482466831802,3.0,1.2011803323403,0.0
3828,2018,9741,3387,Nicolas N&#039;Koulou,a,DC,1440.0,1.0,0.0,2.0,3.0,0.0,0.8915106952190399,0.0266482466831802,3.0,1.2011803323403,0.0
4140,2018,9756,3387,Nicolas N&#039;Koulou,h,DC,1530.0,1.0,0.0,2.0,3.0,0.0,0.8915106952190399,0.0266482466831802,3.0,1.2011803323403,0.0
4290,2018,9761,3387,Nicolas N&#039;Koulou,a,DC,1620.0,2.0,0.0,3.0,3.0,0.0,1.0216398239135742,0.0266482466831802,6.0,1.591567718423903,3.0
4433,2018,9774,3387,Nicolas N&#039;Koulou,a,DC,1710.0,2.0,0.0,3.0,3.0,0.0,1.0216398239135742,0.0266482466831802,6.0,1.591567718423903,0.0
4809,2018,9781,3387,Nicolas N&#039;Koulou,h,DC,1800.0,2.0,0.0,3.0,3.0,0.0,1.0216398239135742,0.0266482466831802,6.0,1.591567718423903,0.0
4954,2018,9787,3387,Nicolas N&#039;Koulou,a,DC,1890.0,2.0,0.0,3.0,3.0,0.0,1.0216398239135742,0.0266482466831802,6.0,1.591567718423903,0.0
5528,2018,9813,3387,Nicolas N&#039;Koulou,a,DC,1956.0,2.0,0.0,3.0,3.0,1.0,1.0216398239135742,0.0521952500566838,6.0,1.1171147217974067,0.0
5589,2018,9826,3387,Nicolas N&#039;Koulou,h,DC,2046.0,2.0,0.0,3.0,3.0,1.0,1.0216398239135742,0.0521952500566838,6.0,1.1171147217974067,0.0
5864,2018,9828,3387,Nicolas N&#039;Koulou,h,DC,2136.0,2.0,0.0,3.0,4.0,1.0,1.0216398239135742,0.0521952500566838,6.0,0.6171147217974067,0.0
6104,2018,9840,3387,Nicolas N&#039;Koulou,a,DC,2226.0,2.0,0.0,3.0,4.0,1.0,1.0216398239135742,0.0521952500566838,6.0,0.6171147217974067,0.0
6299,2018,9855,3387,Nicolas N&#039;Koulou,h,DC,2316.0,2.0,0.0,3.0,4.0,1.0,1.0216398239135742,0.0521952500566838,6.0,0.6171147217974067,0.0
6862,2018,9876,3387,Nicolas N&#039;Koulou,h,DC,2406.0,2.0,0.0,3.0,5.0,1.0,1.0216398239135742,0.0521952500566838,6.0,0.11711472179740667,0.0
6944,2018,9883,3387,Nicolas N&#039;Koulou,a,DC,2496.0,2.0,0.0,4.0,5.0,1.0,1.08768180757761,0.0521952500566838,6.0,0.31524067278951406,0.0
7236,2018,9896,3387,Nicolas N&#039;Koulou,h,DC,2586.0,2.0,0.0,5.0,5.0,1.0,1.131685059517622,0.0521952500566838,6.0,0.44725042860955,0.0
7521,2018,9900,3387,Nicolas N&#039;Koulou,a,DC,2676.0,2.0,0.0,6.0,5.0,1.0,1.1539488341659307,0.0521952500566838,6.0,0.5140417525544763,0.0
7810,2018,9911,3387,Nicolas N&#039;Koulou,h,DC,2766.0,2.0,0.0,6.0,6.0,1.0,1.1539488341659307,0.0521952500566838,6.0,0.014041752554476261,0.0
7892,2018,9922,3387,Nicolas N&#039;Koulou,a,DC,2856.0,2.0,0.0,7.0,6.0,1.0,1.1790207009762526,0.0521952500566838,6.0,0.08925735298544166,0.0
8185,2018,9927,3387,Nicolas N&#039;Koulou,h,DC,2946.0,2.0,0.0,7.0,6.0,1.0,1.1790207009762526,0.0521952500566838,6.0,0.08925735298544166,0.0
8449,2018,9938,3387,Nicolas N&#039;Koulou,a,DC,3036.0,2.0,0.0,7.0,6.0,1.0,1.1790207009762526,0.0842853588983414,6.0,0.12134746182709925,0.0
8625,2018,9956,3387,Nicolas N&#039;Koulou,h,DC,3126.0,2.0,0.0,7.0,6.0,1.0,1.1790207009762526,0.0842853588983414,6.0,0.12134746182709925,0.0
