id,isResult,side,h,a,goals,xG,datetime,forecast,result
9583,True,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '1', 'a': '0'}","{'h': '1.40451', 'a': '1.20466'}",2018-08-19 21:30:00,"{'w': 0.4157651103731832, 'd': 0.26181035715987266, 'l': 0.32242453242931823}",l
9595,True,h,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '2', 'a': '2'}","{'h': '0.789096', 'a': '0.921797'}",2018-08-26 21:30:00,"{'w': 0.2939971636882297, 'd': 0.3380707087378903, 'l': 0.3679321275737751}",d
9598,True,a,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '0', 'a': '3'}","{'h': '0.494365', 'a': '2.45978'}",2018-09-01 16:00:00,"{'w': 0.05592156916022042, 'd': 0.13758689000087007, 'l': 0.8064914845578839}",w
9611,True,h,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': '0', 'a': '1'}","{'h': '1.38542', 'a': '0.297443'}",2018-09-15 13:00:00,"{'w': 0.6514579693181526, 'd': 0.27068346819673456, 'l': 0.07785856245727416}",l
9624,True,a,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '0', 'a': '1'}","{'h': '0.399584', 'a': '0.802538'}",2018-09-22 18:30:00,"{'w': 0.17090487826769116, 'd': 0.4049463197624717, 'l': 0.42414880196982363}",w
9631,True,h,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '2', 'a': '1'}","{'h': '1.85911', 'a': '1.78872'}",2018-09-25 19:00:00,"{'w': 0.40535134008412693, 'd': 0.21762480045287602, 'l': 0.37702385710478964}",w
9644,True,h,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '0'}","{'h': '1.05314', 'a': '0.144417'}",2018-09-29 18:30:00,"{'w': 0.5998926889612123, 'd': 0.34962784014285914, 'l': 0.050479470895307944}",w
9654,True,a,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '1', 'a': '2'}","{'h': '3.07945', 'a': '1.34105'}",2018-10-07 18:30:00,"{'w': 0.7212248446253001, 'd': 0.14371869136573692, 'l': 0.13505554210378495}",w
9666,True,h,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '1', 'a': '0'}","{'h': '2.09049', 'a': '0.64662'}",2018-10-21 18:30:00,"{'w': 0.7104518229393385, 'd': 0.18671410244281314, 'l': 0.10283406770615323}",w
9671,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '0', 'a': '3'}","{'h': '1.23598', 'a': '1.61907'}",2018-10-29 18:30:00,"{'w': 0.2919330152030938, 'd': 0.2448922134113754, 'l': 0.4631747711478286}",w
