id,isResult,side,h,a,goals,xG,datetime,forecast,result
9586,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'h': '4', 'a': '0'}","{'h': '2.66879', 'a': '0.348766'}",2018-08-20 21:30:00,"{'w': 0.8629669334430455, 'd': 0.106212821381519, 'l': 0.03082008761409766}",l
9593,True,h,"{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '0', 'a': '0'}","{'h': '1.77944', 'a': '0.924593'}",2018-08-26 21:30:00,"{'w': 0.5752222884735847, 'd': 0.23154710524117963, 'l': 0.19323060546144524}",d
9601,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'h': '1', 'a': '0'}","{'h': '2.8529', 'a': '0.491729'}",2018-09-02 18:30:00,"{'w': 0.8544708899583447, 'd': 0.10506712882631236, 'l': 0.040461619849158456}",l
9609,True,h,"{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '0', 'a': '5'}","{'h': '0.413989', 'a': '2.54241'}",2018-09-15 18:30:00,"{'w': 0.04215248444769095, 'd': 0.12294687103449825, 'l': 0.8349005589500289}",l
9620,True,h,"{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '2'}","{'h': '0.0629851', 'a': '2.91794'}",2018-09-23 18:30:00,"{'w': 0.003608296635560388, 'd': 0.06050965466534092, 'l': 0.9358815715663814}",l
9634,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'h': '4', 'a': '0'}","{'h': '2.53238', 'a': '0.48896'}",2018-09-26 19:00:00,"{'w': 0.8174146147299731, 'd': 0.13054212123652068, 'l': 0.05204318263808866}",l
9643,True,h,"{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '1', 'a': '2'}","{'h': '1.28871', 'a': '1.08662'}",2018-09-30 13:00:00,"{'w': 0.4108820820594174, 'd': 0.27652610039008474, 'l': 0.3125918175392455}",l
9655,True,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'h': '3', 'a': '2'}","{'h': '1.91949', 'a': '1.94032'}",2018-10-05 18:30:00,"{'w': 0.3903794236013523, 'd': 0.2110723281097166, 'l': 0.3985482434384286}",l
9660,True,h,"{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '3', 'a': '3'}","{'h': '1.04742', 'a': '1.19042'}",2018-10-21 10:30:00,"{'w': 0.3205995276557346, 'd': 0.2873980950856822, 'l': 0.3920023772545768}",d
9674,True,a,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'h': '0', 'a': '3'}","{'h': '0.725282', 'a': '1.35734'}",2018-10-28 13:00:00,"{'w': 0.19982219793597902, 'd': 0.28097255679590466, 'l': 0.5192052452470932}",w
9684,True,a,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'h': '0', 'a': '0'}","{'h': '0.584377', 'a': '0.424829'}",2018-11-04 14:00:00,"{'w': 0.32311495399067536, 'd': 0.46077502450882996, 'l': 0.21611002150049444}",d
