id,isResult,side,h,a,goals,xG,datetime,forecast,result
9586,True,h,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'h': '4', 'a': '0'}","{'h': '2.66879', 'a': '0.348766'}",2018-08-20 21:30:00,"{'w': 0.8629669334430455, 'd': 0.106212821381519, 'l': 0.03082008761409766}",w
9596,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '3', 'a': '3'}","{'h': '2.22995', 'a': '2.35383'}",2018-08-27 21:30:00,"{'w': 0.38158844000465114, 'd': 0.19199659437541391, 'l': 0.4264149175427132}",d
9603,True,h,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '0', 'a': '1'}","{'h': '0.323806', 'a': '0.250446'}",2018-09-02 18:30:00,"{'w': 0.22369760479919554, 'd': 0.6097273845607473, 'l': 0.1665750106400572}",l
9615,True,a,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '2', 'a': '0'}","{'h': '1.79209', 'a': '0.789043'}",2018-09-17 18:30:00,"{'w': 0.6123559496550366, 'd': 0.22704930082442304, 'l': 0.16059474861521886}",l
9622,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '2', 'a': '2'}","{'h': '2.35124', 'a': '2.08573'}",2018-09-23 16:00:00,"{'w': 0.4515364307431404, 'd': 0.1943183144007065, 'l': 0.3541452165154472}",d
9627,True,h,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '0', 'a': '0'}","{'h': '0.672669', 'a': '0.22405'}",2018-09-26 19:00:00,"{'w': 0.4182070541449686, 'd': 0.4717373408722349, 'l': 0.11005560498279572}",d
9642,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '2', 'a': '0'}","{'h': '1.0206', 'a': '0.681489'}",2018-09-30 13:00:00,"{'w': 0.42770996363113284, 'd': 0.33292619559279235, 'l': 0.2393638407756737}",l
9647,True,h,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '0', 'a': '1'}","{'h': '2.18092', 'a': '0.438067'}",2018-10-07 13:00:00,"{'w': 0.7782467109345257, 'd': 0.16100696049952573, 'l': 0.0607463165719906}",l
9658,True,a,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '1', 'a': '5'}","{'h': '0.856479', 'a': '2.17454'}",2018-10-21 13:00:00,"{'w': 0.13515696233740368, 'd': 0.18976463902635363, 'l': 0.6750783870896675}",w
9667,True,h,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': '3', 'a': '0'}","{'h': '2.98455', 'a': '1.37628'}",2018-10-27 13:00:00,"{'w': 0.7005179192943191, 'd': 0.15112262629662218, 'l': 0.14835882502421463}",w
