id,isResult,side,h,a,goals,xG,datetime,forecast,result
9577,True,h,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '2', 'a': '3'}","{'h': '1.05146', 'a': '2.25963'}",2018-08-18 19:00:00,"{'w': 0.16372343135882872, 'd': 0.190430301703824, 'l': 0.6458462479621534}",l
9592,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '6', 'a': '1'}","{'h': '3.33338', 'a': '0.637013'}",2018-08-26 21:30:00,"{'w': 0.8749427440486245, 'd': 0.08593556627036592, 'l': 0.03911929690036819}",l
9602,True,h,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '0', 'a': '0'}","{'h': '1.26902', 'a': '1.35877'}",2018-09-02 18:30:00,"{'w': 0.34809291592552283, 'd': 0.26196962750921193, 'l': 0.3899374565356195}",d
9614,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '2', 'a': '2'}","{'h': '2.72023', 'a': '1.17626'}",2018-09-16 10:30:00,"{'w': 0.6992244915439757, 'd': 0.15999920871641884, 'l': 0.14077609969882002}",d
9618,True,h,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '0', 'a': '2'}","{'h': '1.57505', 'a': '1.11577'}",2018-09-23 13:00:00,"{'w': 0.4796570605404584, 'd': 0.2508213974195244, 'l': 0.2695215418788206}",l
9630,True,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '2', 'a': '0'}","{'h': '1.61873', 'a': '1.60245'}",2018-09-26 19:00:00,"{'w': 0.3867717340737688, 'd': 0.23339134756797478, 'l': 0.3798369179252175}",l
9641,True,h,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '0', 'a': '1'}","{'h': '0.315367', 'a': '1.48485'}",2018-09-30 13:00:00,"{'w': 0.07593981952428945, 'd': 0.2521963087528371, 'l': 0.6718638716511086}",l
9652,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '3', 'a': '1'}","{'h': '2.55099', 'a': '0.412204'}",2018-10-07 13:00:00,"{'w': 0.8363347866816254, 'd': 0.12203012493794951, 'l': 0.04163499909066189}",l
9658,True,h,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '1', 'a': '5'}","{'h': '0.856479', 'a': '2.17454'}",2018-10-21 13:00:00,"{'w': 0.13515696233740368, 'd': 0.18976463902635363, 'l': 0.6750783870896675}",l
9668,True,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '2', 'a': '1'}","{'h': '1.47705', 'a': '1.18971'}",2018-10-28 13:00:00,"{'w': 0.4378912185027947, 'd': 0.25690931911119813, 'l': 0.3051994623158068}",l
