id,isResult,side,h,a,goals,xG,datetime,forecast,result
9585,True,a,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'h': '0', 'a': '1'}","{'h': '0.906945', 'a': '0.526925'}",2018-08-19 21:30:00,"{'w': 0.4290556835938608, 'd': 0.36666200073125943, 'l': 0.20428231567480373}",w
9589,True,h,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': '1', 'a': '0'}","{'h': '1.40818', 'a': '0.153916'}",2018-08-26 19:00:00,"{'w': 0.7036212581544107, 'd': 0.2576687514888499, 'l': 0.03870999032193905}",w
9606,True,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'h': '1', 'a': '0'}","{'h': '2.01945', 'a': '0.656746'}",2018-09-02 18:30:00,"{'w': 0.6943350337491573, 'd': 0.19521923956444862, 'l': 0.11044572229055874}",l
9615,True,h,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '2', 'a': '0'}","{'h': '1.79209', 'a': '0.789043'}",2018-09-17 18:30:00,"{'w': 0.6123559496550366, 'd': 0.22704930082442304, 'l': 0.16059474861521886}",w
9619,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'h': '3', 'a': '0'}","{'h': '1.71696', 'a': '0.722731'}",2018-09-22 16:00:00,"{'w': 0.6123116110931297, 'd': 0.23394783489773885, 'l': 0.15374055349841553}",l
9635,True,h,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '0', 'a': '2'}","{'h': '1.02425', 'a': '2.08628'}",2018-09-27 17:00:00,"{'w': 0.177516478713372, 'd': 0.20456322191924334, 'l': 0.6179202926348493}",l
9638,True,a,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'h': '2', 'a': '1'}","{'h': '1.66754', 'a': '1.16928'}",2018-10-01 18:30:00,"{'w': 0.49008891517925846, 'd': 0.24226258148782615, 'l': 0.26764850298517334}",l
9654,True,h,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '1', 'a': '2'}","{'h': '3.07945', 'a': '1.34105'}",2018-10-07 18:30:00,"{'w': 0.7212248446253001, 'd': 0.14371869136573692, 'l': 0.13505554210378495}",l
9663,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'h': '0', 'a': '2'}","{'h': '1.6265', 'a': '1.89155'}",2018-10-20 13:00:00,"{'w': 0.3357468467552418, 'd': 0.22030416609305262, 'l': 0.44394898504945135}",w
9674,True,h,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'h': '0', 'a': '3'}","{'h': '0.725282', 'a': '1.35734'}",2018-10-28 13:00:00,"{'w': 0.19982219793597902, 'd': 0.28097255679590466, 'l': 0.5192052452470932}",l
9682,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'h': '4', 'a': '1'}","{'h': '2.54151', 'a': '0.920245'}",2018-11-04 11:30:00,"{'w': 0.7246607799991805, 'd': 0.1606015726621042, 'l': 0.11473756215299373}",l
9694,True,h,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '2'}","{'h': '1.91899', 'a': '1.00551'}",2018-11-10 17:00:00,"{'w': 0.5869234657702768, 'd': 0.21938122632362664, 'l': 0.193695305660801}",d
9702,True,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'h': '2', 'a': '0'}","{'h': '1.82422', 'a': '0.330703'}",2018-11-24 17:00:00,"{'w': 0.743169461541438, 'd': 0.19711951772297787, 'l': 0.05971101958856082}",l
9714,True,h,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '2', 'a': '2'}","{'h': '0.71811', 'a': '2.2475'}",2018-12-01 14:00:00,"{'w': 0.10370427970604128, 'd': 0.17491623774361473, 'l': 0.7213794648492219}",d
9726,True,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'h': '1', 'a': '1'}","{'h': '0.991776', 'a': '2.65218'}",2018-12-09 17:00:00,"{'w': 0.11733814410832864, 'd': 0.15579746708982062, 'l': 0.7268642430995592}",d
9736,True,h,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '0', 'a': '0'}","{'h': '0.589566', 'a': '0.940194'}",2018-12-16 11:30:00,"{'w': 0.22145860364891556, 'd': 0.3543414638590862, 'l': 0.42419993249187216}",d
9739,True,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'h': '1', 'a': '0'}","{'h': '2.6049', 'a': '0.548608'}",2018-12-22 14:00:00,"{'w': 0.8140322337644016, 'd': 0.12931763662197202, 'l': 0.0566500133821162}",l
9755,True,h,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '0', 'a': '0'}","{'h': '0.664209', 'a': '0.198335'}",2018-12-26 14:00:00,"{'w': 0.421831053111901, 'd': 0.47954921105742115, 'l': 0.09861973583067703}",d
9762,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'h': '2', 'a': '1'}","{'h': '2.15613', 'a': '0.569172'}",2018-12-29 19:30:00,"{'w': 0.7415814473270059, 'd': 0.17424761430408314, 'l': 0.08417092802953961}",l
9775,True,h,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '1', 'a': '1'}","{'h': '1.41322', 'a': '1.44041'}",2019-01-20 14:00:00,"{'w': 0.3688693581256637, 'd': 0.25003309676467184, 'l': 0.38109754502570103}",d
9778,True,a,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'h': '2', 'a': '3'}","{'h': '2.66999', 'a': '1.97486'}",2019-01-27 14:00:00,"{'w': 0.5321852204522087, 'd': 0.18229379868289589, 'l': 0.2855208191359551}",w
9787,True,h,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '0', 'a': '0'}","{'h': '0.665749', 'a': '0.305403'}",2019-02-03 11:30:00,"{'w': 0.39163353018680624, 'd': 0.45963649512786336, 'l': 0.14872997468532917}",d
9797,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'h': '2', 'a': '1'}","{'h': '2.07366', 'a': '1.02091'}",2019-02-10 14:00:00,"{'w': 0.6161172808986111, 'd': 0.20559285020048332, 'l': 0.17828986268150512}",l
9815,True,h,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '1', 'a': '4'}","{'h': '1.36503', 'a': '3.21671'}",2019-02-17 11:30:00,"{'w': 0.12746883464300976, 'd': 0.13652509490331938, 'l': 0.7360045085993638}",l
