id,isResult,side,h,a,goals,xG,datetime,forecast,result
935,True,a,"{'id': '114', 'title': 'Pescara', 'short_title': 'PES'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '2', 'a': '2'}","{'h': '1.08269', 'a': '1.41716'}",2016-08-21 22:45:00,"{'w': 0.2879458724860686, 'd': 0.26545964314275117, 'l': 0.4465944843323023}",d
942,True,h,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '4', 'a': '2'}","{'h': '2.78103', 'a': '0.804413'}",2016-08-27 22:45:00,"{'w': 0.7843307887657228, 'd': 0.1343764202438824, 'l': 0.08129252757186707}",w
952,True,a,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '0', 'a': '3'}","{'h': '0.58528', 'a': '1.89333'}",2016-09-10 22:45:00,"{'w': 0.10649220729103576, 'd': 0.2059301445038179, 'l': 0.6875776463263409}",w
962,True,h,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '3', 'a': '1'}","{'h': '1.47652', 'a': '0.312903'}",2016-09-17 22:45:00,"{'w': 0.6705156985858141, 'd': 0.25362359048473637, 'l': 0.07586071086297767}",w
974,True,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '0', 'a': '0'}","{'h': '0.838569', 'a': '0.928776'}",2016-09-21 22:45:00,"{'w': 0.3091498538306617, 'd': 0.3320544956162798, 'l': 0.3587956505529275}",d
981,True,h,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '2', 'a': '0'}","{'h': '0.644091', 'a': '0.41855'}",2016-09-24 22:45:00,"{'w': 0.35171617922310483, 'd': 0.44516411217376956, 'l': 0.20311970860312475}",w
994,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '1', 'a': '0'}","{'h': '1.57211', 'a': '0.559123'}",2016-10-02 17:00:00,"{'w': 0.622003919208806, 'd': 0.24831357578915383, 'l': 0.12968250484622618}",l
1000,True,h,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '1', 'a': '3'}","{'h': '1.65517', 'a': '1.81758'}",2016-10-15 17:00:00,"{'w': 0.3550711490040169, 'd': 0.22306087179109418, 'l': 0.4218679778000117}",l
1015,True,a,"{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '1', 'a': '2'}","{'h': '1.78468', 'a': '2.32041'}",2016-10-23 17:00:00,"{'w': 0.2998310254117019, 'd': 0.19797928934306544, 'l': 0.5021896576849375}",w
3284,True,h,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '2', 'a': '0'}","{'h': '3.89995', 'a': '0.29497'}",2016-10-26 22:45:00,"{'w': 0.9533223391558393, 'd': 0.03808194469962862, 'l': 0.008580769661546472}",w
3291,True,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '2', 'a': '1'}","{'h': '0.49027', 'a': '0.904839'}",2016-10-29 22:45:00,"{'w': 0.19109606296269455, 'd': 0.37054621911739, 'l': 0.4383577179198422}",l
2747,True,h,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '1', 'a': '1'}","{'h': '0.713297', 'a': '0.414383'}",2016-11-05 23:45:00,"{'w': 0.3829717424704468, 'd': 0.42679546418218217, 'l': 0.19023279334736853}",d
2757,True,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '1', 'a': '2'}","{'h': '0.336535', 'a': '1.77046'}",2016-11-19 21:00:00,"{'w': 0.06372042167515064, 'd': 0.20559054025687706, 'l': 0.7306890372980693}",w
2774,True,h,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '1', 'a': '1'}","{'h': '1.23939', 'a': '0.520212'}",2016-11-28 22:00:00,"{'w': 0.5419123879376107, 'd': 0.30230378076565767, 'l': 0.15578383129073065}",d
3066,True,h,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '3', 'a': '0'}","{'h': '1.76933', 'a': '1.12104'}",2016-12-02 23:45:00,"{'w': 0.5255248135111873, 'd': 0.23405251466556565, 'l': 0.24042267105839205}",w
3078,True,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '0', 'a': '5'}","{'h': '0.215274', 'a': '3.82193'}",2016-12-11 15:30:00,"{'w': 0.006162356636332396, 'd': 0.03543977871798378, 'l': 0.9583860039870381}",w
3092,True,h,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '5', 'a': '3'}","{'h': '3.96164', 'a': '2.44594'}",2016-12-18 14:00:00,"{'w': 0.6544645138601494, 'd': 0.13627764590760916, 'l': 0.20923991857061175}",w
3104,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '3', 'a': '3'}","{'h': '0.853715', 'a': '2.00595'}",2016-12-22 23:45:00,"{'w': 0.15132006506377937, 'd': 0.20630501690930875, 'l': 0.6423749140015834}",d
