id,isResult,side,h,a,goals,xG,datetime,forecast,result
938,True,h,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '2', 'a': '0'}","{'h': '0.778083', 'a': '1.01715'}",2016-08-21 22:45:00,"{'w': 0.2718133046770418, 'd': 0.3259474081582937, 'l': 0.40223928716427465}",w
950,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '1', 'a': '0'}","{'h': '0.763552', 'a': '0.795506'}",2016-08-28 22:45:00,"{'w': 0.31133859617763165, 'd': 0.35885401839314524, 'l': 0.32980738542920485}",l
954,True,h,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '1', 'a': '1'}","{'h': '2.00749', 'a': '0.74614'}",2016-09-11 17:00:00,"{'w': 0.6694000802431249, 'd': 0.20136971203883286, 'l': 0.1292302036519646}",d
963,True,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '1', 'a': '2'}","{'h': '0.753743', 'a': '2.50145'}",2016-09-18 14:30:00,"{'w': 0.09146518233740351, 'd': 0.15367826780798088, 'l': 0.7548564801911632}",w
972,True,h,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '2', 'a': '1'}","{'h': '0.195009', 'a': '0.435427'}",2016-09-21 22:45:00,"{'w': 0.11940331554101101, 'd': 0.5785321517472072, 'l': 0.3020645327117818}",w
981,True,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '2', 'a': '0'}","{'h': '0.644091', 'a': '0.41855'}",2016-09-24 22:45:00,"{'w': 0.35171617922310483, 'd': 0.44516411217376956, 'l': 0.20311970860312475}",l
990,True,a,"{'id': '114', 'title': 'Pescara', 'short_title': 'PES'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '0', 'a': '2'}","{'h': '0.518031', 'a': '1.81437'}",2016-10-01 20:00:00,"{'w': 0.09874981622223829, 'd': 0.2121031744024513, 'l': 0.6891470083080187}",w
1008,True,h,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '1', 'a': '3'}","{'h': '0.253892', 'a': '1.59791'}",2016-10-16 22:45:00,"{'w': 0.05478099990001204, 'd': 0.22738669192901725, 'l': 0.7178323079767881}",l
1016,True,a,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '0', 'a': '0'}","{'h': '0.445783', 'a': '1.014'}",2016-10-23 17:00:00,"{'w': 0.15983723526553517, 'd': 0.3497644406324147, 'l': 0.49039832410168543}",d
3285,True,h,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '1', 'a': '1'}","{'h': '1.00976', 'a': '0.201128'}",2016-10-26 22:45:00,"{'w': 0.5653092249310199, 'd': 0.3615823703987031, 'l': 0.07310840466993318}",d
3295,True,a,"{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '2', 'a': '0'}","{'h': '1.72351', 'a': '0.659158'}",2016-10-30 18:00:00,"{'w': 0.6307516487507422, 'd': 0.2309891930785706, 'l': 0.13825915763324237}",l
2750,True,h,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '1', 'a': '2'}","{'h': '1.10586', 'a': '2.13748'}",2016-11-06 18:00:00,"{'w': 0.18813283514479937, 'd': 0.20247066784102966, 'l': 0.6093964877781425}",l
2756,True,h,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '0'}","{'h': '1.20696', 'a': '0.319548'}",2016-11-19 18:00:00,"{'w': 0.5927513731425101, 'd': 0.3095344725219968, 'l': 0.0977141543313377}",w
2766,True,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '2', 'a': '1'}","{'h': '1.0585', 'a': '0.902262'}",2016-11-26 21:00:00,"{'w': 0.385757303731063, 'd': 0.3108868860287461, 'l': 0.3033558102394539}",l
3074,True,h,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '0', 'a': '0'}","{'h': '1.0191', 'a': '0.493735'}",2016-12-05 22:00:00,"{'w': 0.4782944679941199, 'd': 0.34587131962100387, 'l': 0.17583421238448468}",d
3080,True,a,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '0', 'a': '2'}","{'h': '0.695367', 'a': '1.10723'}",2016-12-11 18:00:00,"{'w': 0.22926386646562932, 'd': 0.3184363457301367, 'l': 0.4522997878029811}",w
3094,True,h,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '2', 'a': '1'}","{'h': '2.6292', 'a': '0.800999'}",2016-12-18 18:00:00,"{'w': 0.7637582825576446, 'd': 0.14608270254498612, 'l': 0.09015888427202473}",w
3100,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '3', 'a': '1'}","{'h': '3.16305', 'a': '0.786071'}",2016-12-22 19:45:00,"{'w': 0.833671029594871, 'd': 0.10661663791643665, 'l': 0.05971105724796514}",l
3527,True,h,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '1', 'a': '4'}","{'h': '0.758192', 'a': '4.06123'}",2017-01-08 18:00:00,"{'w': 0.029096543648363067, 'd': 0.060031993639489974, 'l': 0.9108478016018662}",l
3531,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '3', 'a': '1'}","{'h': '2.95782', 'a': '0.339844'}",2017-01-14 23:45:00,"{'w': 0.8921067487449051, 'd': 0.08458093864518008, 'l': 0.023311748924679503}",l
3540,True,h,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '0', 'a': '3'}","{'h': '1.53772', 'a': '1.30541'}",2017-01-21 20:00:00,"{'w': 0.4278632139664758, 'd': 0.2486973771924852, 'l': 0.3234394087132879}",l
3550,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '0', 'a': '1'}","{'h': '2.08504', 'a': '0.641181'}",2017-01-28 20:00:00,"{'w': 0.710794558328872, 'd': 0.18696698518306498, 'l': 0.10223844980802282}",w
3564,True,h,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '0', 'a': '0'}","{'h': '0.20522', 'a': '0.823909'}",2017-02-05 14:00:00,"{'w': 0.08822801863792804, 'd': 0.42033663982434444, 'l': 0.4914353415377079}",d
3576,True,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '1', 'a': '3'}","{'h': '2.00872', 'a': '2.83627'}",2017-02-12 14:00:00,"{'w': 0.26918550659761104, 'd': 0.17520743415509593, 'l': 0.5556067189838747}",w
3589,True,h,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '1', 'a': '3'}","{'h': '0.957971', 'a': '1.27403'}",2017-02-19 14:00:00,"{'w': 0.27924359368775603, 'd': 0.28410449805235644, 'l': 0.43665190825093864}",l
3597,True,h,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '114', 'title': 'Pescara', 'short_title': 'PES'}","{'h': '2', 'a': '0'}","{'h': '2.25385', 'a': '0.745747'}",2017-02-26 14:00:00,"{'w': 0.7159279945996506, 'd': 0.17600891222402332, 'l': 0.10806307481859316}",w
