id,isResult,side,h,a,goals,xG,datetime,forecast,result
937,True,a,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'h': '1', 'a': '0'}","{'h': '1.73535', 'a': '0.38438'}",2016-08-21 22:45:00,"{'w': 0.7096228797418273, 'd': 0.21453816849602067, 'l': 0.07583895117311228}",l
949,True,h,"{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '1', 'a': '3'}","{'h': '1.02444', 'a': '2.39624'}",2016-08-28 22:45:00,"{'w': 0.14500637319099546, 'd': 0.17789711090212243, 'l': 0.677096475590051}",l
959,True,a,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'h': '2', 'a': '1'}","{'h': '0.636904', 'a': '0.521587'}",2016-09-12 22:45:00,"{'w': 0.3233982833967176, 'd': 0.4272456209305038, 'l': 0.24935609567277803}",l
967,True,h,"{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '1', 'a': '1'}","{'h': '1.13821', 'a': '0.612635'}",2016-09-18 17:00:00,"{'w': 0.4843895581432743, 'd': 0.3175132199252821, 'l': 0.19809722192960502}",d
977,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'h': '4', 'a': '0'}","{'h': '2.21659', 'a': '1.20964'}",2016-09-21 22:45:00,"{'w': 0.6017944325663439, 'd': 0.19876663709173847, 'l': 0.1994389155378551}",l
988,True,h,"{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '1', 'a': '3'}","{'h': '0.659193', 'a': '2.1441'}",2016-09-26 21:00:00,"{'w': 0.1010491425145537, 'd': 0.1817423549688445, 'l': 0.7172084929026832}",l
996,True,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'h': '2', 'a': '1'}","{'h': '0.586739', 'a': '1.25433'}",2016-10-02 17:00:00,"{'w': 0.17388212247956986, 'd': 0.2987293983292792, 'l': 0.5273884791840682}",l
1007,True,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'h': '2', 'a': '1'}","{'h': '2.05142', 'a': '0.634162'}",2016-10-16 17:00:00,"{'w': 0.7062201861744954, 'd': 0.19025634367967328, 'l': 0.10352346474507162}",l
1015,True,h,"{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '1', 'a': '2'}","{'h': '1.78468', 'a': '2.32041'}",2016-10-23 17:00:00,"{'w': 0.2998310254117019, 'd': 0.19797928934306544, 'l': 0.5021896576849375}",l
3286,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'h': '1', 'a': '1'}","{'h': '1.41393', 'a': '0.725924'}",2016-10-26 22:45:00,"{'w': 0.5347135627555684, 'd': 0.2732142021098059, 'l': 0.1920722350978264}",d
3295,True,h,"{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '2', 'a': '0'}","{'h': '1.72351', 'a': '0.659158'}",2016-10-30 18:00:00,"{'w': 0.6307516487507422, 'd': 0.2309891930785706, 'l': 0.13825915763324237}",w
2753,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'h': '3', 'a': '0'}","{'h': '2.49682', 'a': '0.248518'}",2016-11-06 21:00:00,"{'w': 0.865211731517821, 'd': 0.1107048988318213, 'l': 0.02408330160452729}",l
2761,True,h,"{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '0', 'a': '2'}","{'h': '1.36886', 'a': '1.0138'}",2016-11-20 18:00:00,"{'w': 0.44974172275874996, 'd': 0.27232315730650986, 'l': 0.2779351199107707}",l
2770,True,h,"{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '1', 'a': '1'}","{'h': '0.573257', 'a': '1.42112'}",2016-11-27 18:00:00,"{'w': 0.14953330713550986, 'd': 0.2717064250995671, 'l': 0.5787602677254834}",d
3068,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'h': '2', 'a': '1'}","{'h': '1.58497', 'a': '0.765682'}",2016-12-04 15:30:00,"{'w': 0.5689579444048771, 'd': 0.2511703864511671, 'l': 0.17987166896997864}",l
3076,True,h,"{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'id': '114', 'title': 'Pescara', 'short_title': 'PES'}","{'h': '2', 'a': '1'}","{'h': '1.27078', 'a': '1.0284'}",2016-12-10 21:00:00,"{'w': 0.4191815182985564, 'd': 0.2810741314169598, 'l': 0.2997443502755586}",w
3091,True,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'h': '2', 'a': '0'}","{'h': '2.19719', 'a': '1.00404'}",2016-12-18 18:00:00,"{'w': 0.6447417177861898, 'd': 0.19403229729545815, 'l': 0.1612259717106779}",l
3525,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'h': '1', 'a': '0'}","{'h': '2.08654', 'a': '0.484413'}",2017-01-08 18:00:00,"{'w': 0.7507035771371597, 'd': 0.17561326857957923, 'l': 0.07368314754017992}",l
3530,True,h,"{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '0', 'a': '1'}","{'h': '0.977165', 'a': '1.04914'}",2017-01-14 21:00:00,"{'w': 0.32835240228082707, 'd': 0.30580804979479126, 'l': 0.36583954792357676}",l
3544,True,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'h': '2', 'a': '2'}","{'h': '2.48976', 'a': '1.55254'}",2017-01-22 17:00:00,"{'w': 0.5813896120126054, 'd': 0.18715332572143134, 'l': 0.23145699648973483}",d
3555,True,h,"{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '4', 'a': '1'}","{'h': '2.47879', 'a': '0.208541'}",2017-01-29 14:00:00,"{'w': 0.8718699740734424, 'd': 0.10806239045256301, 'l': 0.02006757340799304}",w
3567,True,a,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'h': '1', 'a': '0'}","{'h': '0.765782', 'a': '0.384211'}",2017-02-05 17:00:00,"{'w': 0.41336723625969884, 'd': 0.4168818708573578, 'l': 0.1697508928829365}",l
3570,True,h,"{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '2'}","{'h': '0.124749', 'a': '1.84465'}",2017-02-08 20:00:00,"{'w': 0.020709595537311606, 'd': 0.1735467974322086, 'l': 0.8057436057004316}",l
3574,True,h,"{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '0', 'a': '2'}","{'h': '0.45353', 'a': '2.34892'}",2017-02-12 11:30:00,"{'w': 0.055149514332461944, 'd': 0.14467358599601798, 'l': 0.800176868437537}",l
