id,isResult,side,h,a,goals,xG,datetime,forecast,result
934,True,a,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '0', 'a': '1'}","{'h': '0.351218', 'a': '1.67953'}",2016-08-21 22:45:00,"{'w': 0.07209601709676892, 'd': 0.2208445702847517, 'l': 0.7070594122385294}",w
945,True,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '114', 'title': 'Pescara', 'short_title': 'PES'}","{'h': '2', 'a': '1'}","{'h': '0.54343', 'a': '1.45854'}",2016-08-28 22:45:00,"{'w': 0.13738899367130092, 'd': 0.26530417961388936, 'l': 0.5973068266585625}",w
951,True,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '3', 'a': '1'}","{'h': '3.29973', 'a': '0.835114'}",2016-09-10 20:00:00,"{'w': 0.8394766764499167, 'd': 0.10159037989451167, 'l': 0.05893082378685091}",l
964,True,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '2', 'a': '0'}","{'h': '2.29731', 'a': '1.40462'}",2016-09-18 17:00:00,"{'w': 0.5752880297291597, 'd': 0.1968680330250702, 'l': 0.22784391373155538}",w
972,True,a,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '2', 'a': '1'}","{'h': '0.195009', 'a': '0.435427'}",2016-09-21 22:45:00,"{'w': 0.11940331554101101, 'd': 0.5785321517472072, 'l': 0.3020645327117818}",l
983,True,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '0'}","{'h': '1.51059', 'a': '0.611892'}",2016-09-25 17:00:00,"{'w': 0.5916233218431883, 'd': 0.2587645500592412, 'l': 0.1496121280069016}",w
998,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '4', 'a': '3'}","{'h': '1.41957', 'a': '1.17991'}",2016-10-02 20:00:00,"{'w': 0.4251709897734266, 'd': 0.26169024353491477, 'l': 0.31313876664977003}",l
1007,True,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'h': '2', 'a': '1'}","{'h': '2.05142', 'a': '0.634162'}",2016-10-16 17:00:00,"{'w': 0.7062201861744954, 'd': 0.19025634367967328, 'l': 0.10352346474507162}",w
1018,True,a,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '1', 'a': '1'}","{'h': '1.39945', 'a': '0.638691'}",2016-10-23 20:00:00,"{'w': 0.5544898909610654, 'd': 0.2754608363240673, 'l': 0.17004927268290693}",d
3288,True,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '1', 'a': '3'}","{'h': '1.00699', 'a': '2.21845'}",2016-10-26 22:45:00,"{'w': 0.15955521957249147, 'd': 0.1922792180699983, 'l': 0.6481655473958937}",l
