id,isResult,side,h,a,goals,xG,datetime,forecast,result
934,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '0', 'a': '1'}","{'h': '0.351218', 'a': '1.67953'}",2016-08-21 22:45:00,"{'w': 0.07209601709676892, 'd': 0.2208445702847517, 'l': 0.7070594122385294}",l
943,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '1', 'a': '1'}","{'h': '1.94441', 'a': '0.544244'}",2016-08-28 20:00:00,"{'w': 0.708704279174031, 'd': 0.1970426271492298, 'l': 0.0942530910057689}",d
952,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '0', 'a': '3'}","{'h': '0.58528', 'a': '1.89333'}",2016-09-10 22:45:00,"{'w': 0.10649220729103576, 'd': 0.2059301445038179, 'l': 0.6875776463263409}",l
967,True,a,"{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '1', 'a': '1'}","{'h': '1.13821', 'a': '0.612635'}",2016-09-18 17:00:00,"{'w': 0.4843895581432743, 'd': 0.3175132199252821, 'l': 0.19809722192960502}",d
979,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '0', 'a': '1'}","{'h': '1.6265', 'a': '1.04637'}",2016-09-21 22:45:00,"{'w': 0.5088466033611244, 'd': 0.24711547661863079, 'l': 0.2440379197729765}",w
980,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '1'}","{'h': '0.115058', 'a': '1.22962'}",2016-09-24 20:00:00,"{'w': 0.03403713567970187, 'd': 0.29882086181259593, 'l': 0.6671420025023241}",l
993,True,a,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '1', 'a': '1'}","{'h': '1.44665', 'a': '0.514686'}",2016-10-02 17:00:00,"{'w': 0.60241372365008, 'd': 0.2665960317482465, 'l': 0.13099024455137132}",d
1009,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '1', 'a': '4'}","{'h': '0.865751', 'a': '1.20703'}",2016-10-17 22:45:00,"{'w': 0.26445283259688335, 'd': 0.29594515175515856, 'l': 0.43960201564376034}",l
1019,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '4', 'a': '1'}","{'h': '2.48508', 'a': '0.435093'}",2016-10-23 22:45:00,"{'w': 0.8230503046006143, 'd': 0.13001716713981804, 'l': 0.04693246416386928}",l
3289,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '3'}","{'h': '0.59003', 'a': '0.990877'}",2016-10-27 22:45:00,"{'w': 0.21333362276563914, 'd': 0.34487227930255904, 'l': 0.44179409793153823}",l
