id,isResult,side,h,a,goals,xG,datetime,forecast,result
940,True,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '3', 'a': '1'}","{'h': '1.52666', 'a': '0.912546'}",2016-08-21 22:45:00,"{'w': 0.516363265839601, 'd': 0.25823504128122116, 'l': 0.22540169277440802}",l
948,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '2', 'a': '2'}","{'h': '1.76368', 'a': '2.92514'}",2016-08-28 22:45:00,"{'w': 0.21627466739882076, 'd': 0.16694571627078408, 'l': 0.6167791237873462}",d
953,True,a,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '1'}","{'h': '1.75506', 'a': '0.916015'}",2016-09-11 14:30:00,"{'w': 0.571679465280511, 'd': 0.2339318852590797, 'l': 0.19438864877522916}",l
966,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '3', 'a': '0'}","{'h': '1.03866', 'a': '1.02015'}",2016-09-18 17:00:00,"{'w': 0.3532197425066014, 'd': 0.30314023249736466, 'l': 0.3436400249951257}",w
975,True,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '4', 'a': '0'}","{'h': '3.23331', 'a': '0.0712181'}",2016-09-21 22:45:00,"{'w': 0.9512971521042514, 'd': 0.04567060933053329, 'l': 0.0030305770601580313}",l
989,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '2', 'a': '1'}","{'h': '1.33563', 'a': '1.13075'}",2016-09-26 23:00:00,"{'w': 0.41379982802904514, 'd': 0.2704457119178882, 'l': 0.3157544600345477}",w
996,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'h': '2', 'a': '1'}","{'h': '0.586739', 'a': '1.25433'}",2016-10-02 17:00:00,"{'w': 0.17388212247956986, 'd': 0.2987293983292792, 'l': 0.5273884791840682}",w
1005,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '2'}","{'h': '2.61615', 'a': '1.4579'}",2016-10-16 17:00:00,"{'w': 0.6237660286055217, 'd': 0.17726138084775173, 'l': 0.19897246778435465}",w
1014,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '3', 'a': '5'}","{'h': '1.30024', 'a': '2.22004'}",2016-10-23 17:00:00,"{'w': 0.2170954155564354, 'd': 0.20043355067422097, 'l': 0.5824710186570883}",l
3283,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '4', 'a': '1'}","{'h': '3.41279', 'a': '1.28037'}",2016-10-26 22:45:00,"{'w': 0.7762699794309051, 'd': 0.12105474855700689, 'l': 0.10267210666944283}",l
