,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
13,2017,7505,Benevento,Sampdoria,Benevento,0,0,0.0,0.0,0,2017-08-20 19:45:00
22,2017,7515,Benevento,Benevento,Bologna,1,2,1.05409,2.84573,90,2017-08-26 17:00:00
54,2017,7520,Benevento,Benevento,Torino,1,3,1.852678,4.64065,180,2017-09-10 17:00:00
69,2017,7534,Benevento,Napoli,Benevento,1,4,3.053208,5.640181,270,2017-09-17 14:00:00
80,2017,7540,Benevento,Benevento,Roma,1,10,3.264793,11.100911,360,2017-09-20 17:00:00
109,2017,7550,Benevento,Crotone,Benevento,1,14,3.9824,13.339251,450,2017-09-24 14:00:00
124,2017,7560,Benevento,Benevento,Inter,1,16,5.95791,14.824201,540,2017-10-01 14:00:00
157,2017,7573,Benevento,Verona,Benevento,2,18,7.24615,16.782121,630,2017-10-16 19:45:00
164,2017,7580,Benevento,Benevento,Fiorentina,2,19,7.508174,18.014131,720,2017-10-22 14:00:00
185,2017,7591,Benevento,Cagliari,Benevento,2,22,7.690839,20.507841,810,2017-10-25 19:45:00
202,2017,7599,Benevento,Benevento,Lazio,3,24,8.996629,22.400831,900,2017-10-29 11:30:00
231,2017,7616,Benevento,Juventus,Benevento,4,29,9.599736,25.324701,990,2017-11-05 14:00:00
242,2017,7619,Benevento,Benevento,Sassuolo,5,31,9.714675,28.415361,1080,2017-11-19 14:00:00
275,2017,7629,Benevento,Atalanta,Benevento,6,33,10.825334999999999,31.117901,1170,2017-11-27 19:45:00
282,2017,7639,Benevento,Benevento,AC Milan,6,34,11.326588,32.678451,1260,2017-12-03 11:30:00
307,2017,7658,Benevento,Udinese,Benevento,8,36,12.530567999999999,34.426241000000005,1350,2017-12-10 14:00:00
332,2017,7660,Benevento,Benevento,SPAL 2013,8,38,14.052788,34.881713000000005,1440,2017-12-17 17:00:00
343,2017,7671,Benevento,Genoa,Benevento,9,40,15.136128,37.20924300000001,1530,2017-12-23 14:00:00
362,2017,7680,Benevento,Benevento,Chievo,9,41,15.997319999999998,40.492723000000005,1620,2017-12-30 14:00:00
388,2017,7696,Benevento,Benevento,Sampdoria,10,41,16.990122,41.43150800000001,1710,2018-01-06 14:00:00
399,2017,7699,Benevento,Bologna,Benevento,13,43,18.637082,42.45299800000001,1800,2018-01-21 14:00:00
423,2017,7710,Benevento,Torino,Benevento,13,46,19.328636,44.68175800000001,1890,2018-01-28 14:00:00
456,2017,7724,Benevento,Benevento,Napoli,13,49,19.569769,46.97679800000001,1980,2018-02-04 19:45:00
479,2017,7730,Benevento,Roma,Benevento,13,51,20.638099,49.21087800000001,2070,2018-02-11 19:45:00
492,2017,7742,Benevento,Benevento,Crotone,15,56,21.349218,51.72872800000001,2160,2018-02-18 14:00:00
503,2017,7757,Benevento,Inter,Benevento,18,58,22.648498,53.87181800000001,2250,2018-02-24 19:45:00
529,2017,7770,Benevento,Fiorentina,Benevento,18,60,23.046375,54.730218000000015,2340,2018-03-11 11:30:00
554,2017,7781,Benevento,Benevento,Cagliari,18,61,24.255755,56.45054800000001,2430,2018-03-18 14:00:00
569,2017,7789,Benevento,Lazio,Benevento,19,63,26.032555000000002,58.21986800000001,2520,2018-03-31 14:00:00
592,2017,7763,Benevento,Benevento,Verona,21,69,26.288873000000002,61.93876800000001,2610,2018-04-04 16:00:00
600,2017,7806,Benevento,Benevento,Juventus,24,69,29.148433000000004,62.27018500000001,2700,2018-04-07 13:00:00
631,2017,7809,Benevento,Sassuolo,Benevento,26,73,31.021183000000004,64.73108500000001,2790,2018-04-15 13:00:00
642,2017,7819,Benevento,Benevento,Atalanta,28,75,32.484213000000004,66.078445,2880,2018-04-18 16:00:00
665,2017,7829,Benevento,AC Milan,Benevento,28,78,33.228241000000004,69.822165,2970,2018-04-21 18:45:00
692,2017,7846,Benevento,Benevento,Udinese,29,78,33.677657,70.89449499999999,3060,2018-04-29 13:00:00
709,2017,7850,Benevento,SPAL 2013,Benevento,32,81,35.347977,73.66007499999999,3150,2018-05-06 14:00:00
720,2017,7861,Benevento,Benevento,Genoa,32,83,35.693914,75.490535,3240,2018-05-12 17:00:00
745,2017,7870,Benevento,Chievo,Benevento,33,83,37.546324,76.570195,3330,2018-05-20 14:00:00
