,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
1,2017,7499,Cagliari,Juventus,Cagliari,0,0,0.0,0.0,0,2017-08-19 17:00:00
31,2017,7513,Cagliari,AC Milan,Cagliari,0,3,1.39829,1.27155,90,2017-08-27 19:45:00
46,2017,7522,Cagliari,Cagliari,Crotone,1,5,1.957613,2.69269,180,2017-09-10 14:00:00
71,2017,7537,Cagliari,SPAL 2013,Cagliari,2,5,3.1864730000000003,3.009004,270,2017-09-17 14:00:00
84,2017,7542,Cagliari,Cagliari,Sassuolo,4,5,4.281093,3.56074,360,2017-09-20 19:45:00
106,2017,7549,Cagliari,Cagliari,Chievo,4,6,6.539833,6.18995,450,2017-09-24 14:00:00
123,2017,7565,Cagliari,Napoli,Cagliari,4,8,7.556103,7.607189999999999,540,2017-10-01 11:30:00
146,2017,7570,Cagliari,Cagliari,Genoa,4,11,7.663033,10.58126,630,2017-10-15 14:00:00
177,2017,7582,Cagliari,Lazio,Cagliari,6,14,8.902433,12.56029,720,2017-10-22 19:45:00
184,2017,7591,Cagliari,Cagliari,Benevento,6,17,9.539881000000001,14.6267,810,2017-10-25 19:45:00
215,2017,7607,Cagliari,Torino,Cagliari,8,18,11.432871,15.93249,900,2017-10-29 19:45:00
224,2017,7611,Cagliari,Cagliari,Verona,9,20,12.118754000000001,18.57905,990,2017-11-05 14:00:00
251,2017,7628,Cagliari,Udinese,Cagliari,11,21,14.495314,19.352323,1080,2017-11-19 14:00:00
262,2017,7631,Cagliari,Cagliari,Inter,12,21,15.644774,20.029518999999997,1170,2017-11-25 19:45:00
285,2017,7640,Cagliari,Bologna,Cagliari,13,24,16.812474,21.241289,1260,2017-12-03 14:00:00
296,2017,7649,Cagliari,Cagliari,Sampdoria,14,25,17.943234,22.448929,1350,2017-12-09 17:00:00
321,2017,7666,Cagliari,Roma,Cagliari,16,27,19.192214,24.103019,1440,2017-12-16 19:45:00
338,2017,7669,Cagliari,Cagliari,Fiorentina,16,28,19.302637,26.606369,1530,2017-12-22 19:45:00
361,2017,7679,Cagliari,Atalanta,Cagliari,16,29,19.520986,28.506409,1620,2017-12-30 14:00:00
394,2017,7694,Cagliari,Cagliari,Juventus,18,30,20.413542,30.508789,1710,2018-01-06 19:45:00
410,2017,7704,Cagliari,Cagliari,AC Milan,18,31,20.959113,31.996339,1800,2018-01-21 17:00:00
427,2017,7712,Cagliari,Crotone,Cagliari,19,33,21.756853,33.887409,1890,2018-01-28 14:00:00
454,2017,7727,Cagliari,Cagliari,SPAL 2013,20,34,22.009683,35.331168999999996,1980,2018-02-04 14:00:00
469,2017,7732,Cagliari,Sassuolo,Cagliari,22,34,23.675722999999998,36.047172999999994,2070,2018-02-11 11:30:00
483,2017,7739,Cagliari,Chievo,Cagliari,22,34,23.866906999999998,37.18931299999999,2160,2018-02-17 17:00:00
516,2017,7752,Cagliari,Cagliari,Napoli,23,36,24.460109,37.71416599999999,2250,2018-02-26 19:45:00
532,2017,7772,Cagliari,Cagliari,Lazio,23,41,24.770519,40.80775599999999,2340,2018-03-11 14:00:00
555,2017,7781,Cagliari,Benevento,Cagliari,25,43,26.342719,41.59279899999999,2430,2018-03-18 14:00:00
582,2017,7797,Cagliari,Cagliari,Torino,27,44,28.112039,43.369598999999994,2520,2018-03-31 17:00:00
587,2017,7760,Cagliari,Genoa,Cagliari,27,48,29.379589,46.097308999999996,2610,2018-04-03 17:30:00
613,2017,7801,Cagliari,Verona,Cagliari,28,50,30.540039,47.097688999999995,2700,2018-04-08 13:00:00
620,2017,7818,Cagliari,Cagliari,Udinese,28,51,31.066312,48.098828999999995,2790,2018-04-14 13:00:00
641,2017,7821,Cagliari,Inter,Cagliari,30,52,32.156322,49.295398999999996,2880,2018-04-17 18:45:00
666,2017,7830,Cagliari,Cagliari,Bologna,30,56,32.156322,51.645939,2970,2018-04-22 10:30:00
687,2017,7839,Cagliari,Sampdoria,Cagliari,30,56,33.309882,52.183163,3060,2018-04-29 13:00:00
718,2017,7856,Cagliari,Cagliari,Roma,31,60,34.393902000000004,55.333403000000004,3150,2018-05-06 19:45:00
725,2017,7859,Cagliari,Fiorentina,Cagliari,31,61,35.407082,56.190408000000005,3240,2018-05-13 14:00:00
742,2017,7869,Cagliari,Cagliari,Atalanta,32,61,37.538362,56.655664,3330,2018-05-20 14:00:00
