,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
16,2017,7507,Udinese,Udinese,Chievo,0,0,0.0,0.0,0,2017-08-20 19:45:00
29,2017,7512,Udinese,SPAL 2013,Udinese,1,2,0.725552,0.422866,90,2017-08-27 19:45:00
50,2017,7528,Udinese,Udinese,Genoa,3,5,1.836462,2.062506,180,2017-09-10 14:00:00
67,2017,7533,Udinese,AC Milan,Udinese,4,5,3.322602,2.590686,270,2017-09-17 14:00:00
96,2017,7548,Udinese,Udinese,Torino,5,7,3.544389,5.367126,360,2017-09-20 19:45:00
99,2017,7555,Udinese,Roma,Udinese,7,10,6.071129,6.852186,450,2017-09-23 14:00:00
118,2017,7568,Udinese,Udinese,Sampdoria,8,13,7.3565190000000005,9.837696,540,2017-09-30 17:00:00
143,2017,7572,Udinese,Fiorentina,Udinese,12,13,10.986409,10.359074999999999,630,2017-10-15 11:30:00
172,2017,7588,Udinese,Udinese,Juventus,13,15,11.3198,13.142325,720,2017-10-22 17:00:00
197,2017,7598,Udinese,Sassuolo,Udinese,15,21,12.60205,14.731155,810,2017-10-25 19:45:00
212,2017,7608,Udinese,Udinese,Atalanta,16,21,13.511695,15.305188999999999,900,2017-10-29 14:00:00
250,2017,7628,Udinese,Udinese,Cagliari,18,22,14.873985,16.669969,990,2017-11-19 14:00:00
268,2017,7638,Udinese,Udinese,Napoli,18,23,15.551181,17.819429,1080,2017-11-26 14:00:00
293,2017,7641,Udinese,Crotone,Udinese,18,24,15.875328,19.518959,1170,2017-12-04 18:00:00
306,2017,7658,Udinese,Udinese,Benevento,21,24,17.833858,19.893888999999998,1260,2017-12-10 14:00:00
317,2017,7665,Udinese,Inter,Udinese,23,24,18.28933,21.416109,1350,2017-12-16 14:00:00
350,2017,7678,Udinese,Udinese,Verona,26,25,21.21191,23.705219,1440,2017-12-23 14:00:00
365,2017,7681,Udinese,Bologna,Udinese,30,25,24.73798,23.844761,1530,2017-12-30 14:00:00
377,2017,7698,Udinese,Chievo,Udinese,32,26,25.86558,25.005430999999998,1620,2018-01-05 17:00:00
406,2017,7707,Udinese,Udinese,SPAL 2013,33,27,26.323273,25.580948,1710,2018-01-21 14:00:00
417,2017,7617,Udinese,Lazio,Udinese,34,28,26.717013,26.689888,1800,2018-01-24 18:00:00
439,2017,7718,Udinese,Genoa,Udinese,34,31,27.505191,27.979238,1890,2018-01-28 14:00:00
450,2017,7723,Udinese,Udinese,AC Milan,35,31,27.734262,29.400488,1980,2018-02-04 14:00:00
477,2017,7738,Udinese,Torino,Udinese,36,32,28.572103000000002,30.216001,2070,2018-02-11 14:00:00
480,2017,7747,Udinese,Udinese,Roma,36,34,29.131521000000003,31.392511,2160,2018-02-17 14:00:00
507,2017,7749,Udinese,Sampdoria,Udinese,36,36,29.625393000000003,32.875531,2250,2018-02-25 14:00:00
539,2017,7778,Udinese,Juventus,Udinese,37,38,31.096943000000003,33.637076,2340,2018-03-11 14:00:00
546,2017,7788,Udinese,Udinese,Sassuolo,37,40,31.301412000000003,35.726016,2430,2018-03-17 17:00:00
581,2017,7798,Udinese,Atalanta,Udinese,38,42,31.573341000000003,36.613633,2520,2018-03-31 14:00:00
588,2017,7762,Udinese,Udinese,Fiorentina,38,44,31.977137000000003,39.276973,2610,2018-04-03 17:30:00
616,2017,7807,Udinese,Udinese,Lazio,38,46,32.650527000000004,41.893803,2700,2018-04-08 16:00:00
621,2017,7818,Udinese,Cagliari,Udinese,39,48,33.426520000000004,43.087362999999996,2790,2018-04-14 13:00:00
659,2017,7828,Udinese,Napoli,Udinese,40,50,34.623090000000005,44.177372999999996,2880,2018-04-18 18:45:00
668,2017,7831,Udinese,Udinese,Crotone,42,54,36.90957,45.614923,2970,2018-04-22 13:00:00
693,2017,7846,Udinese,Benevento,Udinese,43,56,37.603077,46.119848,3060,2018-04-29 13:00:00
704,2017,7855,Udinese,Udinese,Inter,46,59,40.368657,47.790167999999994,3150,2018-05-06 11:30:00
733,2017,7868,Udinese,Verona,Udinese,46,63,41.295298,49.521277999999995,3240,2018-05-13 14:00:00
746,2017,7871,Udinese,Udinese,Bologna,47,63,43.670278,50.320952,3330,2018-05-20 14:00:00
