,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
4,2017,7501,Atalanta,Atalanta,Roma,0,0,0.0,0.0,0,2017-08-20 17:00:00
33,2017,7514,Atalanta,Napoli,Atalanta,0,1,1.48324,0.362356,90,2017-08-27 19:45:00
44,2017,7519,Atalanta,Atalanta,Sassuolo,1,4,2.1166869999999998,1.515956,180,2017-09-10 14:00:00
75,2017,7529,Atalanta,Chievo,Atalanta,3,5,2.7312899999999996,2.803916,270,2017-09-17 17:00:00
82,2017,7539,Atalanta,Atalanta,Crotone,4,6,4.342099999999999,4.034366,360,2017-09-20 19:45:00
117,2017,7551,Atalanta,Fiorentina,Atalanta,9,7,7.127689999999999,4.367988,450,2017-09-24 19:45:00
136,2017,7559,Atalanta,Atalanta,Juventus,10,8,9.66215,4.714215,540,2017-10-01 19:45:00
151,2017,7577,Atalanta,Sampdoria,Atalanta,12,10,11.02204,7.867985000000001,630,2017-10-15 14:00:00
162,2017,7579,Atalanta,Atalanta,Bologna,13,13,14.14648,9.389605000000001,720,2017-10-22 14:00:00
180,2017,7589,Atalanta,Atalanta,Verona,14,13,16.09847,9.632386000000002,810,2017-10-25 17:30:00
213,2017,7608,Atalanta,Udinese,Atalanta,17,13,18.31253,11.046096000000002,900,2017-10-29 14:00:00
232,2017,7609,Atalanta,Atalanta,SPAL 2013,18,15,19.67731,12.408386000000002,990,2017-11-05 17:00:00
253,2017,7622,Atalanta,Inter,Atalanta,19,16,20.501185999999997,13.306459000000002,1080,2017-11-19 19:45:00
274,2017,7629,Atalanta,Atalanta,Benevento,19,18,20.858404999999998,14.440999000000001,1170,2017-11-27 19:45:00
281,2017,7648,Atalanta,Torino,Atalanta,20,18,22.418954999999997,14.942252000000002,1260,2017-12-02 19:45:00
315,2017,7651,Atalanta,Genoa,Atalanta,21,19,23.457464999999996,15.796310000000002,1350,2017-12-12 18:00:00
334,2017,7659,Atalanta,Atalanta,Lazio,23,20,24.831384999999997,17.09774,1440,2017-12-17 19:45:00
353,2017,7674,Atalanta,AC Milan,Atalanta,26,23,27.261654999999998,18.1539,1530,2017-12-23 17:00:00
360,2017,7679,Atalanta,Atalanta,Cagliari,28,23,29.264574999999997,19.16235,1620,2017-12-30 14:00:00
393,2017,7689,Atalanta,Roma,Atalanta,29,25,31.266954999999996,20.054906,1710,2018-01-06 17:00:00
396,2017,7705,Atalanta,Atalanta,Napoli,31,26,32.075784,21.246935999999998,1800,2018-01-21 11:30:00
421,2017,7709,Atalanta,Sassuolo,Atalanta,31,27,32.514812,22.360936,1890,2018-01-28 14:00:00
446,2017,7719,Atalanta,Atalanta,Chievo,34,27,34.745092,23.305474,1980,2018-02-04 14:00:00
465,2017,7729,Atalanta,Crotone,Atalanta,35,27,37.179202,23.505877,2070,2018-02-10 17:00:00
494,2017,7743,Atalanta,Atalanta,Fiorentina,36,28,38.556771999999995,24.352979,2160,2018-02-18 17:00:00
531,2017,7769,Atalanta,Bologna,Atalanta,37,29,38.953776,25.817199000000002,2250,2018-03-11 14:00:00
545,2017,7756,Atalanta,Juventus,Atalanta,38,29,40.007276,26.272795000000002,2340,2018-03-14 17:00:00
553,2017,7779,Atalanta,Verona,Atalanta,38,31,40.344193,27.940725,2430,2018-03-18 14:00:00
580,2017,7798,Atalanta,Atalanta,Udinese,43,31,43.726552999999996,28.24076,2520,2018-03-31 14:00:00
590,2017,7767,Atalanta,Atalanta,Sampdoria,45,31,46.389892999999994,28.644556,2610,2018-04-03 17:30:00
603,2017,7799,Atalanta,SPAL 2013,Atalanta,46,33,47.66104299999999,29.953476000000002,2700,2018-04-07 16:00:00
626,2017,7812,Atalanta,Atalanta,Inter,47,34,49.11027299999999,30.546215000000004,2790,2018-04-14 18:45:00
643,2017,7819,Atalanta,Benevento,Atalanta,47,34,50.38037299999999,31.603205000000003,2880,2018-04-18 16:00:00
674,2017,7838,Atalanta,Atalanta,Torino,50,34,54.124092999999995,32.347233,2970,2018-04-22 13:00:00
688,2017,7841,Atalanta,Atalanta,Genoa,52,35,56.43244299999999,32.936231,3060,2018-04-29 13:00:00
707,2017,7849,Atalanta,Lazio,Atalanta,55,36,57.99277299999999,34.083830999999996,3150,2018-05-06 14:00:00
734,2017,7864,Atalanta,Atalanta,AC Milan,56,37,60.94900299999999,35.608861,3240,2018-05-13 17:00:00
743,2017,7869,Atalanta,Cagliari,Atalanta,57,38,63.03768299999999,35.770339,3330,2018-05-20 14:00:00
