,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
15,2017,7506,Genoa,Sassuolo,Genoa,0,0,0.0,0.0,0,2017-08-20 19:45:00
20,2017,7509,Genoa,Genoa,Juventus,0,0,0.973373,0.448836,90,2017-08-26 17:00:00
51,2017,7528,Genoa,Udinese,Genoa,2,4,2.186603,2.581116,180,2017-09-10 14:00:00
76,2017,7532,Genoa,Genoa,Lazio,2,5,2.7147829999999997,4.067256,270,2017-09-17 19:45:00
86,2017,7543,Genoa,Genoa,Chievo,4,8,3.263409,7.1804060000000005,360,2017-09-20 19:45:00
113,2017,7553,Genoa,Inter,Genoa,5,9,3.8299809999999996,8.475866,450,2017-09-24 14:00:00
120,2017,7562,Genoa,Genoa,Bologna,5,10,4.659635,9.090147,540,2017-09-30 19:45:00
147,2017,7570,Genoa,Cagliari,Genoa,5,11,6.168934999999999,9.9601,630,2017-10-15 14:00:00
167,2017,7583,Genoa,AC Milan,Genoa,8,13,8.147965,11.1995,720,2017-10-22 14:00:00
190,2017,7594,Genoa,Genoa,Napoli,8,13,8.558273,11.924416,810,2017-10-25 19:45:00
211,2017,7606,Genoa,SPAL 2013,Genoa,10,16,9.840993,13.117126,900,2017-10-29 14:00:00
220,2017,7614,Genoa,Genoa,Sampdoria,10,17,11.170003,13.451237,990,2017-11-04 19:45:00
241,2017,7620,Genoa,Crotone,Genoa,10,19,12.207082999999999,15.136407,1080,2017-11-19 11:30:00
264,2017,7633,Genoa,Genoa,Roma,11,19,14.002123,15.422017,1170,2017-11-26 14:00:00
295,2017,7643,Genoa,Verona,Genoa,12,20,15.123323,16.710927,1260,2017-12-04 20:00:00
314,2017,7651,Genoa,Genoa,Atalanta,13,20,16.194793,17.381328000000003,1350,2017-12-12 18:00:00
329,2017,7663,Genoa,Fiorentina,Genoa,14,22,17.496223,18.755248,1440,2017-12-17 14:00:00
342,2017,7671,Genoa,Genoa,Benevento,14,22,17.730095000000002,19.745499000000002,1530,2017-12-23 14:00:00
371,2017,7688,Genoa,Torino,Genoa,15,22,21.013575000000003,20.606691,1620,2017-12-30 14:00:00
390,2017,7697,Genoa,Genoa,Sassuolo,15,22,21.079296700000004,21.613251,1710,2018-01-06 14:00:00
415,2017,7703,Genoa,Juventus,Genoa,16,22,21.779995700000004,22.444695000000003,1800,2018-01-22 19:45:00
438,2017,7718,Genoa,Genoa,Udinese,16,23,21.869622200000006,23.848855000000004,1890,2018-01-28 14:00:00
459,2017,7722,Genoa,Lazio,Genoa,16,24,23.290872200000006,24.077926000000005,1980,2018-02-05 19:45:00
473,2017,7733,Genoa,Chievo,Genoa,18,25,24.116542200000005,25.019156000000006,2070,2018-02-11 14:00:00
484,2017,7745,Genoa,Genoa,Inter,19,25,24.694779200000006,25.297971000000008,2160,2018-02-17 19:45:00
501,2017,7755,Genoa,Bologna,Genoa,21,25,25.742569200000005,26.185524000000008,2250,2018-02-24 17:00:00
540,2017,7773,Genoa,Genoa,AC Milan,21,27,26.544325200000007,27.96562400000001,2340,2018-03-11 17:00:00
565,2017,7784,Genoa,Napoli,Genoa,21,28,27.477835200000005,28.69271100000001,2430,2018-03-18 19:45:00
578,2017,7796,Genoa,Genoa,SPAL 2013,21,29,28.489285200000005,30.315971000000008,2520,2018-03-31 14:00:00
586,2017,7760,Genoa,Genoa,Cagliari,22,30,31.180095200000004,30.586005000000007,2610,2018-04-03 17:30:00
607,2017,7804,Genoa,Sampdoria,Genoa,24,31,32.180475200000004,31.746455000000008,2700,2018-04-07 18:45:00
622,2017,7810,Genoa,Genoa,Crotone,24,31,32.4316522,32.519256000000006,2790,2018-04-14 16:00:00
649,2017,7823,Genoa,Roma,Genoa,25,31,34.2442822,33.105351000000006,2880,2018-04-18 18:45:00
678,2017,7833,Genoa,Genoa,Verona,26,33,35.0588612,34.925551000000006,2970,2018-04-23 18:45:00
689,2017,7841,Genoa,Atalanta,Genoa,29,34,36.6026612,36.476991000000005,3060,2018-04-29 13:00:00
712,2017,7853,Genoa,Genoa,Fiorentina,30,37,37.7502612,38.037321000000006,3150,2018-05-06 14:00:00
721,2017,7861,Genoa,Benevento,Genoa,32,40,40.024211199999996,39.76734100000001,3240,2018-05-12 17:00:00
758,2017,7878,Genoa,Genoa,Torino,32,41,41.10387119999999,41.61975100000001,3330,2018-05-20 14:00:00
