,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
17,2017,7507,Chievo,Udinese,Chievo,0,0,0.0,0.0,0,2017-08-20 19:45:00
34,2017,7516,Chievo,Chievo,Lazio,2,1,0.422866,0.725552,90,2017-08-27 19:45:00
41,2017,7525,Chievo,Juventus,Chievo,3,3,1.19496,2.091972,180,2017-09-09 17:00:00
74,2017,7529,Chievo,Chievo,Atalanta,3,6,2.105625,3.343552,270,2017-09-17 17:00:00
87,2017,7543,Chievo,Genoa,Chievo,4,7,3.336075,4.954362,360,2017-09-20 19:45:00
107,2017,7549,Chievo,Cagliari,Chievo,5,8,4.631535,5.520934,450,2017-09-24 14:00:00
126,2017,7561,Chievo,Chievo,Fiorentina,7,8,6.048775000000001,6.537203999999999,540,2017-10-01 14:00:00
153,2017,7578,Chievo,Sassuolo,Chievo,9,9,7.1918050000000004,7.982693999999999,630,2017-10-15 14:00:00
174,2017,7581,Chievo,Chievo,Verona,9,9,7.7034210000000005,9.678104,720,2017-10-22 19:30:00
186,2017,7592,Chievo,Chievo,AC Milan,12,11,10.608191000000001,11.008683999999999,810,2017-10-25 19:45:00
209,2017,7605,Chievo,Sampdoria,Chievo,13,15,11.343225000000002,12.445953999999999,900,2017-10-29 14:00:00
226,2017,7612,Chievo,Chievo,Napoli,14,19,13.367895000000003,14.427043999999999,990,2017-11-05 14:00:00
249,2017,7627,Chievo,Torino,Chievo,14,19,14.014396000000003,15.134617999999998,1080,2017-11-19 14:00:00
258,2017,7632,Chievo,Chievo,SPAL 2013,15,20,15.398026000000003,17.993958,1170,2017-11-25 17:00:00
289,2017,7644,Chievo,Inter,Chievo,17,21,17.094446000000005,18.851387,1260,2017-12-03 14:00:00
300,2017,7650,Chievo,Chievo,Roma,17,26,17.554342000000005,22.640127,1350,2017-12-10 11:30:00
327,2017,7662,Chievo,Crotone,Chievo,17,26,18.574962000000006,25.144857,1440,2017-12-17 14:00:00
336,2017,7670,Chievo,Chievo,Bologna,17,27,19.572487000000006,27.366937,1530,2017-12-22 17:00:00
363,2017,7680,Chievo,Benevento,Chievo,19,30,20.939407000000006,28.739297,1620,2017-12-30 14:00:00
376,2017,7698,Chievo,Chievo,Udinese,19,31,21.878192000000006,29.732099,1710,2018-01-05 17:00:00
401,2017,7700,Chievo,Lazio,Chievo,20,32,22.453709000000007,30.189792,1800,2018-01-21 14:00:00
432,2017,7715,Chievo,Chievo,Juventus,21,37,22.815786000000006,31.352032,1890,2018-01-28 14:00:00
447,2017,7719,Chievo,Atalanta,Chievo,21,39,22.867681700000006,32.500552,1980,2018-02-04 14:00:00
472,2017,7733,Chievo,Chievo,Genoa,21,40,23.068084700000007,34.934661999999996,2070,2018-02-11 14:00:00
482,2017,7739,Chievo,Chievo,Cagliari,21,41,23.34689970000001,35.512899,2160,2018-02-17 17:00:00
513,2017,7758,Chievo,Fiorentina,Chievo,23,42,23.87175270000001,36.106100999999995,2250,2018-02-25 14:00:00
527,2017,7771,Chievo,Verona,Chievo,23,43,24.14683770000001,37.22995099999999,2340,2018-03-10 19:45:00
557,2017,7782,Chievo,AC Milan,Chievo,23,44,25.02917570000001,37.408407999999994,2430,2018-03-18 14:00:00
576,2017,7795,Chievo,Chievo,Sampdoria,25,47,25.92889370000001,40.77348799999999,2520,2018-03-31 14:00:00
598,2017,7768,Chievo,Chievo,Sassuolo,27,48,26.20730570000001,42.84849799999999,2610,2018-04-04 17:30:00
615,2017,7802,Chievo,Napoli,Chievo,28,49,26.52967670000001,43.527283999999995,2700,2018-04-08 13:00:00
624,2017,7817,Chievo,Chievo,Torino,29,51,26.74032070000001,47.360893999999995,2790,2018-04-14 16:00:00
647,2017,7822,Chievo,SPAL 2013,Chievo,29,51,27.29811070000001,48.081396,2880,2018-04-18 18:45:00
670,2017,7834,Chievo,Chievo,Inter,29,51,27.89459070000001,48.405406,2970,2018-04-22 13:00:00
681,2017,7840,Chievo,Roma,Chievo,30,53,29.26492070000001,50.173426,3060,2018-04-28 16:00:00
710,2017,7852,Chievo,Chievo,Crotone,31,57,30.69787070000001,51.847966,3150,2018-05-06 14:00:00
727,2017,7860,Chievo,Bologna,Chievo,33,58,31.52978870000001,52.913095999999996,3240,2018-05-13 14:00:00
744,2017,7870,Chievo,Chievo,Benevento,35,59,33.67600870000001,54.617855999999996,3330,2018-05-20 14:00:00
