,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
12,2017,7505,Sampdoria,Sampdoria,Benevento,0,0,0.0,0.0,0,2017-08-20 19:45:00
39,2017,7518,Sampdoria,Fiorentina,Sampdoria,2,1,2.84573,1.05409,90,2017-08-27 19:45:00
73,2017,7538,Sampdoria,Torino,Sampdoria,4,2,4.9912,2.9149700000000003,180,2017-09-17 14:00:00
89,2017,7544,Sampdoria,Verona,Sampdoria,6,4,5.901933,4.24263,270,2017-09-20 19:45:00
104,2017,7556,Sampdoria,Sampdoria,AC Milan,6,4,7.486253,5.232144,360,2017-09-24 11:30:00
119,2017,7568,Sampdoria,Udinese,Sampdoria,8,4,9.218913,5.502282,450,2017-09-30 17:00:00
150,2017,7577,Sampdoria,Sampdoria,Atalanta,8,8,9.740292,9.132172,540,2017-10-15 14:00:00
158,2017,7585,Sampdoria,Sampdoria,Crotone,11,9,11.261912,12.256612,630,2017-10-21 17:00:00
179,2017,7595,Sampdoria,Inter,Sampdoria,16,9,13.549772,12.846204,720,2017-10-24 19:45:00
208,2017,7605,Sampdoria,Sampdoria,Chievo,18,12,14.613792,15.931264,810,2017-10-29 14:00:00
221,2017,7614,Sampdoria,Genoa,Sampdoria,22,13,16.594882,17.955934,900,2017-11-04 19:45:00
244,2017,7625,Sampdoria,Sampdoria,Juventus,24,13,18.280051999999998,18.993014,990,2017-11-19 14:00:00
257,2017,7630,Sampdoria,Bologna,Sampdoria,27,15,20.118042,20.877784,1080,2017-11-25 14:00:00
290,2017,7647,Sampdoria,Sampdoria,Lazio,27,18,20.852104999999998,22.110284,1170,2017-12-03 19:45:00
297,2017,7649,Sampdoria,Cagliari,Sampdoria,28,20,22.044884999999997,24.246044,1260,2017-12-09 17:00:00
330,2017,7667,Sampdoria,Sampdoria,Sassuolo,30,22,23.698974999999997,25.495024,1350,2017-12-17 14:00:00
345,2017,7675,Sampdoria,Napoli,Sampdoria,30,23,24.805584999999997,27.208014000000002,1440,2017-12-23 14:00:00
368,2017,7687,Sampdoria,Sampdoria,SPAL 2013,32,26,25.747069999999997,29.680024000000003,1530,2017-12-30 14:00:00
389,2017,7696,Sampdoria,Benevento,Sampdoria,34,26,28.310049999999997,30.248129000000002,1620,2018-01-06 14:00:00
404,2017,7702,Sampdoria,Sampdoria,Fiorentina,36,29,29.331539999999997,31.895089000000002,1710,2018-01-21 14:00:00
418,2017,7527,Sampdoria,Sampdoria,Roma,39,30,31.552789999999998,33.805499000000005,1800,2018-01-24 19:45:00
437,2017,7717,Sampdoria,Roma,Sampdoria,40,31,33.53348,36.092639000000005,1890,2018-01-28 14:00:00
440,2017,7728,Sampdoria,Sampdoria,Torino,41,31,35.09187,38.738179,1980,2018-02-03 17:00:00
474,2017,7734,Sampdoria,Sampdoria,Verona,42,32,35.392852,40.128889,2070,2018-02-11 14:00:00
497,2017,7748,Sampdoria,AC Milan,Sampdoria,44,32,39.496352,40.503704,2160,2018-02-18 19:45:00
506,2017,7749,Sampdoria,Sampdoria,Udinese,44,33,40.109124,42.464093999999996,2250,2018-02-25 14:00:00
535,2017,7775,Sampdoria,Crotone,Sampdoria,46,34,40.870669,43.935643999999996,2340,2018-03-11 14:00:00
550,2017,7785,Sampdoria,Sampdoria,Inter,47,38,41.711734,46.65682399999999,2430,2018-03-18 11:30:00
577,2017,7795,Sampdoria,Chievo,Sampdoria,47,43,42.189236,50.31918399999999,2520,2018-03-31 14:00:00
591,2017,7767,Sampdoria,Atalanta,Sampdoria,48,45,44.264246,50.597595999999996,2610,2018-04-03 17:30:00
606,2017,7804,Sampdoria,Sampdoria,Genoa,50,46,45.573166,51.868745999999994,2700,2018-04-07 18:45:00
637,2017,7815,Sampdoria,Juventus,Sampdoria,50,46,46.345967,52.11992299999999,2790,2018-04-15 16:00:00
644,2017,7820,Sampdoria,Sampdoria,Bologna,50,49,47.155286000000004,54.467392999999994,2880,2018-04-18 18:45:00
673,2017,7837,Sampdoria,Lazio,Sampdoria,51,49,48.500006000000006,54.79043099999999,2970,2018-04-22 13:00:00
686,2017,7839,Sampdoria,Sampdoria,Cagliari,51,53,48.781907000000004,57.43074099999999,3060,2018-04-29 13:00:00
717,2017,7857,Sampdoria,Sassuolo,Sampdoria,55,54,51.932147,58.51476099999999,3150,2018-05-06 17:00:00
738,2017,7865,Sampdoria,Sampdoria,Napoli,55,55,51.9591809,59.24427299999999,3240,2018-05-13 19:45:00
757,2017,7877,Sampdoria,SPAL 2013,Sampdoria,55,57,52.3859069,60.20032599999999,3330,2018-05-20 14:00:00
