,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
9,2017,7503,Fiorentina,Inter,Fiorentina,0,0,0.0,0.0,0,2017-08-20 19:45:00
38,2017,7518,Fiorentina,Fiorentina,Sampdoria,0,3,0.411971,2.71454,90,2017-08-27 19:45:00
49,2017,7523,Fiorentina,Verona,Fiorentina,1,5,2.272851,4.86001,180,2017-09-10 14:00:00
60,2017,7531,Fiorentina,Fiorentina,Bologna,6,5,5.164191000000001,5.813796,270,2017-09-16 17:00:00
91,2017,7545,Fiorentina,Juventus,Fiorentina,8,6,5.744637000000001,6.1192969999999995,360,2017-09-20 19:45:00
116,2017,7551,Fiorentina,Fiorentina,Atalanta,8,7,6.248424000000001,7.129327,450,2017-09-24 19:45:00
127,2017,7561,Fiorentina,Chievo,Fiorentina,9,8,6.594651000000001,9.663787,540,2017-10-01 14:00:00
142,2017,7572,Fiorentina,Fiorentina,Udinese,10,10,8.040141,10.806816999999999,630,2017-10-15 11:30:00
165,2017,7580,Fiorentina,Benevento,Fiorentina,12,11,10.823391,11.140208,720,2017-10-22 14:00:00
188,2017,7593,Fiorentina,Fiorentina,Torino,15,11,13.317101000000001,11.322873,810,2017-10-25 19:45:00
205,2017,7600,Fiorentina,Crotone,Fiorentina,18,11,14.656031,12.198101999999999,900,2017-10-29 14:00:00
228,2017,7613,Fiorentina,Fiorentina,Roma,19,13,15.420856,13.183110999999998,990,2017-11-05 14:00:00
247,2017,7626,Fiorentina,SPAL 2013,Fiorentina,21,17,16.613076,15.486290999999998,1080,2017-11-19 14:00:00
271,2017,7635,Fiorentina,Lazio,Fiorentina,22,18,17.837746,16.551021,1170,2017-11-26 17:00:00
286,2017,7642,Fiorentina,Fiorentina,Sassuolo,23,19,19.118356,18.295060999999997,1260,2017-12-03 14:00:00
303,2017,7655,Fiorentina,Napoli,Fiorentina,26,19,21.576476,18.715480999999997,1350,2017-12-10 14:00:00
328,2017,7663,Fiorentina,Fiorentina,Genoa,26,19,21.782085,19.701036,1440,2017-12-17 14:00:00
339,2017,7669,Fiorentina,Cagliari,Fiorentina,26,19,22.772336,19.934908,1530,2017-12-22 19:45:00
358,2017,7683,Fiorentina,Fiorentina,AC Milan,27,19,24.672376,20.153257,1620,2017-12-30 11:30:00
378,2017,7693,Fiorentina,Fiorentina,Inter,28,20,26.592576,21.089551,1710,2018-01-05 19:45:00
405,2017,7702,Fiorentina,Sampdoria,Fiorentina,29,21,28.518626,22.799301,1800,2018-01-21 14:00:00
428,2017,7713,Fiorentina,Fiorentina,Verona,30,24,30.429036,25.020551,1890,2018-01-28 14:00:00
449,2017,7721,Fiorentina,Bologna,Fiorentina,31,28,31.764916,27.077511,1980,2018-02-04 14:00:00
460,2017,7735,Fiorentina,Fiorentina,Juventus,33,29,32.606854999999996,27.477056,2070,2018-02-09 19:45:00
495,2017,7743,Fiorentina,Atalanta,Fiorentina,33,31,33.454789,27.988106000000002,2160,2018-02-18 17:00:00
512,2017,7758,Fiorentina,Fiorentina,Chievo,34,32,34.919008999999996,28.38511,2250,2018-02-25 14:00:00
528,2017,7770,Fiorentina,Fiorentina,Benevento,35,32,36.04285899999999,28.660195,2340,2018-03-11 11:30:00
559,2017,7783,Fiorentina,Torino,Fiorentina,36,32,37.76318899999999,29.869575,2430,2018-03-18 14:00:00
570,2017,7790,Fiorentina,Fiorentina,Crotone,38,33,39.95585899999999,30.405279,2520,2018-03-31 14:00:00
589,2017,7762,Fiorentina,Udinese,Fiorentina,40,33,41.54237899999999,30.633544,2610,2018-04-03 17:30:00
605,2017,7803,Fiorentina,Roma,Fiorentina,42,33,44.15920899999999,31.306934000000002,2700,2018-04-07 16:00:00
628,2017,7816,Fiorentina,Fiorentina,SPAL 2013,44,33,44.79096299999999,33.029264000000005,2790,2018-04-15 10:30:00
652,2017,7825,Fiorentina,Fiorentina,Lazio,44,33,47.110322999999994,33.50318000000001,2880,2018-04-18 18:45:00
663,2017,7832,Fiorentina,Sassuolo,Fiorentina,47,37,48.437552999999994,35.10777000000001,2970,2018-04-21 16:00:00
696,2017,7845,Fiorentina,Fiorentina,Napoli,47,38,48.730625999999994,35.83020200000001,3060,2018-04-29 16:00:00
713,2017,7853,Fiorentina,Genoa,Fiorentina,50,38,51.253735999999996,35.92715030000001,3150,2018-05-06 14:00:00
724,2017,7859,Fiorentina,Fiorentina,Cagliari,53,40,52.983756,38.20110030000001,3240,2018-05-13 14:00:00
751,2017,7873,Fiorentina,AC Milan,Fiorentina,53,41,53.449011999999996,40.332380300000004,3330,2018-05-20 14:00:00
