goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,28,Sub,Sampdoria,Parma Calcio 1913,3,0,2021-05-22,15802,2020,473219,0,0,0,0,0,0,0
0,1,0.09312805533409119,56,MC,Parma Calcio 1913,Sassuolo,1,3,2021-05-16,15794,2020,471538,0.28689518570899963,0,1,0,0.09312805533409119,0.3800232410430908,0
0,1,0.020693300291895866,87,MC,Lazio,Parma Calcio 1913,1,0,2021-05-12,15781,2020,470340,0,0,0,0,0.020693300291895866,0.020693300291895866,0
1,1,0.619045615196228,90,MC,Parma Calcio 1913,Atalanta,2,5,2021-05-09,15766,2020,469363,0,0,0,1,0.619045615196228,0.619045615196228,0.619045615196228
0,0,0,31,Sub,Verona,Parma Calcio 1913,2,1,2021-02-15,15643,2020,450102,0,0,0,0,0,0.04864857345819473,0.04864857345819473
0,0,0,2,Sub,Sassuolo,Parma Calcio 1913,1,1,2021-01-17,15604,2020,442709,0,0,0,0,0,0,0
0,1,0.06838826835155487,77,FWR,Parma Calcio 1913,Lazio,0,2,2021-01-10,15591,2020,441455,0.1333056092262268,0,1,0,0.06838826835155487,0.234919473528862,0.03322558477520943
0,0,0,90,MC,Atalanta,Parma Calcio 1913,3,0,2021-01-06,15576,2020,440021,0,0,0,0,0,0,0
0,0,0,29,Sub,Parma Calcio 1913,Torino,0,3,2021-01-03,15573,2020,439538,0,0,0,0,0,0.018182789906859398,0.018182789906859398
0,0,0,47,MC,Crotone,Parma Calcio 1913,2,1,2020-12-22,15557,2020,437216,0,0,0,0,0,0.10354539006948471,0.10354539006948471
0,0,0,90,MC,Parma Calcio 1913,Juventus,0,4,2020-12-19,15552,2020,436245,0,0,0,0,0,0.28978195786476135,0.28978195786476135
0,0,0,72,Sub,Parma Calcio 1913,Cagliari,0,0,2020-12-16,15541,2020,435073,0.06546498090028763,0,1,0,0,0.4666856527328491,0.4666856527328491
0,0,0,13,Sub,AC Milan,Parma Calcio 1913,2,2,2020-12-13,15532,2020,434138,0,0,0,0,0,0,0
0,0,0,90,MC,Roma,Parma Calcio 1913,3,0,2020-11-22,15501,2020,428514,0.03189823776483536,0,1,0,0,0.03189823776483536,0
0,0,0,35,Sub,Parma Calcio 1913,Fiorentina,0,0,2020-11-07,15493,2020,426557,0,0,0,0,0,0.035718467086553574,0.035718467086553574
0,0,0,14,Sub,Inter,Parma Calcio 1913,2,2,2020-10-31,15478,2020,424639,0,0,0,0,0,0,0
0,0,0,11,Sub,Parma Calcio 1913,Spezia,2,2,2020-10-25,15474,2020,423369,0,0,0,0,0,0.35254108905792236,0.35254108905792236
0,1,0.02495237998664379,25,Sub,Udinese,Parma Calcio 1913,3,2,2020-10-18,15463,2020,422160,0,0,0,0,0.02495237998664379,0.02495237998664379,0
