goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,14,Sub,Elche,Athletic Club,2,0,2021-05-22,15157,2020,473110,0.5355619192123413,0,1,0,0,0.5355619192123413,0.5355619192123413
0,1,0.024492919445037842,90,DL,Elche,Levante,1,0,2021-04-24,15097,2020,465152,0.07377398014068604,0,1,0,0.024492919445037842,0.09826689958572388,0
0,0,0,29,Sub,Elche,Real Valladolid,1,1,2021-04-21,15087,2020,464651,0,0,0,0,0,0,0
0,0,0,90,DL,Osasuna,Elche,2,0,2021-04-18,15106,2020,463272,0.021236184984445572,0,1,0,0,0.025029612705111504,0.025029612705111504
0,2,0.027290724217891693,90,DL,SD Huesca,Elche,3,1,2021-04-09,15073,2020,460866,0,0,0,0,0.027290724217891693,0.0989358201622963,0.0716450959444046
0,0,0,90,DL,Elche,Real Betis,1,1,2021-04-04,15067,2020,460324,0.022985802963376045,0,1,0,0,0,0
0,0,0,90,DL,Getafe,Elche,1,1,2021-03-21,15052,2020,458428,0,0,0,0,0,0,0
0,0,0,11,Sub,Sevilla,Elche,2,0,2021-03-17,14150,2020,457630,0,0,0,0,0,0.05250005051493645,0.05250005051493645
0,0,0,90,DL,Real Madrid,Elche,2,1,2021-03-13,15046,2020,456379,0.03270113840699196,0,1,0,0,0.03270113840699196,0
0,0,0,47,DL,Granada,Elche,2,1,2021-02-28,15023,2020,453312,0,0,0,0,0,0,0
0,0,0,90,DML,Barcelona,Elche,3,0,2021-02-24,14141,2020,451795,0.04153527319431305,0,2,0,0,0.078343965113163,0.078343965113163
0,0,0,80,DL,Elche,Eibar,1,0,2021-02-20,15017,2020,450522,0,0,0,0,0,0.06377944350242615,0.06377944350242615
0,0,0,30,DL,Celta Vigo,Elche,3,1,2021-02-12,14999,2020,448810,0,0,0,0,0,0,0
0,0,0,90,DL,Elche,Villarreal,2,2,2021-02-06,14997,2020,447842,0,0,0,0,0,0.27253592014312744,0.27253592014312744
0,3,0.07384506613016129,90,DML,Valencia,Elche,1,0,2021-01-30,14985,2020,445843,0.014364033006131649,0,1,0,0.07384506613016129,0.1646926999092102,0.12084115296602249
0,0,0,90,DL,Elche,Barcelona,0,2,2021-01-24,14972,2020,444684,0.118942029774189,0,1,0,0,0.118942029774189,0.118942029774189
0,1,0.008294406346976757,90,DL,Real Valladolid,Elche,2,2,2021-01-19,14966,2020,443114,0.03879281133413315,0,1,0,0.008294406346976757,0.16023924946784973,0.12144643068313599
0,0,0,4,Sub,Bologna,Atalanta,2,2,2020-12-23,15556,2020,437800,0,0,0,0,0,0,0
0,0,0,1,Sub,Atalanta,Roma,4,1,2020-12-20,15546,2020,436886,0,0,0,0,0,0,0
0,1,0.04174128547310829,8,Sub,Atalanta,Fiorentina,3,0,2020-12-13,15526,2020,433562,0,0,0,0,0.04174128547310829,0,0
0,2,0.027814578264951706,78,DML,Atalanta,Verona,0,2,2020-11-28,15506,2020,429970,0.06805044412612915,0,2,0,0.027814578264951706,0.3221806287765503,0.24185574054718018
0,0,0,1,Sub,Atalanta,Inter,1,1,2020-11-08,15486,2020,427030,0,0,0,0,0,0,0
0,1,0.04211743175983429,90,DML,Crotone,Atalanta,1,2,2020-10-31,15477,2020,424361,0.5063554644584656,0,1,0,0.04211743175983429,0.8297135233879089,0.7875960469245911
0,0,0,47,ML,Atalanta,Sampdoria,1,3,2020-10-24,15466,2020,422643,0,0,0,0,0,0.044105932116508484,0.044105932116508484
0,0,0,43,Sub,Napoli,Atalanta,4,1,2020-10-17,15456,2020,420907,0.07669511437416077,0,1,0,0,0.10837989300489426,0.03168478235602379
0,0,0,16,Sub,Atalanta,Cagliari,5,2,2020-10-04,15450,2020,419905,0,0,0,0,0,0.13344478607177734,0.13344478607177734
0,0,0,1,Sub,Lazio,Atalanta,1,4,2020-09-30,14135,2020,418938,0,0,0,0,0,0,0
0,0,0,4,Sub,Torino,Atalanta,2,4,2020-09-26,14123,2020,417182,0,0,0,0,0,0,0
