goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,1,0.2720818817615509,81,MC,Sassuolo,Lazio,2,0,2021-05-23,15800,2020,473618,0.031055035069584846,0,1,0,0.2720818817615509,0.3031369149684906,0
0,1,0.13338252902030945,77,MC,Lazio,Torino,0,0,2021-05-18,15671,2020,472383,0,0,0,0,0.13338252902030945,0.3159940242767334,0.18261151015758514
0,0,0,6,Sub,Roma,Lazio,2,0,2021-05-15,15791,2020,471060,0,0,0,0,0,0.013445866294205189,0.013445866294205189
0,1,0.04325494542717934,15,Sub,Lazio,Parma Calcio 1913,1,0,2021-05-12,15781,2020,470331,0,0,0,0,0.04325494542717934,0.04325494542717934,0
0,0,0,15,Sub,Fiorentina,Lazio,2,0,2021-05-08,15770,2020,468958,0,0,0,0,0,0,0
0,0,0,8,Sub,Lazio,Genoa,4,3,2021-05-02,15760,2020,467288,0,0,0,0,0,0,0
0,1,0.10652460902929306,1,Sub,Lazio,AC Milan,3,0,2021-04-26,15749,2020,466509,0,0,0,0,0.10652460902929306,0.10652460902929306,0
0,1,0.08235417306423187,4,Sub,Napoli,Lazio,5,2,2021-04-22,15741,2020,464851,0,0,0,0,0.08235417306423187,0.08235417306423187,0
0,0,0,18,Sub,Lazio,Benevento,5,3,2021-04-18,15726,2020,463357,0,0,0,0,0,0,0
0,1,0.013785240240395069,84,DMR,Verona,Lazio,0,1,2021-04-11,15721,2020,461802,0,0,0,0,0.013785240240395069,0.040012918412685394,0.0262276791036129
0,0,0,16,Sub,Lazio,Spezia,2,1,2021-04-03,15713,2020,459263,0,0,0,0,0,0,0
0,0,0,22,Sub,Udinese,Lazio,0,1,2021-03-21,15700,2020,458673,0,0,0,0,0,0.0366860032081604,0.0366860032081604
0,0,0,35,Sub,Lazio,Sampdoria,1,0,2021-02-20,15651,2020,450563,0,0,0,0,0,0.13026773929595947,0.13026773929595947
0,1,0.02478896453976631,26,Sub,Lazio,Cagliari,1,0,2021-02-07,15627,2020,448567,0,0,0,0,0.02478896453976631,0.02478896453976631,0
0,1,0.0339316800236702,31,Sub,Atalanta,Lazio,1,3,2021-01-31,15618,2020,446317,0.12690648436546326,0,1,0,0.0339316800236702,0.7004221081733704,0.5395839214324951
0,0,0,90,MC,Lazio,Sassuolo,2,1,2021-01-24,15610,2020,444744,0.02387317270040512,0,1,0,0,0.4278157651424408,0.4278157651424408
0,0,0,22,Sub,Lazio,Roma,3,0,2021-01-15,15601,2020,442055,0.10725872963666916,1,2,0,0,0.10725872963666916,0.071746826171875
0,0,0,23,Sub,Parma Calcio 1913,Lazio,0,2,2021-01-10,15591,2020,441477,0,0,0,0,0,1.0139245986938477,1.0139245986938477
0,0,0,31,Sub,Lazio,Fiorentina,2,1,2021-01-06,15580,2020,440101,0.14771334826946259,0,2,0,0,0.16570940613746643,0.017996057868003845
0,0,0,1,Sub,Genoa,Lazio,1,1,2021-01-03,15570,2020,439522,0,0,0,0,0,0,0
0,0,0,12,Sub,AC Milan,Lazio,3,2,2020-12-23,15559,2020,437770,0,0,0,0,0,0,0
0,0,0,5,Sub,Lazio,Napoli,2,0,2020-12-20,15551,2020,437002,0,0,0,0,0,0.10024075210094452,0.10024075210094452
0,0,0,82,MC,Lazio,Verona,1,2,2020-12-12,15531,2020,433265,0.0920289158821106,0,1,0,0,0.15774236619472504,0.06571345031261444
0,0,0,31,Sub,Spezia,Lazio,1,2,2020-12-05,15523,2020,431161,0,0,0,0,0,0,0
0,0,0,40,Sub,Lazio,Udinese,1,3,2020-11-29,15511,2020,430073,0.019514592364430428,0,1,0,0,0.12371374666690826,0.10419915616512299
0,0,0,43,Sub,Crotone,Lazio,0,2,2020-11-21,15496,2020,427760,0.07812859863042831,0,1,0,0,0.44437524676322937,0.36624664068222046
0,0,0,11,Sub,Lazio,Juventus,1,1,2020-11-08,15491,2020,426705,0,0,0,0,0,0.4061596989631653,0.4061596989631653
0,3,0.15519818663597107,43,Sub,Torino,Lazio,3,4,2020-11-01,15483,2020,425239,0.08033249527215958,0,1,0,0.15519818663597107,0.3152071237564087,0.07967644184827805
0,1,0.32010573148727417,90,MC,Lazio,Bologna,2,1,2020-10-24,15472,2020,423126,0,0,0,0,0.32010573148727417,0.34125709533691406,0.0211513452231884
0,0,0,8,Sub,Lazio,Inter,1,1,2020-10-04,15452,2020,420235,0.054166387766599655,0,1,0,0,0.054166387766599655,0
0,0,0,19,Sub,Lazio,Atalanta,1,4,2020-09-30,14135,2020,418924,0,0,0,0,0,0,0
0,0,0,19,Sub,Cagliari,Lazio,0,2,2020-09-26,14124,2020,417492,0,0,0,0,0,0,0
