goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,54,MC,Inter,Atalanta,1,0,2021-03-08,15676,2020,455579,0,0,0,0,0,0,0
0,0,0,20,Sub,Parma Calcio 1913,Inter,1,2,2021-03-04,15666,2020,454247,0,0,0,0,0,0,0
0,0,0,4,Sub,Inter,Genoa,3,0,2021-02-28,15660,2020,453032,0,0,0,0,0,0,0
0,0,0,3,Sub,AC Milan,Inter,0,3,2021-02-21,15648,2020,451200,0,0,0,0,0,0,0
0,0,0,46,MC,Fiorentina,Inter,0,2,2021-02-05,15629,2020,447320,0,0,0,0,0,0.5201855897903442,0.5201855897903442
0,0,0,26,Sub,Inter,Benevento,4,0,2021-01-30,15624,2020,445891,0,0,0,0,0,0.5488522052764893,0.5488522052764893
0,2,0.06909317523241043,71,MC,Udinese,Inter,0,0,2021-01-23,15614,2020,444192,0,0,0,0,0.06909317523241043,0.06909317523241043,0
1,4,0.31171849370002747,79,MC,Inter,Juventus,2,0,2021-01-17,15600,2020,442950,0,0,0,1,0.31171849370002747,0.5046577453613281,0.299800843000412
0,4,0.21976828575134277,84,MC,Roma,Inter,2,2,2021-01-10,15592,2020,441347,0.12647289037704468,0,2,0,0.21976828575134277,0.955438494682312,0.7638751268386841
0,0,0,6,Sub,Sampdoria,Inter,2,1,2021-01-06,15583,2020,440209,0,0,0,0,0,0,0
0,0,0,47,MC,Inter,Crotone,6,2,2021-01-03,15571,2020,439342,0,0,0,0,0,0.9205385446548462,0.9205385446548462
0,2,0.09933045506477356,17,Sub,Verona,Inter,1,2,2020-12-23,15565,2020,437434,0.09703540802001953,0,2,0,0.09933045506477356,0.8787193298339844,0.7816839218139648
0,0,0,22,Sub,Inter,Spezia,2,1,2020-12-20,15550,2020,436549,0,0,0,0,0,0.045922376215457916,0.045922376215457916
0,0,0,71,MC,Inter,Bologna,3,1,2020-12-05,15518,2020,431546,0.13165150582790375,1,2,0,0,0.43309810757637024,0.35995692014694214
0,1,0.10478425770998001,90,MC,Sassuolo,Inter,0,3,2020-11-28,15514,2020,429454,0,0,0,0,0.10478425770998001,0.2208087295293808,0.2208087295293808
0,0,0,90,MC,Inter,Torino,4,2,2020-11-22,15498,2020,428466,0.1229623407125473,0,1,0,0,0.6178414225578308,0.6178414225578308
0,2,0.36522001028060913,70,MC,Atalanta,Inter,1,1,2020-11-08,15486,2020,427040,0,0,0,0,0.36522001028060913,0.5020707249641418,0.1368507295846939
0,2,0.6422876715660095,30,Sub,Inter,Parma Calcio 1913,2,2,2020-10-31,15478,2020,424622,0,0,0,0,0.6422876715660095,1.1364079713821411,1.0811032056808472
0,1,0.03461746498942375,80,MC,Genoa,Inter,0,2,2020-10-24,15470,2020,422988,0.02771301567554474,0,1,0,0.03461746498942375,0.5623831748962402,0.5346701741218567
0,0,0,85,MC,Inter,AC Milan,1,2,2020-10-17,15457,2020,421219,0.3644731044769287,0,2,0,0,0.7309831976890564,0.3665100932121277
0,0,0,75,MC,Lazio,Inter,1,1,2020-10-04,15452,2020,420241,0,0,0,0,0,0.20325221121311188,0.20325221121311188
0,2,0.8113652467727661,53,AMC,Benevento,Inter,2,5,2020-09-30,14133,2020,418807,0,0,0,0,0.8113652467727661,1.1400578022003174,0.3286925256252289
0,1,0.09905475378036499,13,Sub,Inter,Fiorentina,4,3,2020-09-26,14126,2020,417654,0.02735462412238121,0,1,0,0.09905475378036499,0.257085382938385,0.15803062915802002
