goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,33,Sub,Genoa,Atalanta,3,4,2021-05-15,15786,2020,470725,0,0,0,0,0,0,0
0,1,0.06495308876037598,1,Sub,Atalanta,Benevento,2,0,2021-05-12,15776,2020,470205,0.028588946908712387,0,1,0,0.06495308876037598,0.09354203194379807,0.028588946908712387
0,0,0,11,Sub,Atalanta,Bologna,5,0,2021-04-25,15746,2020,466379,0,0,0,0,0,0,0
0,0,0,10,Sub,Atalanta,Torino,3,3,2021-02-06,15634,2020,447464,0,0,0,0,0,0,0
0,1,0.06816353648900986,23,Sub,Atalanta,Lazio,1,3,2021-01-31,15618,2020,446301,0.3182514011859894,0,1,0,0.06816353648900986,0.38641494512557983,0
0,1,0.06389456987380981,2,Sub,Atalanta,Genoa,0,0,2021-01-17,15596,2020,442870,0,0,0,0,0.06389456987380981,0.06389456987380981,0
0,1,0.05365275964140892,8,Sub,Atalanta,Fiorentina,3,0,2020-12-13,15526,2020,433563,0,0,0,0,0.05365275964140892,0.09624148160219193,0.0425887256860733
0,0,0,26,Sub,Atalanta,Verona,0,2,2020-11-28,15506,2020,429979,0.020517848432064056,0,1,0,0,0.11996855586767197,0.09945070743560791
0,1,0.03697246313095093,21,Sub,Spezia,Atalanta,0,0,2020-11-21,15503,2020,428083,0,0,0,0,0.03697246313095093,0.6096393465995789,0.5726668238639832
0,0,0,17,Sub,Atalanta,Inter,1,1,2020-11-08,15486,2020,427031,0,0,0,0,0,0.6285009980201721,0.6285009980201721
0,2,0.5406248569488525,47,FW,Atalanta,Sampdoria,1,3,2020-10-24,15466,2020,422645,0,0,0,0,0.5406248569488525,0.5406248569488525,0.4755764305591583
1,1,0.2441888004541397,34,Sub,Napoli,Atalanta,4,1,2020-10-17,15456,2020,420908,0.01931246928870678,0,1,1,0.2441888004541397,0.3401963710784912,0.0960075780749321
1,1,0.31109413504600525,25,Sub,Atalanta,Cagliari,5,2,2020-10-04,15450,2020,419906,0,0,0,1,0.31109413504600525,0.42900753021240234,0.42900753021240234
0,0,0,7,Sub,Lazio,Atalanta,1,4,2020-09-30,14135,2020,418940,0,0,0,0,0,0,0
0,0,0,4,Sub,Torino,Atalanta,2,4,2020-09-26,14123,2020,417184,0,0,0,0,0,0,0
