goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,1,Sub,Cagliari,Genoa,0,1,2021-05-22,15798,2020,473184,0,0,0,0,0,0,0
0,0,0,90,DC,Genoa,Spezia,2,0,2021-04-24,15753,2020,465180,0,0,0,0,0,0.6974819898605347,0.6974819898605347
0,2,0.024477723985910416,90,DC,Genoa,Benevento,2,2,2021-04-21,15737,2020,464609,0,0,0,0,0.024477723985910416,0.024477723985910416,0
0,0,0,90,DC,Juventus,Genoa,3,1,2021-04-11,15720,2020,461768,0.036866966634988785,0,1,0,0,0.09351169317960739,0.09351169317960739
0,0,0,90,DC,Genoa,Fiorentina,1,1,2021-04-03,15707,2020,459370,0,0,0,0,0,0.8008744120597839,0.8008744120597839
0,0,0,90,DC,Parma Calcio 1913,Genoa,1,2,2021-03-19,15699,2020,457832,0,0,0,0,0,0.05447058007121086,0.05447058007121086
0,0,0,90,DC,Genoa,Udinese,1,1,2021-03-13,15694,2020,456571,0.14079932868480682,0,1,0,0,0.632982075214386,0.49218273162841797
0,1,0.01582840085029602,90,DC,Roma,Genoa,1,0,2021-03-07,15680,2020,454973,0,0,0,0,0.01582840085029602,0.08594529330730438,0.07011689245700836
0,0,0,90,DC,Genoa,Sampdoria,1,1,2021-03-03,15669,2020,453936,0,0,0,0,0,0.09814160317182541,0.09814160317182541
0,1,0.039824675768613815,90,DC,Genoa,Verona,2,2,2021-02-20,15655,2020,450788,0.14266180992126465,0,2,0,0.039824675768613815,0.14266180992126465,0
0,0,0,17,DC,Torino,Genoa,0,0,2021-02-13,15639,2020,448894,0,0,0,0,0,0.06404154747724533,0.06404154747724533
0,0,0,90,DC,Genoa,Napoli,2,1,2021-02-06,15630,2020,447898,0,0,0,0,0,0,0
0,0,0,90,DC,Crotone,Genoa,0,3,2021-01-31,15616,2020,446181,0,0,0,0,0,0.122449591755867,0.122449591755867
0,0,0,90,DC,Genoa,Cagliari,1,0,2021-01-24,15608,2020,444506,0,0,0,0,0,0.9369751214981079,0.9369751214981079
0,0,0,90,DC,Atalanta,Genoa,0,0,2021-01-17,15596,2020,442873,0.06309249252080917,0,1,0,0,0.06309249252080917,0.06309249252080917
0,1,0.027364524081349373,46,DML,Genoa,Bologna,2,0,2021-01-09,15588,2020,440879,0,0,0,0,0.027364524081349373,0.027364524081349373,0
0,0,0,90,DC,Sassuolo,Genoa,2,1,2021-01-06,15584,2020,440167,0,0,0,0,0,0.16011357307434082,0.16011357307434082
0,0,0,90,DC,Genoa,Lazio,1,1,2021-01-03,15570,2020,439495,0,0,0,0,0,0.11808796226978302,0.11808796226978302
1,1,0.7612988352775574,90,DC,Spezia,Genoa,1,2,2020-12-23,15563,2020,437631,0,0,0,0,0,0.025287989526987076,0.025287989526987076
0,0,0,31,Sub,Benevento,Genoa,2,0,2020-12-20,15547,2020,436502,0,0,0,0,0,0.015308585949242115,0.015308585949242115
0,0,0,90,DL,Genoa,Roma,1,3,2020-11-08,15490,2020,426843,0,0,0,0,0,0.07214170694351196,0.07214170694351196
0,0,0,20,Sub,Genoa,Torino,1,2,2020-11-04,15448,2020,425787,0.10909920930862427,0,1,0,0,0,0
0,0,0,77,DL,Sampdoria,Genoa,1,1,2020-11-01,15481,2020,425557,0,0,0,0,0,0,0
