goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,90,GK,Roma,Juventus,0,0,2018-05-13,7862,2017,240398,0,0,0,0,0,0,0
0,0,0,90,GK,Cagliari,Roma,0,1,2018-05-06,7856,2017,238500,0,0,0,0,0,0,0
0,0,0,90,GK,Roma,Chievo,4,1,2018-04-28,7840,2017,235961,0,0,0,0,0,0.2921333312988281,0.2921333312988281
0,0,0,90,GK,SPAL 2013,Roma,0,3,2018-04-21,7836,2017,234139,0,0,0,0,0,0,0
0,0,0,90,GK,Roma,Genoa,2,1,2018-04-18,7823,2017,233596,0,0,0,0,0,0.14434882998466492,0.14434882998466492
0,0,0,90,GK,Lazio,Roma,0,0,2018-04-15,7814,2017,233108,0,0,0,0,0,0,0
0,0,0,90,GK,Roma,Fiorentina,0,2,2018-04-07,7803,2017,231456,0,0,0,0,0,0.06973125785589218,0.06973125785589218
0,0,0,90,GK,Bologna,Roma,1,1,2018-03-31,7794,2017,228099,0.006380406673997641,0,1,0,0,0.030003156512975693,0.023622749373316765
0,0,0,90,GK,Crotone,Roma,0,2,2018-03-18,7787,2017,224682,0,0,0,0,0,0.6029400825500488,0.6029400825500488
0,0,0,90,GK,Roma,Torino,3,0,2018-03-09,7777,2017,221986,0,0,0,0,0,0.1478874385356903,0.1478874385356903
0,0,0,90,GK,Napoli,Roma,2,4,2018-03-03,7766,2017,221426,0,0,0,0,0,0,0
0,0,0,90,GK,Roma,AC Milan,0,2,2018-02-25,7753,2017,220006,0,0,0,0,0,0.10140754282474518,0.10140754282474518
0,0,0,90,GK,Udinese,Roma,0,2,2018-02-17,7747,2017,217830,0,0,0,0,0,0.11132431775331497,0.11132431775331497
0,0,0,90,GK,Roma,Benevento,5,2,2018-02-11,7730,2017,217342,0,0,0,0,0,0.25086700916290283,0.25086700916290283
0,0,0,90,GK,Verona,Roma,0,1,2018-02-04,7725,2017,217217,0,0,0,0,0,0,0
0,0,0,90,GK,Roma,Sampdoria,0,1,2018-01-28,7717,2017,211302,0,0,0,0,0,0.232052743434906,0.232052743434906
0,0,0,90,GK,Sampdoria,Roma,1,1,2018-01-24,7527,2017,210259,0,0,0,0,0,0.30078133940696716,0.30078133940696716
0,0,0,90,GK,Inter,Roma,1,1,2018-01-21,7706,2017,210068,0,0,0,0,0,0,0
0,0,0,90,GK,Roma,Atalanta,1,2,2018-01-06,7689,2017,207045,0,0,0,0,0,0.07325242459774017,0.07325242459774017
0,0,0,90,GK,Roma,Sassuolo,1,1,2017-12-30,7686,2017,205995,0,0,0,0,0,0.075172558426857,0.075172558426857
0,0,0,90,GK,Juventus,Roma,1,0,2017-12-23,7672,2017,205786,0,0,0,0,0,0.626224935054779,0.626224935054779
0,0,0,90,GK,Roma,Cagliari,1,0,2017-12-16,7666,2017,204999,0,0,0,0,0,0.1264059692621231,0.1264059692621231
0,0,0,90,GK,Chievo,Roma,0,0,2017-12-10,7650,2017,199855,0,0,0,0,0,0.6778289079666138,0.6778289079666138
0,0,0,90,GK,Roma,SPAL 2013,3,1,2017-12-01,7646,2017,195762,0,0,0,0,0,0.07222132384777069,0.07222132384777069
0,0,0,90,GK,Genoa,Roma,1,1,2017-11-26,7633,2017,195414,0,0,0,0,0,0.14298346638679504,0.14298346638679504
0,0,0,90,GK,Roma,Lazio,2,1,2017-11-18,7624,2017,195149,0,0,0,0,0,0.09731455147266388,0.09731455147266388
0,0,0,90,GK,Fiorentina,Roma,2,4,2017-11-05,7613,2017,194885,0,0,0,0,0,0.07755928486585617,0.07755928486585617
0,0,0,90,GK,Roma,Bologna,1,0,2017-10-28,7604,2017,194620,0,0,0,0,0,0,0
0,0,0,90,GK,Roma,Crotone,1,0,2017-10-25,7597,2017,194424,0,0,0,0,0,0,0
0,0,0,90,GK,Torino,Roma,0,1,2017-10-22,7587,2017,194158,0,0,0,0,0,0,0
0,0,0,90,GK,Roma,Napoli,0,1,2017-10-14,7576,2017,193837,0,0,0,0,0,0.0775294080376625,0.0775294080376625
0,0,0,90,GK,AC Milan,Roma,0,2,2017-10-01,7564,2017,193518,0,0,0,0,0,0,0
0,0,0,90,GK,Roma,Udinese,3,1,2017-09-23,7555,2017,193253,0,0,0,0,0,0.18616072833538055,0.18616072833538055
0,0,0,90,GK,Benevento,Roma,0,4,2017-09-20,7540,2017,192848,0,0,0,0,0,0.09888290613889694,0.09888290613889694
0,0,0,90,GK,Roma,Verona,3,0,2017-09-16,7535,2017,192695,0,0,0,0,0,0.9408335089683533,0.9408335089683533
0,0,0,90,GK,Roma,Inter,1,3,2017-08-26,7510,2017,192191,0,0,0,0,0,0.21804843842983246,0.21804843842983246
0,0,0,90,GK,Atalanta,Roma,0,1,2017-08-20,7501,2017,191731,0,0,0,0,0,0.026812387630343437,0.026812387630343437
