goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
1,2,0.23127751052379608,90,AMC,Lazio,Inter,2,3,2018-05-20,7875,2017,241238,0.13937878608703613,0,3,1,0.23127751052379608,0.32615724205970764,0.09487973898649216
0,0,0,90,FW,Crotone,Lazio,2,2,2018-05-13,7863,2017,239974,0.8500293493270874,0,8,0,0,1.0980759859085083,0.624686598777771
0,1,0.16044840216636658,54,Sub,Lazio,Atalanta,1,1,2018-05-06,7849,2017,237970,0,0,0,0,0.16044840216636658,0.16044840216636658,0.16044840216636658
0,3,0.15492220222949982,80,AMC,Lazio,Sampdoria,4,0,2018-04-22,7837,2017,234911,0.5003644824028015,1,2,0,0.15492220222949982,0.09689852595329285,0
1,2,0.07892781496047974,66,Sub,Fiorentina,Lazio,3,4,2018-04-18,7825,2017,233734,0.1065077930688858,0,1,1,0.07892781496047974,0.09654261916875839,0.07641924917697906
0,0,0,59,AMC,Lazio,Roma,0,0,2018-04-15,7814,2017,233103,0.07132174074649811,0,1,0,0,0.06884143501520157,0.06884143501520157
0,0,0,90,AMC,Udinese,Lazio,1,2,2018-04-08,7807,2017,231590,0.18562626838684082,0,4,0,0,0.3130315840244293,0.2543804347515106
0,2,0.07217807322740555,90,FW,Lazio,Benevento,6,2,2018-03-31,7789,2017,227954,0.7590240836143494,1,5,0,0.07217807322740555,0.8050435185432434,0.27983808517456055
0,4,0.12478380650281906,83,DMR,Lazio,Bologna,1,1,2018-03-18,7780,2017,224895,0.08962655067443848,0,2,0,0.12478380650281906,0.5340182781219482,0.39882954955101013
0,2,0.03299134969711304,22,Sub,Cagliari,Lazio,2,2,2018-03-11,7772,2017,223064,0.19896849989891052,1,5,0,0.03299134969711304,0.6021819114685059,0.4694025218486786
0,0,0,17,Sub,Lazio,Juventus,0,1,2018-03-03,7765,2017,221145,0,0,0,0,0,0,0
0,1,0.0954195186495781,90,AMC,Sassuolo,Lazio,0,3,2018-02-25,7754,2017,219778,0.4302477240562439,2,2,0,0.0954195186495781,0.5256672501564026,0.0954195186495781
0,0,0,20,Sub,Lazio,Genoa,1,2,2018-02-05,7722,2017,217604,0,0,0,0,0,0.02232608012855053,0.02232608012855053
0,1,0.03660530969500542,37,Sub,AC Milan,Lazio,2,1,2018-01-28,7716,2017,211243,0.09937319904565811,0,1,0,0.03660530969500542,0.1500622183084488,0.014083701185882092
1,3,0.4666726887226105,90,FW,Lazio,Udinese,3,0,2018-01-24,7617,2017,210226,0.49028411507606506,1,1,1,0.4666726887226105,0.9806316494941711,0.023674821481108665
0,1,0.06270791590213776,56,Sub,Lazio,Chievo,5,1,2018-01-21,7700,2017,209648,0,0,0,0,0.06270791590213776,0.09321121126413345,0.030503300949931145
0,0,0,31,Sub,SPAL 2013,Lazio,2,5,2018-01-06,7695,2017,206904,0,0,0,0,0,0.025141235440969467,0.025141235440969467
0,3,0.5852465629577637,24,Sub,Inter,Lazio,0,0,2017-12-30,7685,2017,206268,0.02129264548420906,0,1,0,0.5852465629577637,0.606539249420166,0.02129264548420906
1,1,0.6491063237190247,5,Sub,Lazio,Crotone,4,0,2017-12-23,7673,2017,205206,0.40660199522972107,1,1,1,0.6491063237190247,1.175511121749878,0.5264047384262085
0,0,0,15,Sub,Atalanta,Lazio,3,3,2017-12-17,7659,2017,204830,0,0,0,0,0,0.3452644646167755,0.3452644646167755
0,0,0,30,Sub,Lazio,Torino,1,3,2017-12-11,7653,2017,199907,0.03871140629053116,0,1,0,0,0.0713345855474472,0.0713345855474472
