goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,1,0.04138536378741264,90,DC,Napoli,Crotone,2,1,2018-05-20,7872,2017,241119,0,0,0,0,0.04138536378741264,0.714237630367279,0.714237630367279
0,0,0,90,DC,Sampdoria,Napoli,0,2,2018-05-13,7865,2017,240441,0,0,0,0,0,0.492319792509079,0.492319792509079
0,0,0,5,DC,Fiorentina,Napoli,3,0,2018-04-29,7845,2017,236724,0,0,0,0,0,0,0
1,1,0.322139173746109,90,DC,Juventus,Napoli,0,1,2018-04-22,7835,2017,235253,0,0,0,1,0.322139173746109,0.11421054601669312,0.11421054601669312
0,1,0.015947388485074043,90,DC,AC Milan,Napoli,0,0,2018-04-15,7813,2017,232776,0,0,0,0,0.015947388485074043,0.22548553347587585,0.22548553347587585
0,1,0.1076548770070076,90,DC,Napoli,Chievo,2,1,2018-04-08,7802,2017,231432,0,0,0,0,0.1076548770070076,0.20894576609134674,0.20894576609134674
0,0,0,90,DC,Sassuolo,Napoli,1,1,2018-03-31,7793,2017,228073,0,0,0,0,0,0.2873331904411316,0.2873331904411316
0,0,0,90,DC,Napoli,Genoa,1,0,2018-03-18,7784,2017,224921,0,0,0,0,0,0.04717171937227249,0.04717171937227249
0,0,0,90,DC,Inter,Napoli,0,0,2018-03-11,7774,2017,223419,0,0,0,0,0,0.047361109405756,0.047361109405756
0,1,0.020090481266379356,90,DC,Napoli,Roma,2,4,2018-03-03,7766,2017,221415,0.13346770405769348,0,1,0,0.020090481266379356,1.1233326196670532,1.1233326196670532
0,0,0,90,DC,Cagliari,Napoli,0,5,2018-02-26,7752,2017,220105,0.04595112055540085,0,1,0,0,0.33157026767730713,0.33157026767730713
0,1,0.03145182505249977,90,DC,Napoli,SPAL 2013,1,0,2018-02-18,7741,2017,218404,0,0,0,0,0.03145182505249977,0.33789384365081787,0.3064420223236084
0,0,0,90,DC,Napoli,Lazio,4,1,2018-02-10,7736,2017,217651,0,0,0,0,0,0.6110280156135559,0.6110280156135559
0,1,0.03869808837771416,90,DC,Benevento,Napoli,0,2,2018-02-04,7724,2017,217191,0,0,0,0,0.03869808837771416,1.0959597826004028,1.0959597826004028
0,0,0,90,DC,Napoli,Bologna,3,1,2018-01-28,7711,2017,210998,0,0,0,0,0,0.13168668746948242,0.13168668746948242
0,0,0,90,DC,Atalanta,Napoli,0,1,2018-01-21,7705,2017,209624,0,0,0,0,0,0,0
1,1,0.7243905663490295,90,DC,Napoli,Verona,2,0,2018-01-06,7692,2017,206852,0.0214926078915596,0,1,1,0.7243905663490295,0.40708091855049133,0.40708091855049133
0,0,0,90,DC,Crotone,Napoli,0,1,2017-12-29,7682,2017,205871,0,0,0,0,0,0.3879190683364868,0.3879190683364868
0,0,0,90,DC,Napoli,Sampdoria,3,2,2017-12-23,7675,2017,205250,0,0,0,0,0,0.3899212181568146,0.3899212181568146
1,2,0.5111138820648193,90,DC,Torino,Napoli,1,3,2017-12-16,7668,2017,205070,0,0,0,1,0.5111138820648193,0.12611795961856842,0.12611795961856842
0,1,0.05037491396069527,90,DC,Napoli,Fiorentina,0,0,2017-12-10,7655,2017,199954,0.015454190783202648,0,1,0,0.05037491396069527,0.2048860788345337,0.1390569806098938
0,0,0,90,DC,Napoli,Juventus,0,1,2017-12-01,7645,2017,195736,0,0,0,0,0,0.11165772378444672,0.11165772378444672
0,0,0,90,DC,Udinese,Napoli,0,1,2017-11-26,7638,2017,195556,0,0,0,0,0,0.20455144345760345,0.20455144345760345
0,0,0,90,DC,Napoli,AC Milan,2,1,2017-11-18,7623,2017,195123,0,0,0,0,0,0.7201285362243652,0.7201285362243652
0,1,0.06414839625358582,90,DC,Chievo,Napoli,0,0,2017-11-05,7612,2017,194859,0,0,0,0,0.06414839625358582,0.25166451930999756,0.25166451930999756
0,0,0,90,DC,Genoa,Napoli,2,3,2017-10-25,7594,2017,194357,0,0,0,0,0,0.5428832769393921,0.5428832769393921
0,1,0.06318607926368713,90,DC,Napoli,Inter,0,0,2017-10-21,7584,2017,194062,0,0,0,0,0.06318607926368713,0.2605303227901459,0.19734425842761993
0,0,0,90,DC,Roma,Napoli,0,1,2017-10-14,7576,2017,193853,0.008406492881476879,0,1,0,0,0.29205483198165894,0.2836483418941498
1,1,0.08039956539869308,90,DC,Napoli,Cagliari,3,0,2017-10-01,7565,2017,193534,0.010484837926924229,0,1,1,0.08039956539869308,0.652567982673645,0.6420831680297852
0,0,0,90,DC,SPAL 2013,Napoli,2,3,2017-09-23,7558,2017,193353,0.04460163414478302,1,1,0,0,0.7996192574501038,0.7550176382064819
1,2,0.6695960164070129,90,DC,Lazio,Napoli,1,4,2017-09-20,7546,2017,193018,0,0,0,1,0.6695960164070129,0.7749948501586914,0.7749948501586914
0,1,0.3410678803920746,90,DC,Napoli,Benevento,6,0,2017-09-17,7534,2017,192669,0,0,0,0,0.3410678803920746,0.2759195566177368,0.2759195566177368
0,0,0,90,DC,Bologna,Napoli,0,3,2017-09-10,7521,2017,192348,0,0,0,0,0,1.0147613286972046,1.0147613286972046
0,0,0,90,DC,Napoli,Atalanta,3,1,2017-08-27,7514,2017,192165,0,0,0,0,0,0.018099509179592133,0.018099509179592133
0,0,0,90,DC,Verona,Napoli,1,3,2017-08-19,7500,2017,191816,0.029409006237983704,0,1,0,0,0.9126750826835632,0.8832660913467407
