goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,1,0.04599040746688843,90,DC,Torino,SPAL 2013,2,1,2018-05-13,7867,2017,239980,0,0,0,0,0.04599040746688843,0.2208048701286316,0.2208048701286316
0,0,0,90,DC,Napoli,Torino,2,2,2018-05-06,7858,2017,238083,0,0,0,0,0,0.04546571522951126,0.04546571522951126
0,0,0,90,DC,Torino,Lazio,0,1,2018-04-29,7843,2017,236792,0,0,0,0,0,0.03805144503712654,0.03805144503712654
0,1,0.10776673257350922,90,DC,Atalanta,Torino,2,1,2018-04-22,7838,2017,234945,0,0,0,0,0.10776673257350922,0.0939595177769661,0.0939595177769661
0,0,0,90,DC,Torino,AC Milan,1,1,2018-04-18,7826,2017,233737,0,0,0,0,0,0.05609676614403725,0.05609676614403725
0,0,0,90,DC,Chievo,Torino,0,0,2018-04-14,7817,2017,232247,0,0,0,0,0,0.3708970546722412,0.3708970546722412
0,0,0,90,DC,Torino,Inter,1,0,2018-04-08,7805,2017,231512,0.07811135053634644,0,1,0,0,0.37838423252105713,0.3002728819847107
0,1,0.033525463193655014,90,DC,Torino,Crotone,4,1,2018-04-04,7761,2017,228251,0,0,0,0,0.033525463193655014,0.16380003094673157,0.16380003094673157
0,1,0.013841938227415085,90,DC,Cagliari,Torino,0,4,2018-03-31,7797,2017,228181,0,0,0,0,0.013841938227415085,0,0
0,1,0.01096103060990572,90,DC,Verona,Torino,2,1,2018-02-25,7750,2017,219799,0,0,0,0,0.01096103060990572,0.04903396591544151,0.04903396591544151
0,0,0,90,DC,Torino,Juventus,0,1,2018-02-18,7746,2017,218322,0,0,0,0,0,0.055299680680036545,0.055299680680036545
0,1,0.1175653338432312,90,DC,Torino,Udinese,2,0,2018-02-11,7738,2017,217512,0.2638424038887024,0,1,0,0.1175653338432312,0,0
0,0,0,90,DC,Sampdoria,Torino,1,1,2018-02-03,7728,2017,217303,0,0,0,0,0,0.07907917350530624,0.07907917350530624
0,0,0,90,DC,Torino,Benevento,3,0,2018-01-28,7710,2017,210969,0,0,0,0,0,0.22093746066093445,0.22093746066093445
0,0,0,90,DC,Sassuolo,Torino,1,1,2018-01-21,7708,2017,209762,0,0,0,0,0,0.05215021222829819,0.05215021222829819
0,0,0,48,DC,Torino,Bologna,3,0,2018-01-06,7690,2017,206796,0,0,0,0,0,0.06951591372489929,0.06951591372489929
0,2,0.1823500394821167,90,DC,Torino,Genoa,0,0,2017-12-30,7688,2017,206053,0,0,0,0,0.1823500394821167,0.05478056147694588,0.05478056147694588
0,0,0,39,Sub,SPAL 2013,Torino,2,2,2017-12-23,7677,2017,205329,0,0,0,0,0,0,0
0,0,0,90,DC,Torino,Napoli,1,3,2017-12-16,7668,2017,205056,0,0,0,0,0,0.05096684768795967,0.05096684768795967
0,0,0,90,DC,Lazio,Torino,1,3,2017-12-11,7653,2017,199912,0,0,0,0,0,0.2605416476726532,0.2605416476726532
0,0,0,90,DC,Torino,Atalanta,1,1,2017-12-02,7648,2017,195820,0,0,0,0,0,0,0
0,0,0,90,DC,AC Milan,Torino,0,0,2017-11-26,7636,2017,195499,0,0,0,0,0,0.01811513677239418,0.01811513677239418
0,1,0.6332271695137024,90,DC,Torino,Chievo,1,1,2017-11-19,7627,2017,195234,0,0,0,0,0.6332271695137024,0.5185023546218872,0.5185023546218872
0,1,0.007122303359210491,90,DC,Inter,Torino,1,1,2017-11-05,7615,2017,194942,0,0,0,0,0.007122303359210491,0.059473052620887756,0.059473052620887756
