goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,1,0.50443035364151,67,AMC,AC Milan,Cagliari,3,0,2020-08-01,13464,2019,412059,0.4373372197151184,0,3,0,0.50443035364151,0.8296093344688416,0
1,3,0.5832465291023254,68,AMC,Sampdoria,AC Milan,1,4,2020-07-29,13456,2019,411795,0.6204395890235901,1,2,1,0.5832465291023254,1.5442630052566528,0.3820365071296692
1,2,0.11070723831653595,62,AMC,AC Milan,Atalanta,1,1,2020-07-24,13440,2019,411085,0.03049527108669281,0,1,1,0.11070723831653595,0.13323897123336792,0.03924613073468208
0,3,0.1027340292930603,86,AMC,Sassuolo,AC Milan,1,2,2020-07-21,13435,2019,410561,1.3587961196899414,2,4,0,0.1027340292930603,1.4124209880828857,0.049992967396974564
1,4,1.0008964538574219,64,AMC,AC Milan,Bologna,5,1,2020-07-18,13424,2019,409729,0.4680493175983429,1,3,1,1.0008964538574219,1.6169264316558838,0.2298675924539566
1,4,0.12151908874511719,85,AML,AC Milan,Parma Calcio 1913,3,1,2020-07-15,13416,2019,408784,0.35471242666244507,2,5,1,0.12151908874511719,0.5853649377822876,0.46653038263320923
0,0,0,63,AMC,Napoli,AC Milan,2,2,2020-07-12,13401,2019,408251,0,0,0,0,0,0.48424363136291504,0.48424363136291504
0,2,0.04103698953986168,42,Sub,AC Milan,Juventus,4,2,2020-07-07,13394,2019,406408,0.04485747963190079,0,1,0,0.04103698953986168,0.4831145107746124,0.42074331641197205
1,1,0.028479134663939476,37,AML,Lazio,AC Milan,0,3,2020-07-04,13379,2019,405506,0,0,0,1,0.028479134663939476,0.028479134663939476,0.028479134663939476
0,6,0.18181130290031433,90,AML,SPAL 2013,AC Milan,2,2,2020-07-01,13375,2019,404741,0.191156268119812,0,4,0,0.18181130290031433,0.554564893245697,0.32361140847206116
1,4,1.2417765855789185,90,AML,AC Milan,Roma,2,0,2020-06-28,13363,2019,403656,0.021186478435993195,0,1,0,0.4805176258087158,0.5506317019462585,0.04892759025096893
0,3,0.0819898396730423,90,AML,Lecce,AC Milan,1,4,2020-06-22,13354,2019,401867,0.7820158004760742,2,5,0,0.0819898396730423,0.8745921850204468,0.40935641527175903
0,3,0.4779060184955597,57,AMC,AC Milan,Genoa,1,2,2020-03-08,13343,2019,397248,0.4175390601158142,0,3,0,0.4779060184955597,0.9894186854362488,0.09397359937429428
0,1,0.026358960196375847,90,AMC,Fiorentina,AC Milan,1,1,2020-02-22,13332,2019,395018,0.08910035341978073,0,2,0,0.026358960196375847,0.5245009660720825,0.49814197421073914
0,3,0.16333797574043274,90,AMC,Inter,AC Milan,4,2,2020-02-09,13312,2019,393329,0.15051035583019257,0,2,0,0.16333797574043274,0.9910215139389038,0.6771731972694397
1,4,0.14485110342502594,90,MC,AC Milan,Verona,1,1,2020-02-02,13305,2019,391700,0.182669535279274,0,3,1,0.14485110342502594,0.30864500999450684,0.047026410698890686
0,3,0.1308622658252716,78,ML,Brescia,AC Milan,0,1,2020-01-24,13289,2019,389938,0.09176291525363922,0,1,0,0.1308622658252716,0.8225004076957703,0.691638171672821
0,1,0.01866110786795616,64,ML,Cagliari,AC Milan,0,2,2020-01-11,13269,2019,388495,0.11520043760538101,0,3,0,0.01866110786795616,0.06538080424070358,0
0,3,0.0708819106221199,90,FWL,AC Milan,Sampdoria,0,0,2020-01-06,13265,2019,388373,0.1486109048128128,0,2,0,0.0708819106221199,0.23711639642715454,0.05449257045984268
0,1,0.022294307127594948,90,FWL,Atalanta,AC Milan,5,0,2019-12-22,13249,2019,372085,0,0,0,0,0.022294307127594948,0.182823047041893,0.1605287492275238
0,4,0.26148468255996704,90,FWL,AC Milan,Sassuolo,0,0,2019-12-15,13246,2019,370354,0.11986880004405975,0,2,0,0.26148468255996704,0.3071851134300232,0.05434028059244156
0,2,0.1143987774848938,85,FWL,Bologna,AC Milan,2,3,2019-12-08,13230,2019,369349,0.05152338743209839,0,1,0,0.1143987774848938,0.8192135691642761,0.7048147916793823
0,7,0.40609416365623474,90,FWL,Parma Calcio 1913,AC Milan,0,1,2019-12-01,13228,2019,366833,0.6813992261886597,0,6,0,0.40609416365623474,0.921130359172821,0.4351915717124939
0,5,0.18378746509552002,90,FWL,Juventus,AC Milan,1,0,2019-11-10,13202,2019,364179,0,0,0,0,0.18378746509552002,0.23901717364788055,0.128694549202919
0,3,0.152799591422081,90,FWL,AC Milan,Lazio,1,2,2019-11-03,13195,2019,362482,0.03452363982796669,0,2,0,0.152799591422081,0.4515824019908905,0.40879347920417786
0,2,0.09847824275493622,90,FWL,AC Milan,SPAL 2013,1,0,2019-10-31,13183,2019,361068,0.5121232867240906,0,2,0,0.09847824275493622,0.5540251135826111,0
0,5,0.24102471768856049,90,FWL,Roma,AC Milan,2,1,2019-10-27,13176,2019,360412,0.05452460050582886,0,2,0,0.24102471768856049,0.3347340226173401,0.1711728572845459
1,6,0.24935761094093323,90,FWL,AC Milan,Lecce,2,2,2019-10-20,13163,2019,358818,0.814128041267395,1,5,1,0.24935761094093323,1.1848657131195068,0.6432993412017822
0,0,0,49,MC,Genoa,AC Milan,1,2,2019-10-05,13153,2019,356628,0,0,0,0,0,0.022591372951865196,0.022591372951865196
0,2,0.03510916605591774,90,MC,AC Milan,Fiorentina,1,3,2019-09-29,13143,2019,355641,0.1074196919798851,0,1,0,0.03510916605591774,0.4542348384857178,0.41912567615509033
0,3,0.12071918696165085,90,MC,Torino,AC Milan,2,1,2019-09-26,13138,2019,354212,0,0,0,0,0.12071918696165085,0.13165153563022614,0.0641660988330841
0,2,0.059459198266267776,66,MC,AC Milan,Inter,0,2,2019-09-21,13125,2019,352638,0,0,0,0,0.059459198266267776,0.12486914545297623,0.06540994346141815
0,4,0.2838899493217468,90,MC,Verona,AC Milan,0,1,2019-09-15,13112,2019,350033,0.03592357784509659,0,1,0,0.2838899493217468,0.4904821813106537,0.34026625752449036
1,2,0.3393391966819763,66,MC,AC Milan,Brescia,1,0,2019-08-31,13100,2019,347628,0.07127836346626282,0,1,1,0.3393391966819763,0.3897154629230499,0.0503762885928154
0,2,0.08187209069728851,90,MC,Udinese,AC Milan,1,0,2019-08-25,13091,2019,344807,0.02436727285385132,0,1,0,0.08187209069728851,0.21035850048065186,0.14272968471050262
