goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,74,DR,Atalanta,Bologna,1,0,2020-07-21,13429,2019,410492,0.14825439453125,0,2,0,0,0.14414924383163452,0.14414924383163452
1,1,0.05865970626473427,62,DR,AC Milan,Bologna,5,1,2020-07-18,13424,2019,409738,0,0,0,1,0.05865970626473427,0.05865970626473427,0
0,0,0,90,DC,Bologna,Napoli,1,1,2020-07-15,13418,2019,408716,0,0,0,0,0,0.2758220136165619,0.2758220136165619
0,0,0,90,DR,Parma Calcio 1913,Bologna,2,2,2020-07-12,13400,2019,408062,0.02847137860953808,1,1,0,0,0.16820412874221802,0.16820412874221802
0,0,0,90,DR,Bologna,Sassuolo,1,2,2020-07-08,13390,2019,406839,0.10163699090480804,0,2,0,0,0.043728359043598175,0.03155813738703728
0,0,0,66,DR,Inter,Bologna,1,2,2020-07-05,13387,2019,405709,0,0,0,0,0,0.02020011655986309,0.02020011655986309
0,0,0,90,DR,Bologna,Cagliari,1,1,2020-07-01,13370,2019,404501,0.046644844114780426,0,1,0,0,0.21618226170539856,0.16953741014003754
0,1,0.0863497331738472,90,DR,Sampdoria,Bologna,1,2,2020-06-28,13366,2019,403753,0.07838524878025055,0,1,0,0.0863497331738472,0.019877534359693527,0.019877534359693527
0,2,0.026589494198560715,90,DR,Bologna,Juventus,0,2,2020-06-22,13350,2019,401966,0,0,0,0,0.026589494198560715,0.06577121466398239,0.06577121466398239
0,0,0,90,DMR,Lazio,Bologna,2,0,2020-02-29,13341,2019,395623,0.10330653190612793,0,1,0,0,0.3057573437690735,0.3057573437690735
0,1,0.007009056396782398,90,DR,Bologna,Udinese,1,1,2020-02-22,13330,2019,394612,0.5717426538467407,1,1,0,0.007009056396782398,0.6256615519523621,0.04690981283783913
0,0,0,90,DR,Bologna,Genoa,0,3,2020-02-15,13320,2019,393724,0.017659781500697136,0,1,0,0,0.19829809665679932,0.19829809665679932
0,0,0,90,DR,Roma,Bologna,2,3,2020-02-07,13315,2019,392402,0,0,0,0,0,0.01422002911567688,0.01422002911567688
0,1,0.02961435541510582,90,DR,SPAL 2013,Bologna,1,3,2020-01-25,13296,2019,390014,0.05108267441391945,0,1,0,0.02961435541510582,0.812706470489502,0.7616237998008728
0,0,0,90,DR,Bologna,Verona,1,1,2020-01-19,13280,2019,389556,0,0,0,0,0,0.10140682011842728,0.10140682011842728
0,1,0.012605120427906513,90,DR,Torino,Bologna,1,0,2020-01-12,13277,2019,388846,0.31613224744796753,0,1,0,0.012605120427906513,0.7557244896888733,0.4269871115684509
0,3,0.14145971834659576,90,DR,Bologna,Fiorentina,1,1,2020-01-06,13260,2019,388280,0,0,0,0,0.14145971834659576,0.131449356675148,0.052272286266088486
0,0,0,90,DC,Lecce,Bologna,2,3,2019-12-22,13253,2019,372162,0,0,0,0,0,0.462686687707901,0.462686687707901
0,0,0,90,DR,Bologna,Atalanta,2,1,2019-12-15,13239,2019,370429,0.03455870598554611,1,1,0,0,0.10759458690881729,0.07303588092327118
0,0,0,90,DR,Bologna,AC Milan,2,3,2019-12-08,13230,2019,369326,0,0,0,0,0,0.018677184358239174,0.018677184358239174
0,1,0.012772838585078716,90,DR,Napoli,Bologna,1,2,2019-12-01,13227,2019,367125,0,0,0,0,0.012772838585078716,0.19606339931488037,0.18329055607318878
0,0,0,86,DC,Bologna,Parma Calcio 1913,2,2,2019-11-24,13210,2019,365267,0,0,0,0,0,0.12957556545734406,0.12957556545734406
0,1,0.01402414869517088,90,DR,Bologna,Lazio,2,2,2019-10-06,13150,2019,356888,0,0,0,0,0.01402414869517088,1.1421821117401123,1.1421821117401123
0,0,0,90,DR,Udinese,Bologna,1,0,2019-09-29,13148,2019,355292,0.02378174662590027,0,1,0,0,0.02378174662590027,0
0,2,0.16983285546302795,90,DR,Genoa,Bologna,0,0,2019-09-25,13131,2019,353983,0.030491570010781288,0,1,0,0.16983285546302795,0.07288432866334915,0.07288432866334915
0,0,0,90,DR,Bologna,Roma,1,2,2019-09-22,13120,2019,352885,0,0,0,0,0,0,0
0,3,0.4653749167919159,90,DR,Brescia,Bologna,3,4,2019-09-15,13109,2019,349720,0.020869283005595207,0,1,0,0.4653749167919159,0.18021023273468018,0.18021023273468018
0,1,0.046441953629255295,90,DR,Bologna,SPAL 2013,1,0,2019-08-30,13099,2019,347066,0.06919857859611511,0,1,0,0.046441953629255295,1.379361867904663,1.379361867904663
0,1,0.017266422510147095,90,DR,Verona,Bologna,1,1,2019-08-25,13092,2019,344912,0.016170816496014595,0,1,0,0.017266422510147095,0.35331642627716064,0.33605000376701355
