goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,2,0.13338007032871246,84,DR,Sassuolo,Udinese,0,1,2020-08-02,13461,2019,412180,0.020680872723460197,0,1,0,0.13338007032871246,0.1919708251953125,0.03790988773107529
0,1,0.07401959598064423,90,DR,Sassuolo,Genoa,5,0,2020-07-29,13455,2019,411804,0.08527284860610962,0,1,0,0.07401959598064423,0.15929244458675385,0.15929244458675385
0,1,0.03758823126554489,41,Sub,Napoli,Sassuolo,2,0,2020-07-25,13443,2019,411196,0,0,0,0,0.03758823126554489,0.45416259765625,0.4165743589401245
0,0,0,49,DR,Lazio,Sassuolo,1,2,2020-07-11,13402,2019,407459,0,0,0,0,0,0.04429703205823898,0.04429703205823898
0,0,0,4,Sub,Sassuolo,Lecce,4,2,2020-07-04,13383,2019,405345,0,0,0,0,0,0,0
0,0,0,49,DR,Atalanta,Sassuolo,4,1,2020-06-21,13329,2019,401736,0,0,0,0,0,0.057017531245946884,0.057017531245946884
0,0,0,56,DR,Sassuolo,Brescia,3,0,2020-03-09,13347,2019,397660,0.032093241810798645,0,2,0,0,0.10451709479093552,0.09101443737745285
0,1,0.021567508578300476,90,DR,Sassuolo,Parma Calcio 1913,0,1,2020-02-16,13327,2019,394140,0.051873695105314255,0,1,0,0.021567508578300476,0.8905162215232849,0.868948757648468
0,0,0,90,DR,SPAL 2013,Sassuolo,1,2,2020-02-09,13316,2019,393014,0.4213206171989441,0,4,0,0,0.7368183732032776,0.7235527634620667
0,0,0,90,DR,Sassuolo,Roma,4,2,2020-02-01,13307,2019,391471,0.7916215062141418,1,3,0,0,1.0146827697753906,0.3637642562389374
0,0,0,90,DR,Sampdoria,Sassuolo,0,0,2020-01-26,13295,2019,390654,0,0,0,0,0,0,0
0,0,0,90,DR,Sassuolo,Torino,2,1,2020-01-18,13288,2019,389335,0,0,0,0,0,0.3412526249885559,0.3412526249885559
0,0,0,75,DR,Udinese,Sassuolo,3,0,2020-01-12,13278,2019,388738,0,0,0,0,0,0.14050886034965515,0.14050886034965515
0,1,0.018110280856490135,90,DR,Genoa,Sassuolo,2,1,2020-01-05,13262,2019,388210,0.11409647762775421,0,2,0,0.018110280856490135,0.1948937326669693,0.08018140494823456
0,0,0,90,DR,Brescia,Sassuolo,0,2,2019-12-18,13151,2019,371107,0,0,0,0,0,0.11484555900096893,0.11484555900096893
0,0,0,90,DR,AC Milan,Sassuolo,0,0,2019-12-15,13246,2019,370359,0.02113378420472145,0,1,0,0,0.05870846286416054,0.05870846286416054
0,1,0.013804670423269272,90,DR,Sassuolo,Cagliari,2,2,2019-12-08,13235,2019,368939,0.5531412363052368,1,4,0,0.013804670423269272,0.8008036017417908,0.7639337778091431
0,0,0,90,DR,Juventus,Sassuolo,2,2,2019-12-01,13225,2019,366690,0.042617037892341614,0,1,0,0,0.14045745134353638,0.09784041345119476
0,0,0,90,DR,Sassuolo,Lazio,1,2,2019-11-24,13216,2019,365433,0,0,0,0,0,0.06023601070046425,0.06023601070046425
0,0,0,90,DR,Sassuolo,Bologna,3,1,2019-11-08,13207,2019,362721,0,0,0,0,0,0.14003495872020721,0.14003495872020721
1,1,0.340786337852478,90,DR,Lecce,Sassuolo,2,2,2019-11-03,13194,2019,362208,0.02006799727678299,0,1,1,0.340786337852478,0.3854983150959015,0.3654303252696991
0,0,0,90,DR,Sassuolo,Fiorentina,1,2,2019-10-30,13187,2019,360919,0,0,0,0,0,0,0
0,0,0,90,DR,Verona,Sassuolo,0,1,2019-10-25,13173,2019,359072,0,0,0,0,0,0.4523577392101288,0.4523577392101288
0,0,0,13,Sub,Sassuolo,Inter,3,4,2019-10-20,13167,2019,358375,0.02073574997484684,0,1,0,0,0.016802214086055756,0.016802214086055756
0,0,0,90,DR,Sassuolo,Atalanta,1,4,2019-09-28,13147,2019,355082,0.04916547238826752,0,3,0,0,0.12413883954286575,0.09200359135866165
0,0,0,90,DL,Parma Calcio 1913,Sassuolo,1,0,2019-09-25,13135,2019,354070,0.01550975814461708,0,1,0,0,0.01550975814461708,0
0,0,0,90,DR,Sassuolo,SPAL 2013,3,0,2019-09-22,13127,2019,352745,0.1768704503774643,0,1,0,0,0.561882734298706,0.561882734298706
0,0,0,40,Sub,Roma,Sassuolo,4,2,2019-09-15,13116,2019,349954,0.037594545632600784,0,1,0,0,0.07007230818271637,0.07007230818271637
0,0,0,71,DR,Torino,Sassuolo,2,1,2019-08-25,13096,2019,345024,0,0,0,0,0,0.0941956490278244,0.0941956490278244
