goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,1,0.02598823793232441,84,DL,Sassuolo,Udinese,0,1,2020-08-02,13461,2019,412183,0.03790988773107529,0,1,0,0.02598823793232441,0.28073593974113464,0.2547476887702942
0,0,0,82,DL,Sassuolo,Genoa,5,0,2020-07-29,13455,2019,411807,0,0,0,0,0,0.13971123099327087,0.13971123099327087
0,0,0,90,DL,Napoli,Sassuolo,2,0,2020-07-25,13443,2019,411189,0,0,0,0,0,0.49020516872406006,0.49020516872406006
0,1,0.03808833286166191,90,DL,Sassuolo,AC Milan,1,2,2020-07-21,13435,2019,410541,0,0,0,0,0.03808833286166191,0.08406098186969757,0.04597264900803566
0,1,0.05116698518395424,90,DL,Cagliari,Sassuolo,1,1,2020-07-18,13419,2019,409709,0.05970903858542442,0,1,0,0.05116698518395424,0.19632300734519958,0.14515602588653564
0,0,0,8,Sub,Lazio,Sassuolo,1,2,2020-07-11,13402,2019,407469,0,0,0,0,0,0,0
0,2,0.0751381367444992,90,DL,Bologna,Sassuolo,1,2,2020-07-08,13390,2019,406858,0,0,0,0,0.0751381367444992,0.18417900800704956,0.10904087871313095
0,1,0.05628553032875061,48,DL,Fiorentina,Sassuolo,1,3,2020-07-01,13371,2019,404704,0,0,0,0,0.05628553032875061,0,0
1,2,0.0254813265055418,43,Sub,Sassuolo,Verona,3,3,2020-06-28,13367,2019,403811,0.13440559804439545,0,2,1,0.0254813265055418,0.28517261147499084,0.24427147209644318
0,1,0.021405762061476707,47,DL,Inter,Sassuolo,3,3,2020-06-24,13353,2019,402505,0.025952309370040894,0,1,0,0.021405762061476707,0.04735806956887245,0
0,2,0.07242385298013687,90,DL,Sassuolo,Brescia,3,0,2020-03-09,13347,2019,397663,0.23877964913845062,0,4,0,0.07242385298013687,0.25349074602127075,0.24006113409996033
0,0,0,62,Sub,Sampdoria,Sassuolo,0,0,2020-01-26,13295,2019,390664,0,0,0,0,0,0,0
0,0,0,86,DL,Udinese,Sassuolo,3,0,2020-01-12,13278,2019,388741,0.07784191519021988,0,2,0,0,0.4093395173549652,0.3494925796985626
0,0,0,74,DL,Brescia,Sassuolo,0,2,2019-12-18,13151,2019,371110,0.09015347063541412,1,1,0,0,0.24807289242744446,0.24807289242744446
0,0,0,49,DL,Torino,Sassuolo,2,1,2019-08-25,13096,2019,345027,0,0,0,0,0,0.08299104124307632,0.08299104124307632
