goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,5,DL,SPAL 2013,Roma,1,6,2020-07-22,13436,2019,410898,0,0,0,0,0,0,0
0,2,0.03886832296848297,90,DR,SPAL 2013,Inter,0,4,2020-07-16,13412,2019,409542,0,0,0,0,0.03886832296848297,0.13061097264289856,0.09174264967441559
0,0,0,17,Sub,Genoa,SPAL 2013,2,0,2020-07-12,13405,2019,407924,0,0,0,0,0,0.013314226642251015,0.013314226642251015
0,3,0.0569734089076519,90,DR,SPAL 2013,Udinese,0,3,2020-07-09,13396,2019,407050,0.014226483181118965,0,1,0,0.0569734089076519,0.10454140603542328,0.03334151208400726
0,2,0.09126394242048264,90,DL,Sampdoria,SPAL 2013,3,0,2020-07-05,13382,2019,405866,0.060079339891672134,0,1,0,0.09126394242048264,0.32876360416412354,0.2374996542930603
0,0,0,90,DML,SPAL 2013,AC Milan,2,2,2020-07-01,13375,2019,404721,0,0,0,0,0,0.03681322932243347,0.03681322932243347
0,1,0.04234383627772331,67,DL,SPAL 2013,Cagliari,0,1,2020-06-23,13356,2019,402094,0.01467213686555624,0,1,0,0.04234383627772331,0.03518106788396835,0.02050893008708954
0,0,0,26,Sub,Parma Calcio 1913,SPAL 2013,0,1,2020-03-08,13345,2019,397155,0,0,0,0,0,0,0
0,2,0.0391315333545208,90,DC,SPAL 2013,Genoa,1,1,2019-11-25,13217,2019,365768,0,0,0,0,0.0391315333545208,0.23543834686279297,0.21031449735164642
0,2,0.11171671003103256,44,Sub,Udinese,SPAL 2013,0,0,2019-11-10,13208,2019,363764,0.015797248110175133,0,1,0,0.11171671003103256,0.12751396000385284,0
0,0,0,8,Sub,AC Milan,SPAL 2013,1,0,2019-10-31,13183,2019,361084,0.013379705138504505,0,1,0,0,0.013379705138504505,0
0,0,0,63,DMR,Cagliari,SPAL 2013,2,0,2019-10-20,13160,2019,358492,0,0,0,0,0,0.11533236503601074,0.11533236503601074
0,0,0,14,Sub,SPAL 2013,Parma Calcio 1913,1,0,2019-10-05,13157,2019,356008,0,0,0,0,0,0.07416138797998428,0.07416138797998428
0,1,0.018889395520091057,72,DMR,Juventus,SPAL 2013,2,0,2019-09-28,13140,2019,354404,0,0,0,0,0.018889395520091057,0.0735655426979065,0.0735655426979065
0,2,0.044158514589071274,64,Sub,Sassuolo,SPAL 2013,3,0,2019-09-22,13127,2019,352771,0.02447252906858921,0,1,0,0.044158514589071274,0.059321079403162,0
0,0,0,10,Sub,SPAL 2013,Lazio,2,1,2019-09-15,13117,2019,349606,0.011982475407421589,0,1,0,0,0.011982475407421589,0
