goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,90,DML,Torino,Lazio,3,1,2019-05-26,9956,2018,335079,0.09112749993801117,0,2,0,0,0.2300301194190979,0.13890261948108673
0,1,0.013030396774411201,90,DML,Lazio,Bologna,3,3,2019-05-20,9941,2018,334456,0,0,0,0,0.013030396774411201,1.080944538116455,1.080944538116455
0,0,0,90,DML,Cagliari,Lazio,1,2,2019-05-11,9932,2018,331859,0.03295165300369263,0,1,0,0,0.16576722264289856,0.13281558454036713
0,1,0.0299257542937994,90,DML,Sampdoria,Lazio,1,2,2019-04-28,9909,2018,329231,0,0,0,0,0.0299257542937994,0.19754067063331604,0.19754067063331604
0,2,0.20776192843914032,90,DML,Lazio,Udinese,2,0,2019-04-17,9821,2018,325373,0,0,0,0,0.20776192843914032,0.424387663602829,0.21662575006484985
0,0,0,74,DML,AC Milan,Lazio,1,0,2019-04-13,9891,2018,324581,0,0,0,0,0,0.06757917255163193,0.06757917255163193
1,1,0.9052094221115112,90,DML,Lazio,Sassuolo,2,2,2019-04-07,9881,2018,323380,0.0445830374956131,0,2,1,0.9052094221115112,0.7831423282623291,0.7385593056678772
0,0,0,80,DML,SPAL 2013,Lazio,1,0,2019-04-03,9875,2018,322007,0,0,0,0,0,0.24468912184238434,0.24468912184238434
0,0,0,89,DML,Inter,Lazio,0,1,2019-03-31,9861,2018,318795,0,0,0,0,0,0,0
1,1,0.0314725823700428,77,DML,Lazio,Parma Calcio 1913,4,1,2019-03-17,9851,2018,317148,0.021015260368585587,0,1,1,0.0314725823700428,0.27689048647880554,0.25587522983551025
0,0,0,69,DML,Fiorentina,Lazio,1,1,2019-03-10,9839,2018,315529,0,0,0,0,0,0.45453062653541565,0.45453062653541565
0,2,0.03534727916121483,90,DML,Lazio,Roma,3,0,2019-03-02,9834,2018,307216,0,0,0,0,0.03534727916121483,0.13593459129333496,0.1164693832397461
0,0,0,90,DML,Genoa,Lazio,2,1,2019-02-17,9810,2018,306728,0.053565602749586105,0,1,0,0,0.47891658544540405,0.47891658544540405
