goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,84,DC,Torino,Lazio,3,1,2019-05-26,9956,2018,335063,0,0,0,0,0,0.5511496067047119,0.5511496067047119
0,1,0.009585401974618435,90,DC,Empoli,Torino,4,1,2019-05-19,9938,2018,334218,0,0,0,0,0.009585401974618435,0.2075451761484146,0.197959765791893
0,2,0.06250481307506561,90,DC,Torino,Sassuolo,3,2,2019-05-12,9927,2018,332037,0.09387867897748947,0,2,0,0.06250481307506561,1.106619119644165,1.0127404928207397
0,0,0,90,DC,Juventus,Torino,1,1,2019-05-03,9922,2018,329861,0,0,0,0,0,0.051336947828531265,0.051336947828531265
0,0,0,90,DC,Torino,AC Milan,2,0,2019-04-28,9911,2018,329298,0.025071866810321808,0,1,0,0,0.02999248541891575,0.02999248541891575
0,0,0,90,DC,Genoa,Torino,0,1,2019-04-20,9900,2018,325743,0,0,0,0,0,0.49940988421440125,0.49940988421440125
0,0,0,90,DC,Torino,Cagliari,1,1,2019-04-14,9896,2018,324648,0.6916661262512207,1,1,0,0,0.06379351764917374,0.06379351764917374
0,0,0,90,DC,Parma Calcio 1913,Torino,0,0,2019-04-06,9883,2018,323724,0,0,0,0,0,0.15247240662574768,0.15247240662574768
0,1,0.013512770645320415,90,DC,Torino,Sampdoria,2,1,2019-04-03,9876,2018,321962,0.03834306821227074,0,1,0,0.013512770645320415,0.15250560641288757,0.13899283111095428
0,0,0,90,DC,Fiorentina,Torino,1,1,2019-03-31,9859,2018,318483,0,0,0,0,0,0,0
1,2,0.05264320969581604,90,DC,Torino,Bologna,2,3,2019-03-16,9855,2018,316698,0.016607986763119698,0,1,1,0.05264320969581604,0.19273175299167633,0.19273175299167633
0,1,0.033818572759628296,90,DC,Frosinone,Torino,1,2,2019-03-10,9840,2018,315137,0,0,0,0,0.033818572759628296,0.02608252689242363,0.02608252689242363
0,2,0.11463586986064911,90,DC,Torino,Chievo,3,0,2019-03-03,9828,2018,307241,0,0,0,0,0.11463586986064911,0.11472652107477188,0.017364203929901123
1,1,0.45330482721328735,90,DC,Torino,Atalanta,2,0,2019-02-23,9826,2018,306906,0,0,0,1,0.45330482721328735,0.2597203552722931,0.2597203552722931
0,3,0.07843632251024246,90,DC,Napoli,Torino,0,0,2019-02-17,9813,2018,306836,0,0,0,0,0.07843632251024246,0.0119475731626153,0
0,1,0.01459246315062046,90,DC,Torino,Udinese,1,0,2019-02-10,9806,2018,306515,0.022853389382362366,0,1,0,0.01459246315062046,0.12153767049312592,0.12153767049312592
0,2,0.052204616367816925,90,DC,SPAL 2013,Torino,0,0,2019-02-03,9787,2018,306141,0,0,0,0,0.052204616367816925,0.038341768085956573,0.038341768085956573
1,1,0.07405205816030502,90,DC,Torino,Inter,1,0,2019-01-27,9781,2018,305961,0.08870849758386612,0,1,1,0.07405205816030502,0.08870849758386612,0
0,0,0,54,DC,Lazio,Torino,1,1,2018-12-29,9761,2018,291248,0,0,0,0,0,0,0
0,0,0,90,DC,Torino,Empoli,3,0,2018-12-26,9756,2018,282320,0,0,0,0,0,0.02576981857419014,0.02576981857419014
0,0,0,90,DC,Sassuolo,Torino,1,1,2018-12-22,9741,2018,281921,0,0,0,0,0,0,0
0,1,0.3781355917453766,90,DC,Torino,Juventus,0,1,2018-12-15,9727,2018,281548,0,0,0,0,0.3781355917453766,0.020408762618899345,0.020408762618899345
0,3,0.22227011620998383,90,DC,AC Milan,Torino,0,0,2018-12-09,9719,2018,281507,0,0,0,0,0.22227011620998383,0.4164493978023529,0.4164493978023529
