id,isResult,side,h,a,goals,xG,datetime,forecast,result
14125,True,a,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '2', 'a': '3'}","{'h': '1.36058', 'a': '1.27481'}",2020-09-26 16:00:00,"{'w': 0.38919141335420154, 'd': 0.2615567788536406, 'l': 0.3492518077615788}",w
14133,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '2', 'a': '5'}","{'h': '1.2507', 'a': '4.53244'}",2020-09-30 16:00:00,"{'w': 0.04804521241966219, 'd': 0.067842543219731, 'l': 0.8840326103803432}",l
15451,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '1', 'a': '0'}","{'h': '0.8907', 'a': '1.82239'}",2020-10-04 13:00:00,"{'w': 0.18008408030857445, 'd': 0.2264273507760342, 'l': 0.593488567783523}",w
15464,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '5', 'a': '2'}","{'h': '4.18819', 'a': '1.55972'}",2020-10-18 18:45:00,"{'w': 0.816321213506018, 'd': 0.09601192012516618, 'l': 0.08763345841411756}",l
15467,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '1', 'a': '2'}","{'h': '0.650046', 'a': '2.26936'}",2020-10-25 14:00:00,"{'w': 0.09044762014070482, 'd': 0.16821849753289728, 'l': 0.741333862270657}",l
15485,True,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '3', 'a': '1'}","{'h': '2.51742', 'a': '1.60386'}",2020-11-02 19:45:00,"{'w': 0.5761425794701998, 'd': 0.18635369214053252, 'l': 0.23750365267087564}",l
15487,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '0', 'a': '3'}","{'h': '0.251291', 'a': '1.45194'}",2020-11-07 17:00:00,"{'w': 0.06167237056518196, 'd': 0.25484459761856443, 'l': 0.6834830317633808}",l
15497,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '0', 'a': '1'}","{'h': '1.21172', 'a': '0.565303'}",2020-11-22 11:30:00,"{'w': 0.5205576688464257, 'd': 0.3064177720604776, 'l': 0.17302455908870776}",w
15507,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '1', 'a': '1'}","{'h': '0.439998', 'a': '1.64625'}",2020-11-28 17:00:00,"{'w': 0.09449457272296297, 'd': 0.23173795742453795, 'l': 0.6737674695622251}",d
15520,True,a,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '0', 'a': '0'}","{'h': '0.501198', 'a': '0.340508'}",2020-12-06 14:00:00,"{'w': 0.30297877450833155, 'd': 0.5077238508814211, 'l': 0.18929737461024732}",d
15534,True,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '1', 'a': '0'}","{'h': '1.08927', 'a': '2.09826'}",2020-12-11 19:45:00,"{'w': 0.18943371369169243, 'd': 0.20534396173947497, 'l': 0.6052223173131928}",l
15536,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '1', 'a': '1'}","{'h': '1.43093', 'a': '0.416738'}",2020-12-15 19:45:00,"{'w': 0.627067594870317, 'd': 0.2665621527714399, 'l': 0.10637025231491407}",d
15547,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '2', 'a': '0'}","{'h': '1.55436', 'a': '0.245022'}",2020-12-20 14:00:00,"{'w': 0.7104979451151541, 'd': 0.2346522092578388, 'l': 0.05484984549340278}",w
15564,True,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '0', 'a': '2'}","{'h': '2.4683', 'a': '0.338064'}",2020-12-23 19:45:00,"{'w': 0.8423496093427126, 'd': 0.12239105577600999, 'l': 0.03525927607091554}",w
15567,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '0', 'a': '2'}","{'h': '2.34965', 'a': '1.53692'}",2021-01-03 17:00:00,"{'w': 0.5578026888880547, 'd': 0.1953522266388975, 'l': 0.2468450529997546}",l
15578,True,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '1', 'a': '2'}","{'h': '1.16751', 'a': '1.23401'}",2021-01-06 11:30:00,"{'w': 0.34571441577206513, 'd': 0.27632692278253024, 'l': 0.37795866143713563}",w
15586,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '1', 'a': '4'}","{'h': '0.945676', 'a': '4.0811'}",2021-01-09 14:00:00,"{'w': 0.040765028585998404, 'd': 0.06974185976394001, 'l': 0.8894681145492485}",l
15599,True,a,"{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '4', 'a': '1'}","{'h': '1.49503', 'a': '2.46021'}",2021-01-17 14:00:00,"{'w': 0.22440597379444638, 'd': 0.1879394677749493, 'l': 0.5876545019455689}",l
15606,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '2', 'a': '2'}","{'h': '1.60271', 'a': '1.4463'}",2021-01-22 19:45:00,"{'w': 0.4141235855926257, 'd': 0.23998409596163872, 'l': 0.34589231819338717}",d
15624,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '4', 'a': '0'}","{'h': '1.65732', 'a': '0'}",2021-01-30 19:45:00,"{'w': 0.8093507636766218, 'd': 0.19064923600569908, 'l': 0}",l
15632,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '1', 'a': '1'}","{'h': '0.949104', 'a': '1.70084'}",2021-02-07 11:30:00,"{'w': 0.20948860333463765, 'd': 0.23988703090789976, 'l': 0.5506243653072853}",d
15637,True,a,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '1', 'a': '1'}","{'h': '1.91922', 'a': '0.80004'}",2021-02-12 19:45:00,"{'w': 0.6375392849321678, 'd': 0.21330748017088472, 'l': 0.14915323264840522}",d
15650,True,h,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '0', 'a': '0'}","{'h': '0.24834', 'a': '0.917367'}",2021-02-21 19:45:00,"{'w': 0.09782603364470996, 'd': 0.3868621710133104, 'l': 0.5153117953418906}",d
15657,True,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '2', 'a': '0'}","{'h': '2.34858', 'a': '0.430179'}",2021-02-28 17:00:00,"{'w': 0.8055713142349089, 'd': 0.1426186016868595, 'l': 0.051810052902156505}",l
