id,isResult,side,h,a,goals,xG,datetime,forecast,result
14127,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '1', 'a': '4'}","{'h': '1.29116', 'a': '2.6497'}",2020-09-27 10:30:00,"{'w': 0.16641812829119074, 'd': 0.1697018643114363, 'l': 0.6638798633844177}",l
14134,True,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '0', 'a': '2'}","{'h': '1.86648', 'a': '0.812849'}",2020-09-30 16:00:00,"{'w': 0.6228908164213862, 'd': 0.21950829197818575, 'l': 0.15760089004557093}",w
15454,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '3', 'a': '0'}","{'h': '2.64977', 'a': '0.152433'}",2020-10-04 16:00:00,"{'w': 0.9001341431820261, 'd': 0.08777280744625261, 'l': 0.012092905321603164}",l
15461,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '2', 'a': '2'}","{'h': '0.925627', 'a': '1.08362'}",2020-10-18 13:00:00,"{'w': 0.3055947978706757, 'd': 0.3063149396504357, 'l': 0.38809026247786194}",d
15474,True,a,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '2', 'a': '2'}","{'h': '3.67014', 'a': '0.965076'}",2020-10-25 14:00:00,"{'w': 0.8542369150914683, 'd': 0.08955566568550163, 'l': 0.05619999117923408}",d
15482,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '1', 'a': '4'}","{'h': '0.546346', 'a': '2.88171'}",2020-11-01 14:00:00,"{'w': 0.0452800264612992, 'd': 0.10753521285021937, 'l': 0.8471843516006453}",l
15487,True,a,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '0', 'a': '3'}","{'h': '0.251291', 'a': '1.45194'}",2020-11-07 17:00:00,"{'w': 0.06167237056518196, 'd': 0.25484459761856443, 'l': 0.6834830317633808}",w
15503,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '0', 'a': '0'}","{'h': '0.594898', 'a': '2.20038'}",2020-11-21 17:00:00,"{'w': 0.08571114179695494, 'd': 0.17138271582203007, 'l': 0.7429061289230322}",d
15509,True,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '2', 'a': '2'}","{'h': '1.44548', 'a': '2.7383'}",2020-11-29 17:00:00,"{'w': 0.1834004034209791, 'd': 0.1691597047471781, 'l': 0.6474396745265335}",d
15523,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '1', 'a': '2'}","{'h': '1.7297', 'a': '0.437896'}",2020-12-05 14:00:00,"{'w': 0.6931707363058813, 'd': 0.2190061892081123, 'l': 0.0878230739221289}",l
