id,isResult,side,h,a,goals,xG,datetime,forecast,result
14120,True,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '1'}","{'h': '2.0285', 'a': '0.95973'}",2020-09-20 16:00:00,"{'w': 0.6213118507764605, 'd': 0.20786775592407208, 'l': 0.17082038863790763}",d
14124,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '0', 'a': '2'}","{'h': '0.91566', 'a': '1.99417'}",2020-09-26 16:00:00,"{'w': 0.16548176782509413, 'd': 0.20973643243828274, 'l': 0.6247817960110227}",l
15450,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '5', 'a': '2'}","{'h': '3.60777', 'a': '0.655559'}",2020-10-04 10:30:00,"{'w': 0.8939461651261176, 'd': 0.0730630828215207, 'l': 0.03298466788396041}",l
15462,True,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '3'}","{'h': '1.24172', 'a': '1.79136'}",2020-10-18 13:00:00,"{'w': 0.2651870352604016, 'd': 0.23185516273717743, 'l': 0.5029578010958552}",w
15468,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'h': '4', 'a': '2'}","{'h': '2.08322', 'a': '1.40714'}",2020-10-25 11:30:00,"{'w': 0.5310729486930114, 'd': 0.21110785716921493, 'l': 0.2578191874990514}",w
15476,True,a,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '3', 'a': '2'}","{'h': '1.46614', 'a': '1.26683'}",2020-10-31 19:45:00,"{'w': 0.4181569306656797, 'd': 0.2549046186280737, 'l': 0.32693845063774496}",l
15489,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '2', 'a': '0'}","{'h': '1.89967', 'a': '0.134345'}",2020-11-07 14:00:00,"{'w': 0.8123595023587741, 'd': 0.16638461607962848, 'l': 0.0212558795977937}",w
15499,True,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '0'}","{'h': '2.54799', 'a': '0.0831584'}",2020-11-21 19:45:00,"{'w': 0.9050033195841672, 'd': 0.0880780375707665, 'l': 0.0069185548730513295}",l
15509,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '2', 'a': '2'}","{'h': '1.44548', 'a': '2.7383'}",2020-11-29 17:00:00,"{'w': 0.1834004034209791, 'd': 0.1691597047471781, 'l': 0.6474396745265335}",d
15525,True,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '1'}","{'h': '3.02671', 'a': '1.67924'}",2020-12-06 11:30:00,"{'w': 0.6493157263246037, 'd': 0.15929799273927317, 'l': 0.1913855335342377}",d
15528,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '1', 'a': '3'}","{'h': '1.61081', 'a': '2.74594'}",2020-12-13 11:30:00,"{'w': 0.21087818192325403, 'd': 0.17327646310442138, 'l': 0.6158451298262765}",l
15541,True,a,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '0', 'a': '0'}","{'h': '0.870374', 'a': '0.265316'}",2020-12-16 19:45:00,"{'w': 0.4914548698263552, 'd': 0.3997669005963108, 'l': 0.10877822957729176}",d
15548,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '1'}","{'h': '0.628497', 'a': '1.43641'}",2020-12-20 14:00:00,"{'w': 0.16268877720390712, 'd': 0.2699154902925418, 'l': 0.567395732457898}",d
15561,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '3', 'a': '2'}","{'h': '3.36165', 'a': '1.19646'}",2020-12-23 19:45:00,"{'w': 0.7845978342685499, 'd': 0.11959852064467681, 'l': 0.09580099916641645}",l
15568,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '1', 'a': '4'}","{'h': '0.860583', 'a': '5.2489'}",2021-01-03 14:00:00,"{'w': 0.014841976122447842, 'd': 0.031214540920493576, 'l': 0.9535700266085312}",l
15578,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '1', 'a': '2'}","{'h': '1.16751', 'a': '1.23401'}",2021-01-06 11:30:00,"{'w': 0.34571441577206513, 'd': 0.27632692278253024, 'l': 0.37795866143713563}",l
15587,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '0'}","{'h': '1.90744', 'a': '1.25523'}",2021-01-10 17:00:00,"{'w': 0.5263198655187846, 'd': 0.22305401745540718, 'l': 0.25062611494589254}",l
15598,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '0', 'a': '2'}","{'h': '1.1919', 'a': '1.69958'}",2021-01-18 19:45:00,"{'w': 0.26795459669326926, 'd': 0.2394165595754434, 'l': 0.4926288432822155}",l
15608,True,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '0'}","{'h': '2.49498', 'a': '1.27481'}",2021-01-24 14:00:00,"{'w': 0.6402644189949906, 'd': 0.17998042282234272, 'l': 0.17975509076131418}",l
15621,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '1', 'a': '1'}","{'h': '0.879547', 'a': '1.89569'}",2021-01-31 14:00:00,"{'w': 0.1689161408120598, 'd': 0.2185127700958802, 'l': 0.6125710871819674}",d
15627,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '0'}","{'h': '1.0166', 'a': '1.23787'}",2021-02-07 19:45:00,"{'w': 0.30260018267494027, 'd': 0.2848050742387967, 'l': 0.4125947430799853}",l
15636,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '0', 'a': '1'}","{'h': '0.203346', 'a': '0.966776'}",2021-02-14 14:00:00,"{'w': 0.07684114059255603, 'd': 0.3744013597216976, 'l': 0.5487574996855602}",l
15653,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '0', 'a': '1'}","{'h': '0.804795', 'a': '1.16138'}",2021-02-19 19:45:00,"{'w': 0.2541587279749651, 'd': 0.30477978053826044, 'l': 0.44106149148432655}",l
15658,True,a,"{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '0', 'a': '2'}","{'h': '0.859768', 'a': '1.47542'}",2021-02-28 14:00:00,"{'w': 0.21924500056807653, 'd': 0.2644593972111272, 'l': 0.516295602154961}",w
15674,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '1', 'a': '0'}","{'h': '0.918475', 'a': '0.572194'}",2021-03-03 19:45:00,"{'w': 0.42106080147454866, 'd': 0.3600764576293359, 'l': 0.21886274089602503}",w
15679,True,a,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '2'}","{'h': '0.52749', 'a': '0.979884'}",2021-03-07 17:00:00,"{'w': 0.19326049228974712, 'd': 0.3516460449229557, 'l': 0.45509346278707163}",d
15689,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '1', 'a': '3'}","{'h': '0.656951', 'a': '2.33997'}",2021-03-14 17:00:00,"{'w': 0.08687280968612723, 'd': 0.1617702123346811, 'l': 0.7513569482374118}",l
15698,True,a,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '1'}","{'h': '1.03827', 'a': '2.95218'}",2021-03-20 17:00:00,"{'w': 0.10213413509083259, 'd': 0.13660774949921936, 'l': 0.7612575647661513}",l
15715,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '0', 'a': '2'}","{'h': '1.24308', 'a': '1.30136'}",2021-04-03 13:00:00,"{'w': 0.35265286157844616, 'd': 0.2671319541212391, 'l': 0.38021518428228773}",l
15718,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '0'}","{'h': '1.25573', 'a': '0.242059'}",2021-04-11 10:30:00,"{'w': 0.6324289419650003, 'd': 0.29694005885867075, 'l': 0.07063099916913625}",l
15731,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': '4', 'a': '3'}","{'h': '2.36238', 'a': '1.6174'}",2021-04-17 18:45:00,"{'w': 0.5438049420165199, 'd': 0.19537103346536913, 'l': 0.2608239906828705}",w
15738,True,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '0', 'a': '1'}","{'h': '0.764035', 'a': '1.37919'}",2021-04-21 18:45:00,"{'w': 0.20748870263755387, 'd': 0.27748465479853246, 'l': 0.5150266425377368}",w
15751,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '3', 'a': '2'}","{'h': '1.26292', 'a': '1.58437'}",2021-04-25 16:00:00,"{'w': 0.3045581055249559, 'd': 0.24677140252661067, 'l': 0.4486704917675676}",w
15758,True,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '1'}","{'h': '2.9066', 'a': '1.88547'}",2021-05-02 13:00:00,"{'w': 0.5907036264018581, 'd': 0.1702915892911379, 'l': 0.23900432771621033}",d
15768,True,a,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '3'}","{'h': '1.11891', 'a': '1.94848'}",2021-05-09 13:00:00,"{'w': 0.21471183921583537, 'd': 0.21871129303890705, 'l': 0.5665768649981494}",w
15777,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '0', 'a': '0'}","{'h': '0.346121', 'a': '0.10611'}",2021-05-12 16:30:00,"{'w': 0.26769925028804786, 'd': 0.6597885231769245, 'l': 0.0725122265350274}",d
15788,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '0', 'a': '0'}","{'h': '1.40469', 'a': '0.425678'}",2021-05-16 18:45:00,"{'w': 0.6173278220481406, 'd': 0.2715598287195664, 'l': 0.11111234919865454}",d
15798,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '0', 'a': '1'}","{'h': '2.16617', 'a': '1.63375'}",2021-05-22 18:45:00,"{'w': 0.5010768600775867, 'd': 0.20619092040896625, 'l': 0.2927322082688686}",l
