,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
0,2018,9577,Chievo,Chievo,Juventus,0,0,0.0,0.0,0,2018-08-18 19:00:00
27,2018,9592,Chievo,Fiorentina,Chievo,2,3,1.05146,2.25963,90,2018-08-26 21:30:00
46,2018,9602,Chievo,Chievo,Empoli,3,9,1.6884730000000001,5.59301,180,2018-09-02 18:30:00
63,2018,9614,Chievo,Roma,Chievo,3,9,2.9574930000000004,6.951779999999999,270,2018-09-16 10:30:00
90,2018,9618,Chievo,Chievo,Udinese,5,11,4.1337530000000005,9.67201,360,2018-09-23 13:00:00
107,2018,9630,Chievo,Genoa,Chievo,5,13,5.7088030000000005,10.78778,450,2018-09-26 19:00:00
126,2018,9641,Chievo,Chievo,Torino,5,15,7.311253000000001,12.406509999999999,540,2018-09-30 13:00:00
153,2018,9652,Chievo,AC Milan,Chievo,5,16,7.626620000000001,13.891359999999999,630,2018-10-07 13:00:00
168,2018,9658,Chievo,Chievo,Atalanta,6,19,8.038824000000002,16.442349999999998,720,2018-10-21 13:00:00
187,2018,9668,Chievo,Cagliari,Chievo,7,24,8.895303000000002,18.616889999999998,810,2018-10-28 13:00:00
210,2018,9678,Chievo,Chievo,Sassuolo,8,26,10.085013000000002,20.093939999999996,900,2018-11-04 14:00:00
230,2018,9688,Chievo,Chievo,Bologna,8,28,10.620483000000002,21.239069999999998,990,2018-11-11 14:00:00
253,2018,9704,Chievo,Napoli,Chievo,10,30,12.866933000000001,23.083299999999998,1080,2018-11-25 14:00:00
274,2018,9708,Chievo,Chievo,Lazio,10,30,13.207664000000001,24.390449999999998,1170,2018-12-02 17:00:00
291,2018,9721,Chievo,Parma Calcio 1913,Chievo,11,31,14.308834000000001,25.419089999999997,1260,2018-12-09 14:00:00
305,2018,9736,Chievo,SPAL 2013,Chievo,12,32,15.792454000000001,26.991199999999996,1350,2018-12-16 11:30:00
336,2018,9743,Chievo,Chievo,Inter,12,32,16.732648,27.580765999999997,1440,2018-12-22 17:00:00
351,2018,9754,Chievo,Sampdoria,Chievo,13,33,17.339703,29.723635999999996,1530,2018-12-26 14:00:00
362,2018,9757,Chievo,Chievo,Frosinone,13,35,17.626388,30.419875999999995,1620,2018-12-29 14:00:00
399,2018,9772,Chievo,Juventus,Chievo,14,35,18.660838,31.051032999999997,1710,2019-01-21 19:30:00
406,2018,9784,Chievo,Chievo,Fiorentina,14,38,19.135616,34.978542999999995,1800,2019-01-27 11:30:00
421,2018,9790,Chievo,Empoli,Chievo,17,42,22.495866,37.334233,1890,2019-02-02 14:00:00
442,2018,9799,Chievo,Chievo,Roma,19,44,24.210976,40.102042999999995,1980,2019-02-08 19:30:00
473,2018,9816,Chievo,Udinese,Chievo,19,47,25.331926,41.633413,2070,2019-02-17 14:00:00
490,2018,9818,Chievo,Chievo,Genoa,19,48,27.118646,42.921143,2160,2019-02-24 14:00:00
507,2018,9828,Chievo,Torino,Chievo,19,48,27.582804999999997,43.332494000000004,2250,2019-03-03 11:30:00
522,2018,9838,Chievo,Chievo,AC Milan,19,51,28.692354999999996,44.2081,2340,2019-03-09 19:30:00
549,2018,9847,Chievo,Atalanta,Chievo,20,53,28.955709999999996,45.91407,2430,2019-03-17 14:00:00
558,2018,9858,Chievo,Chievo,Cagliari,21,54,29.713742999999997,47.418800000000005,2520,2019-03-29 19:30:00
595,2018,9874,Chievo,Sassuolo,Chievo,21,57,30.572014999999997,48.47487,2610,2019-04-04 18:00:00
617,2018,9877,Chievo,Bologna,Chievo,21,61,32.038194999999995,50.63647,2700,2019-04-08 19:30:00
632,2018,9888,Chievo,Chievo,Napoli,21,64,32.710772999999996,53.73837,2790,2019-04-14 17:00:00
651,2018,9902,Chievo,Lazio,Chievo,22,67,32.883725999999996,55.196540000000006,2880,2019-04-20 14:00:00
670,2018,9914,Chievo,Chievo,Parma Calcio 1913,24,68,34.068375999999994,56.832840000000004,2970,2019-04-28 14:00:00
682,2018,9917,Chievo,Chievo,SPAL 2013,25,69,34.965548999999996,57.292809000000005,3060,2019-05-04 17:00:00
719,2018,9935,Chievo,Inter,Chievo,25,73,35.540853999999996,59.442019,3150,2019-05-13 20:00:00
726,2018,9937,Chievo,Chievo,Sampdoria,25,75,35.671994,61.451339000000004,3240,2019-05-19 10:30:00
743,2018,9951,Chievo,Frosinone,Chievo,25,75,36.452346,62.131838,3330,2019-05-25 13:00:00
