,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
19,2018,9588,AC Milan,Napoli,AC Milan,0,0,0.0,0.0,0,2018-08-25 21:30:00
36,2018,9597,AC Milan,AC Milan,Roma,2,3,0.521132,2.0372,90,2018-08-31 21:30:00
73,2018,9607,AC Milan,Cagliari,AC Milan,4,4,2.213312,2.348789,180,2018-09-16 18:30:00
94,2018,9622,AC Milan,AC Milan,Atalanta,5,5,4.7008220000000005,2.782171,270,2018-09-23 16:00:00
117,2018,9629,AC Milan,Empoli,AC Milan,7,7,7.052062000000001,4.867901,360,2018-09-27 19:00:00
135,2018,9639,AC Milan,Sassuolo,AC Milan,8,8,8.581082000000002,6.045201,450,2018-09-30 18:30:00
152,2018,9652,AC Milan,AC Milan,Chievo,12,9,9.887072000000002,6.749944999999999,540,2018-10-07 13:00:00
175,2018,9666,AC Milan,Inter,AC Milan,15,10,12.438062000000002,7.162148999999999,630,2018-10-21 18:30:00
192,2018,9672,AC Milan,AC Milan,Sampdoria,15,11,13.084682000000003,9.252638999999999,720,2018-10-28 16:00:00
198,2018,9581,AC Milan,AC Milan,Genoa,18,13,15.267862000000003,9.802846999999998,810,2018-10-31 18:30:00
219,2018,9686,AC Milan,Udinese,AC Milan,20,14,16.803322,10.186083999999997,900,2018-11-04 19:30:00
238,2018,9696,AC Milan,AC Milan,Juventus,21,14,17.590865,10.627329999999997,990,2018-11-11 19:30:00
255,2018,9703,AC Milan,Lazio,AC Milan,21,16,18.412449000000002,12.161979999999996,1080,2018-11-25 17:00:00
266,2018,9711,AC Milan,AC Milan,Parma Calcio 1913,22,17,18.819077000000004,13.159376999999996,1170,2018-12-02 11:30:00
298,2018,9719,AC Milan,AC Milan,Torino,24,18,20.171707000000005,14.410466999999995,1260,2018-12-09 19:30:00
319,2018,9729,AC Milan,Bologna,AC Milan,24,18,21.492857000000004,15.411106999999996,1350,2018-12-18 19:30:00
322,2018,9738,AC Milan,AC Milan,Fiorentina,24,18,22.159093000000006,15.784037999999995,1440,2018-12-22 14:00:00
341,2018,9751,AC Milan,Frosinone,AC Milan,24,19,22.878263000000004,16.068010999999995,1530,2018-12-26 11:30:00
378,2018,9762,AC Milan,AC Milan,SPAL 2013,24,19,24.540783000000005,16.868644999999994,1620,2018-12-29 19:30:00
397,2018,9770,AC Milan,Genoa,AC Milan,26,20,26.696913000000006,17.437816999999995,1710,2019-01-21 14:00:00
404,2018,9777,AC Milan,AC Milan,Napoli,28,20,28.251073000000005,19.192766999999996,1800,2019-01-26 19:30:00
435,2018,9796,AC Milan,Roma,AC Milan,28,20,29.499333000000004,19.892971999999997,1890,2019-02-03 19:30:00
458,2018,9802,AC Milan,AC Milan,Cagliari,29,21,30.280591000000005,21.674771999999997,1980,2019-02-10 19:30:00
465,2018,9807,AC Milan,Atalanta,AC Milan,32,21,32.66425100000001,23.094801999999998,2070,2019-02-16 19:30:00
480,2018,9822,AC Milan,AC Milan,Empoli,35,22,33.544492000000005,24.107252,2160,2019-02-22 19:30:00
502,2018,9835,AC Milan,AC Milan,Sassuolo,38,22,34.90499200000001,24.689839,2250,2019-03-02 17:00:00
523,2018,9838,AC Milan,Chievo,AC Milan,39,22,36.22432200000001,25.52332,2340,2019-03-09 19:30:00
556,2018,9856,AC Milan,AC Milan,Inter,41,23,37.93029200000001,25.786675,2430,2019-03-17 19:30:00
565,2018,9864,AC Milan,Sampdoria,AC Milan,43,26,38.99340200000001,28.699064999999997,2520,2019-03-30 19:30:00
578,2018,9872,AC Milan,AC Milan,Udinese,43,27,40.03299200000001,30.799054999999996,2610,2019-04-02 18:00:00
601,2018,9886,AC Milan,Juventus,AC Milan,44,28,42.07114200000001,32.174814999999995,2700,2019-04-06 17:00:00
622,2018,9891,AC Milan,AC Milan,Lazio,45,30,43.54466200000001,34.03008499999999,2790,2019-04-13 19:30:00
641,2018,9904,AC Milan,Parma Calcio 1913,AC Milan,46,30,45.07269200000001,35.44461499999999,2880,2019-04-20 11:30:00
675,2018,9911,AC Milan,Torino,AC Milan,47,31,45.873621000000014,36.27490199999999,2970,2019-04-28 19:30:00
698,2018,9924,AC Milan,AC Milan,Bologna,47,33,46.47794500000001,37.51706199999999,3060,2019-05-06 19:30:00
705,2018,9933,AC Milan,Fiorentina,AC Milan,49,34,47.72948500000001,38.77902199999999,3150,2019-05-11 19:30:00
732,2018,9942,AC Milan,AC Milan,Frosinone,50,34,48.707203000000014,39.60566699999999,3240,2019-05-19 16:00:00
759,2018,9955,AC Milan,SPAL 2013,AC Milan,52,34,50.38021300000001,41.26771699999999,3330,2019-05-26 18:30:00
