,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
3,2018,9578,Napoli,Lazio,Napoli,0,0,0.0,0.0,0,2018-08-18 21:30:00
18,2018,9588,Napoli,Napoli,AC Milan,2,1,1.51942,1.08236,90,2018-08-25 21:30:00
51,2018,9604,Napoli,Sampdoria,Napoli,5,3,3.5566199999999997,1.6034920000000001,180,2018-09-02 18:30:00
58,2018,9613,Napoli,Napoli,Fiorentina,5,6,4.673439999999999,2.433183,270,2018-09-15 16:00:00
87,2018,9626,Napoli,Torino,Napoli,6,6,5.99001,2.779872,360,2018-09-23 10:30:00
110,2018,9633,Napoli,Napoli,Parma Calcio 1913,9,7,8.34832,3.866282,450,2018-09-26 19:00:00
121,2018,9646,Napoli,Juventus,Napoli,12,7,11.207719999999998,3.9514695,540,2018-09-29 16:00:00
154,2018,9653,Napoli,Napoli,Sassuolo,13,10,12.632239999999998,6.996779500000001,630,2018-10-07 16:00:00
163,2018,9665,Napoli,Udinese,Napoli,15,10,14.400419999999997,7.923587500000001,720,2018-10-20 18:30:00
194,2018,9676,Napoli,Napoli,Roma,18,10,16.406179999999996,9.645457500000001,810,2018-10-28 18:30:00
200,2018,9683,Napoli,Napoli,Empoli,19,11,18.446169999999995,10.4301185,900,2018-11-02 19:30:00
227,2018,9691,Napoli,Genoa,Napoli,24,12,20.897879999999994,11.1960385,990,2018-11-10 19:30:00
252,2018,9704,Napoli,Napoli,Chievo,26,13,22.687229999999992,12.0723865,1080,2018-11-25 14:00:00
279,2018,9707,Napoli,Atalanta,Napoli,26,13,23.994379999999992,12.4131175,1170,2018-12-03 19:30:00
282,2018,9720,Napoli,Napoli,Frosinone,28,14,25.778429999999993,13.5705475,1260,2018-12-08 14:00:00
313,2018,9730,Napoli,Cagliari,Napoli,32,14,28.217819999999993,13.8378675,1350,2018-12-16 17:00:00
324,2018,9739,Napoli,Napoli,SPAL 2013,33,14,29.19422099999999,14.4950485,1440,2018-12-22 14:00:00
359,2018,9752,Napoli,Inter,Napoli,34,14,31.799120999999992,15.043656499999999,1530,2018-12-26 19:30:00
376,2018,9763,Napoli,Napoli,Bologna,34,15,32.55814399999999,16.1126965,1620,2018-12-29 17:00:00
394,2018,9773,Napoli,Napoli,Lazio,37,17,34.43135399999999,16.855068499999998,1710,2019-01-20 19:30:00
405,2018,9777,Napoli,AC Milan,Napoli,39,18,36.49731399999999,18.2795885,1800,2019-01-26 19:30:00
422,2018,9795,Napoli,Napoli,Sampdoria,39,18,37.197518999999986,19.527848499999998,1890,2019-02-02 17:00:00
445,2018,9800,Napoli,Fiorentina,Napoli,42,18,39.189008999999984,20.3547305,1980,2019-02-09 17:00:00
476,2018,9813,Napoli,Napoli,Torino,42,18,42.222278999999986,20.9965355,2070,2019-02-17 19:30:00
495,2018,9823,Napoli,Parma Calcio 1913,Napoli,42,18,44.82073899999999,21.361818500000002,2160,2019-02-24 17:00:00
516,2018,9836,Napoli,Napoli,Juventus,46,18,46.22999899999999,21.8055935,2250,2019-03-03 19:30:00
533,2018,9846,Napoli,Sassuolo,Napoli,47,20,48.28474899999999,22.3921645,2340,2019-03-10 17:00:00
554,2018,9852,Napoli,Napoli,Udinese,48,21,49.00503199999999,23.4195245,2430,2019-03-17 17:00:00
573,2018,9866,Napoli,Roma,Napoli,52,23,50.524131999999994,24.1599325,2520,2019-03-31 13:00:00
583,2018,9869,Napoli,Empoli,Napoli,56,24,53.164851999999996,26.1463625,2610,2019-04-03 18:00:00
614,2018,9882,Napoli,Napoli,Genoa,57,26,53.806422999999995,27.6223825,2700,2019-04-07 19:30:00
633,2018,9888,Napoli,Chievo,Napoli,58,27,55.796172999999996,28.5448245,2790,2019-04-14 17:00:00
658,2018,9903,Napoli,Napoli,Atalanta,61,28,57.254343,28.7177775,2880,2019-04-22 18:00:00
667,2018,9916,Napoli,Frosinone,Napoli,62,30,58.846453,30.0576075,2970,2019-04-28 11:30:00
696,2018,9925,Napoli,Napoli,Cagliari,64,30,61.124913,31.403177499999998,3060,2019-05-05 19:30:00
713,2018,9928,Napoli,SPAL 2013,Napoli,66,31,62.961463,31.647677499999997,3150,2019-05-12 17:00:00
736,2018,9946,Napoli,Napoli,Inter,68,32,64.695453,33.571797499999995,3240,2019-05-19 18:30:00
741,2018,9948,Napoli,Bologna,Napoli,72,33,66.440043,35.56247749999999,3330,2019-05-25 13:00:00
