,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
6,2018,9582,Parma Calcio 1913,Parma Calcio 1913,Udinese,0,0,0.0,0.0,0,2018-08-19 21:30:00
21,2018,9589,Parma Calcio 1913,SPAL 2013,Parma Calcio 1913,2,2,1.55455,1.99515,90,2018-08-26 19:00:00
40,2018,9599,Parma Calcio 1913,Parma Calcio 1913,Juventus,2,3,1.708466,3.40333,180,2018-09-01 18:30:00
57,2018,9611,Parma Calcio 1913,Inter,Parma Calcio 1913,3,5,3.6146659999999997,5.58746,270,2018-09-15 13:00:00
80,2018,9623,Parma Calcio 1913,Parma Calcio 1913,Cagliari,4,5,3.9121089999999996,6.97288,360,2018-09-22 13:00:00
111,2018,9633,Parma Calcio 1913,Napoli,Parma Calcio 1913,6,5,5.9526889999999995,7.692209,450,2018-09-26 19:00:00
132,2018,9645,Parma Calcio 1913,Parma Calcio 1913,Empoli,6,8,6.037876499999999,10.551609,540,2018-09-30 16:00:00
147,2018,9650,Parma Calcio 1913,Genoa,Parma Calcio 1913,7,8,6.6829624999999995,11.997019,630,2018-10-07 10:30:00
170,2018,9662,Parma Calcio 1913,Parma Calcio 1913,Lazio,10,9,7.8431225,13.529269,720,2018-10-21 13:00:00
179,2018,9667,Parma Calcio 1913,Atalanta,Parma Calcio 1913,10,11,8.0942165,16.392478999999998,810,2018-10-27 13:00:00
212,2018,9684,Parma Calcio 1913,Parma Calcio 1913,Frosinone,10,14,9.4704965,19.377028999999997,900,2018-11-04 14:00:00
223,2018,9695,Parma Calcio 1913,Torino,Parma Calcio 1913,10,14,10.0548735,19.801857999999996,990,2018-11-10 14:00:00
246,2018,9705,Parma Calcio 1913,Parma Calcio 1913,Sassuolo,12,15,11.6581035,22.140777999999997,1080,2018-11-25 11:30:00
267,2018,9711,Parma Calcio 1913,AC Milan,Parma Calcio 1913,14,16,13.871603499999999,23.660268,1170,2018-12-02 11:30:00
290,2018,9721,Parma Calcio 1913,Parma Calcio 1913,Chievo,15,18,15.122693499999999,25.012898,1260,2018-12-09 14:00:00
311,2018,9735,Parma Calcio 1913,Sampdoria,Parma Calcio 1913,16,19,16.6948035,26.496518,1350,2018-12-16 14:00:00
326,2018,9740,Parma Calcio 1913,Parma Calcio 1913,Bologna,16,21,17.4063745,28.213217999999998,1440,2018-12-22 14:00:00
349,2018,9750,Parma Calcio 1913,Fiorentina,Parma Calcio 1913,16,21,18.1841795,28.479103,1530,2018-12-26 14:00:00
370,2018,9764,Parma Calcio 1913,Parma Calcio 1913,Roma,17,21,18.661706499999998,29.968632999999997,1620,2018-12-29 14:00:00
383,2018,9776,Parma Calcio 1913,Udinese,Parma Calcio 1913,17,23,19.139974499999997,31.686642999999997,1710,2019-01-19 17:00:00
408,2018,9778,Parma Calcio 1913,Parma Calcio 1913,SPAL 2013,19,24,21.550664499999996,33.153783,1800,2019-01-27 14:00:00
425,2018,9794,Parma Calcio 1913,Juventus,Parma Calcio 1913,21,27,24.220654499999995,35.128643,1890,2019-02-02 19:30:00
446,2018,9803,Parma Calcio 1913,Parma Calcio 1913,Inter,24,30,25.395124499999994,37.289933,1980,2019-02-09 19:30:00
463,2018,9808,Parma Calcio 1913,Cagliari,Parma Calcio 1913,24,31,25.861797499999994,39.189122999999995,2070,2019-02-16 17:00:00
494,2018,9823,Parma Calcio 1913,Parma Calcio 1913,Napoli,25,33,26.269381499999994,41.403113,2160,2019-02-24 17:00:00
501,2018,9832,Parma Calcio 1913,Empoli,Parma Calcio 1913,25,37,26.713156499999993,42.812373,2250,2019-03-02 14:00:00
520,2018,9843,Parma Calcio 1913,Parma Calcio 1913,Genoa,28,40,28.590976499999993,45.338273,2340,2019-03-09 17:00:00
553,2018,9851,Parma Calcio 1913,Lazio,Parma Calcio 1913,29,40,30.096136499999993,45.934123,2430,2019-03-17 14:00:00
566,2018,9863,Parma Calcio 1913,Parma Calcio 1913,Atalanta,30,44,30.45829249999999,47.699253,2520,2019-03-31 11:30:00
585,2018,9870,Parma Calcio 1913,Frosinone,Parma Calcio 1913,31,47,31.44731449999999,51.588763,2610,2019-04-03 20:00:00
598,2018,9883,Parma Calcio 1913,Parma Calcio 1913,Torino,33,50,33.47014449999999,53.545353,2700,2019-04-06 14:00:00
631,2018,9894,Parma Calcio 1913,Sassuolo,Parma Calcio 1913,33,50,34.23020749999999,54.401542,2790,2019-04-14 14:00:00
640,2018,9904,Parma Calcio 1913,Parma Calcio 1913,AC Milan,33,50,35.05872349999999,55.655752,2880,2019-04-20 11:30:00
671,2018,9914,Parma Calcio 1913,Chievo,Parma Calcio 1913,34,51,35.88901049999999,56.456681,2970,2019-04-28 14:00:00
692,2018,9926,Parma Calcio 1913,Parma Calcio 1913,Sampdoria,35,52,36.34897949999999,57.353854000000005,3060,2019-05-05 14:00:00
717,2018,9931,Parma Calcio 1913,Bologna,Parma Calcio 1913,38,55,38.826779499999994,60.12969400000001,3150,2019-05-13 18:00:00
730,2018,9943,Parma Calcio 1913,Parma Calcio 1913,Fiorentina,39,59,39.399168499999995,61.97584400000001,3240,2019-05-19 13:00:00
755,2018,9953,Parma Calcio 1913,Roma,Parma Calcio 1913,40,59,40.009263499999996,63.25833400000001,3330,2019-05-26 18:30:00
