,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
12,2018,9585,Bologna,Bologna,SPAL 2013,0,0,0.0,0.0,0,2018-08-19 21:30:00
29,2018,9593,Bologna,Frosinone,Bologna,0,1,0.906945,0.526925,90,2018-08-26 21:30:00
38,2018,9598,Bologna,Bologna,Inter,0,1,1.831538,2.306365,180,2018-09-01 16:00:00
65,2018,9610,Bologna,Genoa,Bologna,0,4,2.3259030000000003,4.766145,270,2018-09-16 13:00:00
88,2018,9617,Bologna,Bologna,Roma,0,5,2.9934070000000004,5.2545209999999996,360,2018-09-23 13:00:00
109,2018,9632,Bologna,Juventus,Bologna,2,5,3.878788,8.459491,450,2018-09-26 19:00:00
124,2018,9640,Bologna,Bologna,Udinese,2,7,4.204759,9.310748,540,2018-09-30 10:30:00
141,2018,9648,Bologna,Cagliari,Bologna,4,8,5.566429,10.307762,630,2018-10-06 13:00:00
166,2018,9657,Bologna,Bologna,Torino,4,10,5.948024,12.216542,720,2018-10-21 13:00:00
185,2018,9673,Bologna,Sassuolo,Bologna,6,12,7.443174,12.914405,810,2018-10-28 10:30:00
216,2018,9677,Bologna,Bologna,Atalanta,8,14,8.950724,14.851585,900,2018-11-04 17:00:00
231,2018,9688,Bologna,Chievo,Bologna,9,16,10.775164,16.707535,990,2018-11-11 14:00:00
248,2018,9697,Bologna,Bologna,Fiorentina,11,18,12.619394,18.953985,1080,2018-11-25 14:00:00
265,2018,9712,Bologna,Sampdoria,Bologna,11,18,12.946643,20.578955,1170,2018-12-01 19:30:00
295,2018,9725,Bologna,Empoli,Bologna,12,22,13.935026,22.250555000000002,1260,2018-12-09 14:00:00
318,2018,9729,Bologna,Bologna,AC Milan,13,24,16.019576,24.621875000000003,1350,2018-12-18 19:30:00
327,2018,9740,Bologna,Parma Calcio 1913,Bologna,13,24,16.392507000000002,25.288111000000004,1440,2018-12-22 14:00:00
344,2018,9748,Bologna,Bologna,Lazio,13,24,16.658392000000003,26.065916000000005,1530,2018-12-26 14:00:00
377,2018,9763,Bologna,Napoli,Bologna,13,26,16.842250000000003,27.540606000000004,1620,2018-12-29 17:00:00
391,2018,9775,Bologna,SPAL 2013,Bologna,15,29,17.584622000000003,29.413816000000004,1710,2019-01-20 14:00:00
412,2018,9783,Bologna,Bologna,Frosinone,16,30,19.025032000000003,30.827036000000003,1800,2019-01-27 14:00:00
433,2018,9793,Bologna,Inter,Bologna,16,34,19.842543000000003,32.407566,1890,2019-02-03 17:00:00
448,2018,9798,Bologna,Bologna,Genoa,17,34,20.474687000000003,33.405242,1980,2019-02-10 11:30:00
479,2018,9814,Bologna,Roma,Bologna,18,35,21.831577000000003,34.765822,2070,2019-02-18 19:30:00
488,2018,9817,Bologna,Bologna,Juventus,19,37,24.195397000000003,36.521362,2160,2019-02-24 14:00:00
511,2018,9829,Bologna,Udinese,Bologna,19,38,25.460997000000003,37.114722,2250,2019-03-03 14:00:00
524,2018,9837,Bologna,Bologna,Cagliari,20,40,27.202007000000002,38.865772,2340,2019-03-10 11:30:00
545,2018,9855,Bologna,Torino,Bologna,22,40,30.536227000000004,39.39459,2430,2019-03-16 19:30:00
574,2018,9857,Bologna,Bologna,Sassuolo,25,42,32.512027,40.84431,2520,2019-03-31 16:00:00
597,2018,9867,Bologna,Atalanta,Bologna,27,43,34.545507,41.556316,2610,2019-04-04 20:00:00
616,2018,9877,Bologna,Bologna,Chievo,28,47,35.675357,43.132936,2700,2019-04-08 19:30:00
627,2018,9889,Bologna,Fiorentina,Bologna,31,47,38.777257,43.805514,2790,2019-04-14 14:00:00
642,2018,9897,Bologna,Bologna,Sampdoria,31,47,38.923021999999996,44.598276000000006,2880,2019-04-20 14:00:00
660,2018,9913,Bologna,Bologna,Empoli,34,47,39.92258399999999,45.23653000000001,2970,2019-04-27 14:00:00
699,2018,9924,Bologna,AC Milan,Bologna,37,48,41.47560399999999,45.58997300000001,3060,2019-05-06 19:30:00
716,2018,9931,Bologna,Bologna,Parma Calcio 1913,38,50,42.73756399999999,46.841513000000006,3150,2019-05-13 18:00:00
739,2018,9941,Bologna,Lazio,Bologna,42,51,44.58371399999999,47.41390200000001,3240,2019-05-20 18:30:00
740,2018,9948,Bologna,Bologna,Napoli,45,54,47.160793999999996,49.25772200000001,3330,2019-05-25 13:00:00
