,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
15,2018,9586,Frosinone,Atalanta,Frosinone,0,0,0.0,0.0,0,2018-08-20 21:30:00
28,2018,9593,Frosinone,Frosinone,Bologna,0,4,0.348766,2.66879,90,2018-08-26 21:30:00
45,2018,9601,Frosinone,Lazio,Frosinone,0,4,2.128206,3.593383,180,2018-09-02 18:30:00
60,2018,9609,Frosinone,Frosinone,Sampdoria,0,5,2.619935,6.446283,270,2018-09-15 18:30:00
96,2018,9620,Frosinone,Frosinone,Juventus,0,10,3.033924,8.988693,360,2018-09-23 18:30:00
113,2018,9634,Frosinone,Roma,Frosinone,0,12,3.0969091,11.906633,450,2018-09-26 19:00:00
130,2018,9643,Frosinone,Frosinone,Genoa,0,16,3.5858691,14.439013,540,2018-09-30 13:00:00
139,2018,9655,Frosinone,Torino,Frosinone,1,18,4.8745791,15.525633,630,2018-10-05 18:30:00
164,2018,9660,Frosinone,Frosinone,Empoli,3,21,6.8148991,17.445123,720,2018-10-21 10:30:00
191,2018,9674,Frosinone,SPAL 2013,Frosinone,6,24,7.8623191,18.635543,810,2018-10-28 13:00:00
213,2018,9684,Frosinone,Parma Calcio 1913,Frosinone,9,24,9.2196591,19.360825,900,2018-11-04 14:00:00
220,2018,9690,Frosinone,Frosinone,Fiorentina,9,24,9.6444881,19.945202,990,2018-11-09 19:30:00
245,2018,9701,Frosinone,Inter,Frosinone,10,25,10.3315001,22.115222,1080,2018-11-24 19:30:00
268,2018,9710,Frosinone,Frosinone,Cagliari,10,28,10.5277431,25.023072,1170,2018-12-02 14:00:00
283,2018,9720,Frosinone,Napoli,Frosinone,11,29,12.2168031,26.853172,1260,2018-12-08 14:00:00
308,2018,9732,Frosinone,Frosinone,Sassuolo,11,33,12.4841231,29.292562,1350,2018-12-16 14:00:00
331,2018,9742,Frosinone,Udinese,Frosinone,11,35,12.899168099999999,30.470042,1440,2018-12-22 14:00:00
340,2018,9751,Frosinone,Frosinone,AC Milan,12,36,14.121858099999999,30.839323,1530,2018-12-26 11:30:00
363,2018,9757,Frosinone,Chievo,Frosinone,12,36,14.9224921,32.501843,1620,2018-12-29 14:00:00
386,2018,9769,Frosinone,Frosinone,Atalanta,12,37,15.5536491,33.536293,1710,2019-01-20 11:30:00
413,2018,9783,Frosinone,Bologna,Frosinone,12,42,16.1244541,36.081093,1800,2019-01-27 14:00:00
436,2018,9791,Frosinone,Frosinone,Lazio,16,42,17.7049841,36.898604000000006,1890,2019-02-04 18:00:00
453,2018,9804,Frosinone,Sampdoria,Frosinone,16,43,19.0073341,38.071074,1980,2019-02-10 14:00:00
461,2018,9812,Frosinone,Juventus,Frosinone,17,43,20.017724100000002,38.621386,2070,2019-02-15 19:30:00
484,2018,9820,Frosinone,Frosinone,Roma,17,46,20.650543100000004,40.704806,2160,2019-02-23 19:30:00
513,2018,9833,Frosinone,Genoa,Frosinone,19,49,22.311533100000005,43.006476,2250,2019-03-03 14:00:00
526,2018,9840,Frosinone,Frosinone,Torino,19,49,22.472180100000006,43.863751,2340,2019-03-10 14:00:00
551,2018,9849,Frosinone,Empoli,Frosinone,20,51,23.580090100000007,44.741873,2430,2019-03-17 14:00:00
570,2018,9860,Frosinone,Frosinone,SPAL 2013,21,53,24.912470100000007,47.079193,2520,2019-03-31 13:00:00
584,2018,9870,Frosinone,Frosinone,Parma Calcio 1913,21,54,25.932080100000007,47.309475,2610,2019-04-03 20:00:00
605,2018,9879,Frosinone,Fiorentina,Frosinone,24,56,27.888670100000006,49.332305,2700,2019-04-07 11:30:00
634,2018,9890,Frosinone,Frosinone,Inter,25,56,28.622018100000005,50.667215,2790,2019-04-14 19:30:00
645,2018,9898,Frosinone,Cagliari,Frosinone,26,59,29.411720100000004,54.372885,2880,2019-04-20 14:00:00
666,2018,9916,Frosinone,Frosinone,Napoli,26,60,30.260339100000003,56.020885,2970,2019-04-28 11:30:00
689,2018,9920,Frosinone,Sassuolo,Frosinone,26,62,31.6059091,58.299345,3060,2019-05-05 14:00:00
710,2018,9934,Frosinone,Frosinone,Udinese,28,64,32.2308921,60.362115,3150,2019-05-12 14:00:00
733,2018,9942,Frosinone,AC Milan,Frosinone,29,67,33.880172099999996,62.896675,3240,2019-05-19 16:00:00
742,2018,9951,Frosinone,Frosinone,Chievo,29,69,35.5422221,64.569685,3330,2019-05-25 13:00:00
