,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
9,2018,9583,Inter,Sassuolo,Inter,0,0,0.0,0.0,0,2018-08-19 21:30:00
32,2018,9595,Inter,Inter,Torino,0,1,1.20466,1.40451,90,2018-08-26 21:30:00
39,2018,9598,Inter,Bologna,Inter,2,3,1.993756,2.326307,180,2018-09-01 16:00:00
56,2018,9611,Inter,Inter,Parma Calcio 1913,5,3,4.453536,2.820672,270,2018-09-15 13:00:00
85,2018,9624,Inter,Sampdoria,Inter,5,4,5.838956,3.118115,360,2018-09-22 18:30:00
98,2018,9631,Inter,Inter,Fiorentina,6,4,6.641494,3.517699,450,2018-09-25 19:00:00
122,2018,9644,Inter,Inter,Cagliari,8,5,8.500604,5.306419,540,2018-09-29 18:30:00
157,2018,9654,Inter,SPAL 2013,Inter,10,5,9.553743999999998,5.450836,630,2018-10-07 18:30:00
174,2018,9666,Inter,Inter,AC Milan,12,6,10.894793999999997,8.530286,720,2018-10-21 18:30:00
197,2018,9671,Inter,Lazio,Inter,13,6,12.985283999999996,9.176906,810,2018-10-29 18:30:00
202,2018,9680,Inter,Inter,Genoa,16,6,14.604353999999997,10.412886,900,2018-11-03 14:00:00
229,2018,9687,Inter,Atalanta,Inter,21,6,17.969533999999996,10.670681,990,2018-11-11 11:30:00
244,2018,9701,Inter,Inter,Frosinone,22,10,19.290443999999997,14.803401000000001,1080,2018-11-24 19:30:00
277,2018,9716,Inter,Roma,Inter,25,10,22.198293999999997,14.999644000000002,1170,2018-12-02 19:30:00
281,2018,9717,Inter,Juventus,Inter,27,12,24.408133999999997,16.716274000000002,1260,2018-12-07 19:30:00
300,2018,9733,Inter,Inter,Udinese,27,13,25.452983999999997,18.199094000000002,1350,2018-12-15 17:00:00
337,2018,9743,Inter,Chievo,Inter,28,13,27.653443999999997,18.519144,1440,2018-12-22 17:00:00
358,2018,9752,Inter,Inter,Napoli,29,14,29.796313999999995,19.126199,1530,2018-12-26 19:30:00
365,2018,9758,Inter,Empoli,Inter,30,14,30.865353999999996,19.885222,1620,2018-12-29 14:00:00
384,2018,9771,Inter,Inter,Sassuolo,31,14,31.790518999999996,20.316699,1710,2019-01-19 19:30:00
415,2018,9781,Inter,Torino,Inter,31,14,33.031088999999994,21.697829,1800,2019-01-27 17:00:00
432,2018,9793,Inter,Inter,Bologna,31,15,33.803034999999994,22.316575999999998,1890,2019-02-03 17:00:00
447,2018,9803,Inter,Parma Calcio 1913,Inter,31,16,34.80071099999999,22.948719999999998,1980,2019-02-09 19:30:00
474,2018,9811,Inter,Inter,Sampdoria,32,16,36.69990099999999,23.415392999999998,2070,2019-02-17 17:00:00
497,2018,9819,Inter,Fiorentina,Inter,34,17,38.62514099999999,24.378559999999997,2160,2019-02-24 19:30:00
499,2018,9831,Inter,Cagliari,Inter,37,20,40.20246099999999,25.896419999999996,2250,2019-03-01 19:30:00
528,2018,9841,Inter,Inter,SPAL 2013,38,22,42.29197099999999,27.978229999999996,2340,2019-03-10 14:00:00
557,2018,9856,Inter,AC Milan,Inter,40,22,43.03419799999999,28.145797999999996,2430,2019-03-17 19:30:00
576,2018,9861,Inter,Inter,Lazio,43,24,45.94658799999999,29.208907999999994,2520,2019-03-31 18:30:00
587,2018,9871,Inter,Genoa,Inter,43,25,47.48473799999999,30.809557999999996,2610,2019-04-03 20:00:00
610,2018,9880,Inter,Inter,Atalanta,47,25,49.847297999999995,31.262039999999995,2700,2019-04-07 17:00:00
635,2018,9890,Inter,Frosinone,Inter,47,25,50.785047999999996,32.49135,2790,2019-04-14 19:30:00
656,2018,9906,Inter,Inter,Roma,50,26,54.490717999999994,33.281051999999995,2880,2019-04-20 19:30:00
664,2018,9907,Inter,Inter,Juventus,51,27,56.094877999999994,33.809129999999996,2970,2019-04-27 19:30:00
685,2018,9921,Inter,Udinese,Inter,52,28,57.451207999999994,34.390319,3060,2019-05-04 19:30:00
718,2018,9935,Inter,Inter,Chievo,52,28,59.730827999999995,34.752860999999996,3150,2019-05-13 20:00:00
737,2018,9946,Inter,Napoli,Inter,54,28,61.740148,34.884001,3240,2019-05-19 18:30:00
752,2018,9952,Inter,Inter,Empoli,55,32,63.730827999999995,36.628591,3330,2019-05-26 18:30:00
