,season,matchId,playerId,player,homeOrAway,position,time,goals,assists,shots,yellowCard,redCard,xG,xA,bonus,xB,lastBonus
8351,2019,13382,8492,Felice D&#039;Amico,h,Sub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8650,2019,13389,8492,Felice D&#039;Amico,a,Sub,1.0,0.0,0.0,1.0,0.0,0.0,0.0583556443452835,0.0,0.0,0.1750669330358505,0.0
