,season,matchId,playerId,player,homeOrAway,position,time,goals,assists,shots,yellowCard,redCard,xG,xA,bonus,xB,lastBonus
209,2019,13098,1523,Danilo D&#039;Ambrosio,h,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,2019,13105,1523,Danilo D&#039;Ambrosio,a,DC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,2019,13125,1523,Danilo D&#039;Ambrosio,a,MR,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,2019,13133,1523,Danilo D&#039;Ambrosio,h,MR,270.0,0.0,0.0,1.0,1.0,0.0,0.6701787114143372,0.1431030631065368,0.0,1.6536391973495483,0.0
1207,2019,13146,1523,Danilo D&#039;Ambrosio,a,Sub,360.0,1.0,0.0,2.0,2.0,0.0,1.1435956060886383,0.2255925089120864,3.0,2.6563793271780014,3.0
1583,2019,13155,1523,Danilo D&#039;Ambrosio,h,DMR,390.0,1.0,0.0,2.0,2.0,0.0,1.1435956060886383,0.2255925089120864,3.0,2.6563793271780014,0.0
2850,2019,13218,1523,Danilo D&#039;Ambrosio,a,DMR,480.0,1.0,0.0,2.0,2.0,0.0,1.1435956060886383,0.6744387596845626,3.0,3.1052255779504776,0.0
3115,2019,13224,1523,Danilo D&#039;Ambrosio,h,DC,566.0,1.0,0.0,3.0,3.0,0.0,1.2105652764439583,0.6744387596845626,3.0,2.8061345890164375,0.0
3682,2019,13242,1523,Danilo D&#039;Ambrosio,a,DMR,656.0,1.0,0.0,4.0,4.0,0.0,1.34345393627882,0.7705753594636916,3.0,2.800937168300152,0.0
6535,2019,13365,1523,Danilo D&#039;Ambrosio,a,DC,746.0,1.0,0.0,4.0,4.0,0.0,1.34345393627882,0.7705753594636916,3.0,2.800937168300152,0.0
6624,2019,13378,1523,Danilo D&#039;Ambrosio,h,DC,836.0,1.0,0.0,4.0,4.0,0.0,1.34345393627882,0.7705753594636916,3.0,2.800937168300152,0.0
6886,2019,13387,1523,Danilo D&#039;Ambrosio,h,DC,926.0,2.0,0.0,5.0,4.0,0.0,1.4454193785786629,0.7705753594636916,6.0,3.1068334951996803,3.0
7538,2019,13404,1523,Danilo D&#039;Ambrosio,h,MR,1016.0,2.0,0.0,5.0,5.0,0.0,1.4454193785786629,0.8774080723524091,6.0,2.713666208088398,0.0
7819,2019,13412,1523,Danilo D&#039;Ambrosio,a,Sub,1087.0,2.0,0.0,5.0,6.0,0.0,1.4454193785786629,0.8774080723524091,6.0,2.213666208088398,0.0
8145,2019,13430,1523,Danilo D&#039;Ambrosio,h,DC,1113.0,2.0,0.0,5.0,6.0,0.0,1.4454193785786629,0.8774080723524091,6.0,2.213666208088398,0.0
8394,2019,13441,1523,Danilo D&#039;Ambrosio,a,Sub,1185.0,2.0,0.0,5.0,6.0,0.0,1.4454193785786629,0.8774080723524091,6.0,2.213666208088398,0.0
8592,2019,13450,1523,Danilo D&#039;Ambrosio,h,DC,1210.0,2.0,0.0,5.0,6.0,0.0,1.4454193785786629,0.8774080723524091,6.0,2.213666208088398,0.0
8854,2019,13459,1523,Danilo D&#039;Ambrosio,a,MR,1300.0,3.0,0.0,6.0,6.0,0.0,1.5577498450875282,0.8774080723524091,9.0,2.550657607614994,3.0
