,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
13,2016,937,Crotone,Bologna,Crotone,0,0,0.0,0.0,0,2016-08-21 22:45:00
36,2016,949,Crotone,Crotone,Genoa,0,1,0.38438,1.73535,90,2016-08-28 22:45:00
57,2016,959,Crotone,Empoli,Crotone,1,4,1.40882,4.13159,180,2016-09-12 22:45:00
72,2016,967,Crotone,Crotone,Palermo,2,6,1.930407,4.7684940000000005,270,2016-09-18 17:00:00
93,2016,977,Crotone,Roma,Crotone,3,7,3.0686169999999997,5.3811290000000005,360,2016-09-21 22:45:00
114,2016,988,Crotone,Crotone,Atalanta,3,11,4.278257,7.5977190000000006,450,2016-09-26 21:00:00
131,2016,996,Crotone,Cagliari,Crotone,4,14,4.93745,9.741819,540,2016-10-02 17:00:00
153,2016,1007,Crotone,Sassuolo,Crotone,5,16,6.19178,10.328558,630,2016-10-16 17:00:00
168,2016,1015,Crotone,Crotone,Napoli,6,18,6.8259419999999995,12.379978,720,2016-10-23 17:00:00
191,2016,3286,Crotone,Fiorentina,Crotone,7,20,8.610622,14.700388,810,2016-10-26 22:45:00
208,2016,3295,Crotone,Crotone,Chievo,8,21,9.336545999999998,16.114318,900,2016-10-30 18:00:00
233,2016,2753,Crotone,Inter,Crotone,10,21,11.060056,16.773476000000002,990,2016-11-06 21:00:00
248,2016,2761,Crotone,Crotone,Torino,10,24,11.308574,19.270296000000002,1080,2016-11-20 18:00:00
266,2016,2770,Crotone,Crotone,Sampdoria,10,26,12.677434,20.284096,1170,2016-11-27 18:00:00
283,2016,3068,Crotone,AC Milan,Crotone,11,27,13.250691,21.705216,1260,2016-12-04 15:30:00
298,2016,3076,Crotone,Crotone,Pescara,12,29,14.016373,23.290186,1350,2016-12-10 21:00:00
331,2016,3091,Crotone,Udinese,Crotone,14,30,15.287153,24.318586,1440,2016-12-18 18:00:00
365,2016,3525,Crotone,Lazio,Crotone,14,32,16.291193,26.515776,1530,2017-01-08 18:00:00
374,2016,3530,Crotone,Crotone,Bologna,14,33,16.775606,28.602316,1620,2017-01-14 21:00:00
403,2016,3544,Crotone,Genoa,Crotone,14,34,17.752771,29.651456,1710,2017-01-22 17:00:00
420,2016,3555,Crotone,Crotone,Empoli,16,36,19.305311,32.141216,1800,2017-01-29 14:00:00
451,2016,3567,Crotone,Palermo,Crotone,20,37,21.784101,32.349757,1890,2017-02-05 17:00:00
458,2016,3570,Crotone,Crotone,Juventus,20,38,22.168312,33.115539,1980,2017-02-08 20:00:00
464,2016,3574,Crotone,Crotone,Roma,20,40,22.293061,34.960189,2070,2017-02-12 11:30:00
483,2016,3583,Crotone,Atalanta,Crotone,20,42,22.746591000000002,37.309109,2160,2017-02-18 17:00:00
508,2016,3594,Crotone,Crotone,Cagliari,20,43,22.925069,39.182418999999996,2250,2017-02-26 14:00:00
536,2016,3611,Crotone,Crotone,Sassuolo,21,45,23.997529,39.996717999999994,2340,2017-03-05 14:00:00
551,2016,3615,Crotone,Napoli,Crotone,21,45,25.248109,40.845434,2430,2017-03-12 14:00:00
568,2016,3623,Crotone,Crotone,Fiorentina,21,48,25.49533,44.329104,2520,2017-03-19 14:00:00
593,2016,3635,Crotone,Chievo,Crotone,21,49,26.242489,47.150154,2610,2017-04-02 14:00:00
610,2016,3645,Crotone,Crotone,Inter,23,50,27.058146999999998,48.172894,2700,2017-04-09 14:00:00
629,2016,3655,Crotone,Torino,Crotone,25,51,29.073157,50.078744,2790,2017-04-15 14:00:00
649,2016,3664,Crotone,Sampdoria,Crotone,26,52,29.544273999999998,52.743264,2880,2017-04-23 14:00:00
670,2016,3676,Crotone,Crotone,AC Milan,28,53,31.016123999999998,54.397274,2970,2017-04-30 14:00:00
689,2016,3685,Crotone,Pescara,Crotone,29,54,31.538508999999998,56.570844,3060,2017-05-07 14:00:00
716,2016,3701,Crotone,Crotone,Udinese,30,54,32.007357,57.294526,3150,2017-05-14 14:00:00
731,2016,3705,Crotone,Juventus,Crotone,31,54,32.913156,58.601445999999996,3240,2017-05-21 14:00:00
752,2016,3716,Crotone,Crotone,Lazio,31,57,33.174617,60.137316,3330,2017-05-28 19:45:00
