,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
14,2016,938,Chievo,Chievo,Inter,0,0,0.0,0.0,0,2016-08-21 22:45:00
39,2016,950,Chievo,Fiorentina,Chievo,2,0,0.778083,1.01715,90,2016-08-28 22:45:00
46,2016,954,Chievo,Chievo,Lazio,2,1,1.5735890000000001,1.780702,180,2016-09-11 17:00:00
65,2016,963,Chievo,Udinese,Chievo,3,2,3.5810790000000003,2.5268420000000003,270,2016-09-18 14:30:00
82,2016,972,Chievo,Chievo,Sassuolo,5,3,6.082529000000001,3.2805850000000003,360,2016-09-21 22:45:00
101,2016,981,Chievo,Napoli,Chievo,7,4,6.277538000000001,3.716012,450,2016-09-24 22:45:00
119,2016,990,Chievo,Pescara,Chievo,7,6,6.6960880000000005,4.3601030000000005,540,2016-10-01 20:00:00
154,2016,1008,Chievo,Chievo,AC Milan,9,6,8.510458,4.878134,630,2016-10-16 22:45:00
171,2016,1016,Chievo,Empoli,Chievo,10,9,8.76435,6.476044,720,2016-10-23 17:00:00
188,2016,3285,Chievo,Chievo,Bologna,10,9,9.77835,6.9218269999999995,810,2016-10-26 22:45:00
209,2016,3295,Chievo,Crotone,Chievo,11,10,10.78811,7.122954999999999,900,2016-10-30 18:00:00
226,2016,2750,Chievo,Chievo,Juventus,11,12,11.447268,8.846464999999998,990,2016-11-06 18:00:00
238,2016,2756,Chievo,Chievo,Cagliari,12,14,12.553128,10.983944999999999,1080,2016-11-19 18:00:00
259,2016,2766,Chievo,Torino,Chievo,13,14,13.760088,11.303492999999998,1170,2016-11-26 21:00:00
294,2016,3074,Chievo,Chievo,Genoa,14,16,14.66235,12.361992999999998,1260,2016-12-05 22:00:00
307,2016,3080,Chievo,Palermo,Chievo,14,16,15.68145,12.855727999999997,1350,2016-12-11 18:00:00
334,2016,3094,Chievo,Chievo,Sampdoria,16,16,16.78868,13.551094999999997,1440,2016-12-18 18:00:00
345,2016,3100,Chievo,Roma,Chievo,18,17,19.41788,14.352093999999997,1530,2016-12-22 19:45:00
368,2016,3527,Chievo,Chievo,Atalanta,19,20,20.203951,17.515144,1620,2017-01-08 18:00:00
377,2016,3531,Chievo,Inter,Chievo,20,24,20.962143,21.576374,1710,2017-01-14 23:45:00
396,2016,3540,Chievo,Chievo,Fiorentina,21,27,21.301987,24.534194,1800,2017-01-21 20:00:00
415,2016,3550,Chievo,Lazio,Chievo,21,30,22.839707,25.839603999999998,1890,2017-01-28 20:00:00
444,2016,3564,Chievo,Chievo,Udinese,22,30,23.480888,27.924643999999997,1980,2017-02-05 14:00:00
469,2016,3576,Chievo,Sassuolo,Chievo,22,30,23.686108,28.748552999999998,2070,2017-02-12 14:00:00
494,2016,3589,Chievo,Chievo,Napoli,25,31,26.522378,30.757272999999998,2160,2017-02-19 14:00:00
512,2016,3597,Chievo,Chievo,Pescara,26,34,27.480349,32.031303,2250,2017-02-26 14:00:00
525,2016,3602,Chievo,AC Milan,Chievo,28,34,29.734199,32.77705,2340,2017-03-04 19:45:00
552,2016,3616,Chievo,Chievo,Empoli,29,37,31.281519,37.34514,2430,2017-03-12 14:00:00
567,2016,3622,Chievo,Bologna,Chievo,33,37,33.656459,37.872106,2520,2017-03-19 14:00:00
592,2016,3635,Chievo,Chievo,Crotone,34,41,34.840419,40.676936000000005,2610,2017-04-02 14:00:00
605,2016,3642,Chievo,Juventus,Chievo,35,43,35.863158999999996,41.492594000000004,2700,2017-04-08 19:45:00
627,2016,3654,Chievo,Cagliari,Chievo,35,45,36.311187,43.566984000000005,2790,2017-04-15 14:00:00
654,2016,3671,Chievo,Chievo,Torino,35,49,37.706346999999994,46.417784000000005,2880,2017-04-23 14:00:00
667,2016,3672,Chievo,Genoa,Chievo,36,52,38.68102999999999,47.644694,2970,2017-04-30 14:00:00
694,2016,3688,Chievo,Chievo,Palermo,38,53,39.07272299999999,49.133304,3060,2017-05-07 14:00:00
707,2016,3692,Chievo,Sampdoria,Chievo,39,54,39.94765199999999,50.399964000000004,3150,2017-05-14 14:00:00
720,2016,3709,Chievo,Chievo,Roma,40,55,40.16577899999999,51.528284000000006,3240,2017-05-20 17:00:00
741,2016,3712,Chievo,Atalanta,Chievo,43,60,42.013389,53.563174000000004,3330,2017-05-27 17:00:00
