,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
4,2016,933,AC Milan,AC Milan,Torino,0,0,0.0,0.0,0,2016-08-21 20:00:00
23,2016,942,AC Milan,Napoli,AC Milan,3,2,2.5953,1.74508,90,2016-08-27 22:45:00
48,2016,955,AC Milan,AC Milan,Udinese,5,6,3.399713,4.52611,180,2016-09-11 17:00:00
59,2016,960,AC Milan,Sampdoria,AC Milan,5,7,4.359571,5.033881,270,2016-09-16 22:45:00
78,2016,970,AC Milan,AC Milan,Lazio,6,7,5.142027,5.628396,360,2016-09-20 22:45:00
113,2016,987,AC Milan,Fiorentina,AC Milan,8,7,7.767707,6.3303650000000005,450,2016-09-25 22:45:00
134,2016,998,AC Milan,AC Milan,Sassuolo,8,7,8.478168,7.871155000000001,540,2016-10-02 20:00:00
155,2016,1008,AC Milan,Chievo,AC Milan,12,10,9.897738,9.051065000000001,630,2016-10-16 22:45:00
160,2016,1011,AC Milan,AC Milan,Juventus,15,11,11.495648000000001,9.304957000000002,720,2016-10-22 22:45:00
179,2016,1020,AC Milan,Genoa,AC Milan,16,11,11.750462,10.036111000000002,810,2016-10-25 22:45:00
206,2016,3294,AC Milan,AC Milan,Pescara,16,14,12.187793000000001,10.954485000000002,900,2016-10-30 18:00:00
225,2016,2749,AC Milan,Palermo,AC Milan,17,14,13.927833000000001,11.691214000000002,990,2016-11-06 18:00:00
256,2016,2765,AC Milan,AC Milan,Inter,19,15,14.966193,12.726774000000002,1080,2016-11-20 23:45:00
261,2016,2767,AC Milan,Empoli,AC Milan,21,17,15.618299,14.325894000000002,1170,2016-11-26 23:45:00
282,2016,3068,AC Milan,AC Milan,Crotone,25,18,16.399563,15.852884000000001,1260,2016-12-04 15:30:00
317,2016,3085,AC Milan,Roma,AC Milan,27,19,17.984533,16.618566,1350,2016-12-13 00:00:00
322,2016,3088,AC Milan,AC Milan,Atalanta,27,20,19.034682999999998,17.172737,1440,2016-12-17 21:00:00
370,2016,3528,AC Milan,AC Milan,Cagliari,27,20,19.528982,17.776590000000002,1530,2017-01-08 21:00:00
393,2016,3539,AC Milan,Torino,AC Milan,28,20,21.102552,18.153869000000004,1620,2017-01-16 23:45:00
394,2016,3541,AC Milan,AC Milan,Napoli,30,22,24.491391999999998,20.830289000000004,1710,2017-01-21 19:45:00
431,2016,3558,AC Milan,Udinese,AC Milan,31,24,25.463371999999996,22.382979000000002,1800,2017-01-29 17:00:00
438,2016,3561,AC Milan,AC Milan,Sampdoria,32,26,26.571421999999995,24.271399000000002,1890,2017-02-05 11:30:00
457,2016,3571,AC Milan,Bologna,AC Milan,32,27,28.417981999999995,25.507739,1980,2017-02-08 19:45:00
479,2016,3581,AC Milan,Lazio,AC Milan,33,27,30.169991999999993,27.093919,2070,2017-02-13 19:45:00
498,2016,3591,AC Milan,AC Milan,Fiorentina,34,28,30.471873999999993,29.583458999999998,2160,2017-02-19 19:45:00
511,2016,3596,AC Milan,Sassuolo,AC Milan,36,29,31.090604999999993,31.113008999999998,2250,2017-02-26 14:00:00
524,2016,3602,AC Milan,AC Milan,Chievo,37,29,33.33139499999999,32.356369,2340,2017-03-04 19:45:00
541,2016,3617,AC Milan,Juventus,AC Milan,40,30,37.89948499999999,33.903689,2430,2017-03-10 19:45:00
562,2016,3624,AC Milan,AC Milan,Genoa,41,32,38.68662499999999,37.351249,2520,2017-03-18 19:45:00
595,2016,3639,AC Milan,Pescara,AC Milan,42,32,40.57895499999999,37.651683000000006,2610,2017-04-02 14:00:00
612,2016,3647,AC Milan,AC Milan,Palermo,43,33,43.014194999999994,38.561299000000005,2700,2017-04-09 14:00:00
621,2016,3659,AC Milan,Inter,AC Milan,47,33,46.234294999999996,38.77269400000001,2790,2017-04-15 11:30:00
650,2016,3665,AC Milan,AC Milan,Empoli,49,35,47.883165,40.288244000000006,2880,2017-04-23 14:00:00
671,2016,3676,AC Milan,Crotone,AC Milan,50,37,50.333104999999996,42.129254,2970,2017-04-30 14:00:00
698,2016,3689,AC Milan,AC Milan,Roma,51,38,52.506674999999994,42.651639,3060,2017-05-07 19:45:00
703,2016,3697,AC Milan,Atalanta,AC Milan,52,42,53.457145999999995,45.932729,3150,2017-05-13 19:45:00
726,2016,3703,AC Milan,AC Milan,Bologna,53,43,54.41477199999999,47.598819,3240,2017-05-21 14:00:00
745,2016,3717,AC Milan,Cagliari,AC Milan,56,43,57.229921999999995,47.869972,3330,2017-05-28 14:00:00
