,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
6,2016,934,Palermo,Palermo,Sassuolo,0,0,0.0,0.0,0,2016-08-21 22:45:00
25,2016,943,Palermo,Inter,Palermo,0,1,0.351218,1.67953,90,2016-08-28 20:00:00
42,2016,952,Palermo,Palermo,Napoli,1,2,0.895462,3.62394,180,2016-09-10 22:45:00
73,2016,967,Palermo,Crotone,Palermo,1,5,1.480742,5.51727,270,2016-09-18 17:00:00
97,2016,979,Palermo,Atalanta,Palermo,2,6,2.0933770000000003,6.65548,360,2016-09-21 22:45:00
98,2016,980,Palermo,Palermo,Juventus,3,6,3.1397470000000003,8.28198,450,2016-09-24 20:00:00
125,2016,993,Palermo,Sampdoria,Palermo,3,7,3.254805,9.511600000000001,540,2016-10-02 17:00:00
156,2016,1009,Palermo,Palermo,Torino,4,8,3.7694910000000004,10.958250000000001,630,2016-10-17 22:45:00
177,2016,1019,Palermo,Roma,Palermo,5,12,4.635242000000001,12.165280000000001,720,2016-10-23 22:45:00
196,2016,3289,Palermo,Palermo,Udinese,6,16,5.070335000000001,14.650360000000001,810,2016-10-27 22:45:00
217,2016,2745,Palermo,Cagliari,Palermo,7,19,5.6603650000000005,15.641237,900,2016-11-01 00:00:00
224,2016,2749,Palermo,Palermo,AC Milan,8,21,6.361567000000001,16.313674,990,2016-11-06 18:00:00
255,2016,2764,Palermo,Bologna,Palermo,9,23,7.397127000000001,17.352034,1080,2016-11-20 18:00:00
262,2016,2768,Palermo,Palermo,Lazio,10,26,8.764137000000002,17.956666,1170,2016-11-27 15:30:00
293,2016,3073,Palermo,Fiorentina,Palermo,10,27,9.469019000000001,19.473295999999998,1260,2016-12-04 23:45:00
306,2016,3080,Palermo,Palermo,Chievo,11,29,9.864691,21.369656,1350,2016-12-11 18:00:00
339,2016,3096,Palermo,Genoa,Palermo,11,31,10.560058,22.476886,1440,2016-12-18 23:45:00
350,2016,3099,Palermo,Palermo,Pescara,15,34,12.408738,23.975326,1530,2016-12-22 23:45:00
357,2016,3520,Palermo,Empoli,Palermo,16,35,12.885826999999999,25.147486,1620,2017-01-07 21:00:00
383,2016,3534,Palermo,Sassuolo,Palermo,16,36,13.402370999999999,26.049214,1710,2017-01-15 18:00:00
398,2016,3543,Palermo,Palermo,Inter,17,40,14.730291,27.532404,1800,2017-01-22 14:00:00
433,2016,3559,Palermo,Napoli,Palermo,17,41,15.023183,29.370014,1890,2017-01-29 22:45:00
450,2016,3567,Palermo,Palermo,Crotone,18,42,15.166724,31.179014000000002,1980,2017-02-05 17:00:00
472,2016,3578,Palermo,Palermo,Atalanta,19,42,15.932506,31.563225000000003,2070,2017-02-12 14:00:00
481,2016,3582,Palermo,Juventus,Palermo,20,45,16.677021,34.167415000000005,2160,2017-02-17 19:45:00
504,2016,3599,Palermo,Palermo,Sampdoria,21,49,17.234036,35.818305,2250,2017-02-26 11:30:00
535,2016,3609,Palermo,Torino,Palermo,22,50,19.340685999999998,37.058305000000004,2340,2017-03-05 14:00:00
556,2016,3618,Palermo,Palermo,Roma,23,53,19.631175,40.10456500000001,2430,2017-03-12 19:45:00
577,2016,3629,Palermo,Udinese,Palermo,23,56,20.339705,42.50481500000001,2520,2017-03-19 17:00:00
590,2016,3634,Palermo,Palermo,Cagliari,24,60,20.81953,45.041365000000006,2610,2017-04-02 14:00:00
613,2016,3647,Palermo,AC Milan,Palermo,25,63,22.29473,46.63391500000001,2700,2017-04-09 14:00:00
624,2016,3653,Palermo,Palermo,Bologna,25,67,22.506125,49.85401500000001,2790,2017-04-15 14:00:00
653,2016,3669,Palermo,Lazio,Palermo,25,67,23.770925000000002,50.44729500000001,2880,2017-04-23 14:00:00
668,2016,3673,Palermo,Palermo,Fiorentina,27,73,24.373410000000003,53.64000500000001,2970,2017-04-30 14:00:00
695,2016,3688,Palermo,Chievo,Palermo,29,73,24.943078000000003,54.71080500000001,3060,2017-05-07 14:00:00
710,2016,3694,Palermo,Palermo,Genoa,30,74,26.209738,55.58573400000001,3150,2017-05-14 14:00:00
739,2016,3708,Palermo,Pescara,Palermo,31,74,27.041163,57.28152400000001,3240,2017-05-22 19:45:00
750,2016,3713,Palermo,Palermo,Empoli,31,76,27.703711000000002,59.04244400000001,3330,2017-05-28 19:45:00
