id,isResult,side,h,a,goals,xG,datetime,forecast,result
553,True,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '0', 'a': '1'}","{'h': '1.82451', 'a': '0.867178'}",2015-08-23 20:00:00,"{'w': 0.5998525025012166, 'd': 0.22563589689151767, 'l': 0.17451159945777375}",w
565,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '0', 'a': '1'}","{'h': '2.23566', 'a': '0.791464'}",2015-08-30 22:45:00,"{'w': 0.7018485023004883, 'd': 0.18046269050485916, 'l': 0.11768879066103002}",l
578,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '2', 'a': '0'}","{'h': '1.33653', 'a': '0.611595'}",2015-09-13 20:00:00,"{'w': 0.5443982291610089, 'd': 0.2851433663871961, 'l': 0.17045840443479585}",l
581,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '1', 'a': '2'}","{'h': '0.991963', 'a': '0.68218'}",2015-09-19 20:00:00,"{'w': 0.4179329199023097, 'd': 0.33747355814897445, 'l': 0.24459352194844677}",l
591,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '2', 'a': '3'}","{'h': '1.06772', 'a': '0.650335'}",2015-09-22 22:45:00,"{'w': 0.4514477618398324, 'd': 0.3273655864508945, 'l': 0.22118665170851967}",l
607,True,a,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '2'}","{'h': '1.61378', 'a': '1.75506'}",2015-09-27 17:00:00,"{'w': 0.3570166783518276, 'd': 0.22703799490549895, 'l': 0.41594532583567406}",w
616,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '1', 'a': '1'}","{'h': '1.36533', 'a': '1.41836'}",2015-10-04 17:00:00,"{'w': 0.3611657945523704, 'd': 0.25355755987305806, 'l': 0.3852766455133825}",d
626,True,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '1'}","{'h': '1.10503', 'a': '0.839325'}",2015-10-18 17:00:00,"{'w': 0.41518961998319803, 'd': 0.3099143632047297, 'l': 0.27489601681083015}",d
635,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'h': '1', 'a': '0'}","{'h': '2.10451', 'a': '0.430149'}",2015-10-25 18:00:00,"{'w': 0.7676302041212626, 'd': 0.16903881400418472, 'l': 0.06333097433286215}",w
646,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '3', 'a': '1'}","{'h': '2.09363', 'a': '0.538201'}",2015-10-28 23:45:00,"{'w': 0.738298771658801, 'd': 0.17892250313535443, 'l': 0.08277871815737799}",l
657,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '0', 'a': '0'}","{'h': '1.35495', 'a': '0.249152'}",2015-11-01 18:00:00,"{'w': 0.6584869467372015, 'd': 0.2748972349824195, 'l': 0.06661581825986207}",d
669,True,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '0'}","{'h': '1.1988', 'a': '0.298595'}",2015-11-08 21:00:00,"{'w': 0.5968745767812731, 'd': 0.31124889167904524, 'l': 0.09187653153589932}",l
675,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '1', 'a': '0'}","{'h': '0.710226', 'a': '0.432258'}",2015-11-22 18:00:00,"{'w': 0.37692739138872794, 'd': 0.42474510506630975, 'l': 0.19832750354495987}",w
686,True,a,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '2', 'a': '3'}","{'h': '1.91846', 'a': '1.83753'}",2015-11-29 18:00:00,"{'w': 0.4090118342527293, 'd': 0.21410929375734816, 'l': 0.37687886848970015}",w
696,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '3', 'a': '0'}","{'h': '2.02848', 'a': '0.925195'}",2015-12-06 18:00:00,"{'w': 0.6296160052888128, 'd': 0.20672055397976397, 'l': 0.16366343607053427}",l
703,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '0', 'a': '4'}","{'h': '1.56304', 'a': '1.76294'}",2015-12-12 23:45:00,"{'w': 0.34405058450595716, 'd': 0.228094560735618, 'l': 0.4278548538869945}",l
717,True,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '0', 'a': '1'}","{'h': '0.50199', 'a': '1.52143'}",2015-12-20 21:00:00,"{'w': 0.12028201907203281, 'd': 0.2541663322748864, 'l': 0.6255516485531613}",w
721,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '2', 'a': '1'}","{'h': '1.91362', 'a': '1.10135'}",2016-01-06 15:30:00,"{'w': 0.5630055144943072, 'd': 0.22146728323392464, 'l': 0.21552720010726503}",w
730,True,a,"{'id': '103', 'title': 'Carpi', 'short_title': 'CAP'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '2', 'a': '1'}","{'h': '1.49909', 'a': '0.326424'}",2016-01-09 18:00:00,"{'w': 0.6720506815872787, 'd': 0.25017119397762, 'l': 0.0777781243533817}",l
745,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '4'}","{'h': '0.338728', 'a': '2.68244'}",2016-01-17 18:00:00,"{'w': 0.029412224454113636, 'd': 0.10417030214920883, 'l': 0.8664173054432246}",l
759,True,a,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '4', 'a': '1'}","{'h': '1.9135', 'a': '1.78224'}",2016-01-24 18:00:00,"{'w': 0.418363971083608, 'd': 0.2157584228186506, 'l': 0.3658776030950391}",l
765,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '0', 'a': '0'}","{'h': '0.435839', 'a': '0.870348'}",2016-01-31 18:00:00,"{'w': 0.17561903578326776, 'd': 0.38375702529732947, 'l': 0.44062393891936075}",d
779,True,a,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '1'}","{'h': '2.10015', 'a': '0.665742'}",2016-02-03 23:45:00,"{'w': 0.7074880813831957, 'd': 0.18686039676906288, 'l': 0.10565151450736203}",d
788,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '1'}","{'h': '1.9269', 'a': '1.45441'}",2016-02-07 18:00:00,"{'w': 0.487190033831484, 'd': 0.22093409481866355, 'l': 0.29187586892539025}",d
