id,isResult,side,h,a,goals,xG,datetime,forecast,result
551,True,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '1', 'a': '1'}","{'h': '0.865017', 'a': '1.16312'}",2015-08-22 20:00:00,"{'w': 0.27209778932160367, 'd': 0.3012311030540843, 'l': 0.426671107621788}",d
563,True,h,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '2', 'a': '1'}","{'h': '0.970721', 'a': '0.973945'}",2015-08-30 20:00:00,"{'w': 0.3422506554983331, 'd': 0.3137905232210328, 'l': 0.34395882128022975}",w
572,True,a,"{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '0', 'a': '2'}","{'h': '0.366506', 'a': '1.90653'}",2015-09-12 20:00:00,"{'w': 0.062342957638743215, 'd': 0.18856252560134903, 'l': 0.7490945147001851}",w
585,True,h,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '2', 'a': '2'}","{'h': '1.67014', 'a': '0.913148'}",2015-09-20 17:00:00,"{'w': 0.5521535819868348, 'd': 0.24281966522764944, 'l': 0.20502675243306054}",d
594,True,a,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '2', 'a': '1'}","{'h': '0.187797', 'a': '1.4457'}",2015-09-23 22:45:00,"{'w': 0.04588131179770015, 'd': 0.2519627679969178, 'l': 0.7021559201555284}",l
601,True,h,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '103', 'title': 'Carpi', 'short_title': 'CAP'}","{'h': '5', 'a': '1'}","{'h': '3.46661', 'a': '1.51645'}",2015-09-26 20:00:00,"{'w': 0.7423319171204781, 'd': 0.12919018424829487, 'l': 0.12847408990409892}",w
614,True,a,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '2', 'a': '4'}","{'h': '1.27132', 'a': '2.02203'}",2015-10-04 17:00:00,"{'w': 0.23764925469317724, 'd': 0.2145615531530561, 'l': 0.5477891876751407}",w
621,True,h,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '3', 'a': '1'}","{'h': '1.59672', 'a': '0.552993'}",2015-10-17 20:00:00,"{'w': 0.6297924045784022, 'd': 0.2444658067378172, 'l': 0.12574178849154324}",w
639,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '1', 'a': '2'}","{'h': '1.27493', 'a': '0.955907'}",2015-10-25 21:00:00,"{'w': 0.437401093533168, 'd': 0.28410327450724926, 'l': 0.2784956319505524}",w
646,True,h,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '3', 'a': '1'}","{'h': '2.09363', 'a': '0.538201'}",2015-10-28 23:45:00,"{'w': 0.738298771658801, 'd': 0.17892250313535443, 'l': 0.08277871815737799}",w
