id,isResult,side,h,a,goals,xG,datetime,forecast,result
555,True,a,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '103', 'title': 'Carpi', 'short_title': 'CAP'}","{'h': '5', 'a': '2'}","{'h': '1.40755', 'a': '2.67392'}",2015-08-23 22:45:00,"{'w': 0.18379340019062362, 'd': 0.17207877787750625, 'l': 0.6441276605005993}",l
567,True,h,"{'id': '103', 'title': 'Carpi', 'short_title': 'CAP'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '1', 'a': '2'}","{'h': '0.866071', 'a': '3.03344'}",2015-08-30 22:45:00,"{'w': 0.07505514481871636, 'd': 0.1204667505561428, 'l': 0.804477337089783}",l
575,True,a,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '103', 'title': 'Carpi', 'short_title': 'CAP'}","{'h': '2', 'a': '2'}","{'h': '1.31893', 'a': '0.912214'}",2015-09-13 17:00:00,"{'w': 0.4604359962307837, 'd': 0.28110532421191037, 'l': 0.2584586795430599}",d
589,True,h,"{'id': '103', 'title': 'Carpi', 'short_title': 'CAP'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '0', 'a': '1'}","{'h': '1.49722', 'a': '0.418407'}",2015-09-20 20:00:00,"{'w': 0.6438533545453263, 'd': 0.2549859561892914, 'l': 0.10116068918503802}",l
595,True,h,"{'id': '103', 'title': 'Carpi', 'short_title': 'CAP'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '0', 'a': '0'}","{'h': '0.362323', 'a': '1.16585'}",2015-09-23 22:45:00,"{'w': 0.114855293632832, 'd': 0.31871002918128877, 'l': 0.5664346771833112}",d
601,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '103', 'title': 'Carpi', 'short_title': 'CAP'}","{'h': '5', 'a': '1'}","{'h': '3.46661', 'a': '1.51645'}",2015-09-26 20:00:00,"{'w': 0.7423319171204781, 'd': 0.12919018424829487, 'l': 0.12847408990409892}",l
611,True,h,"{'id': '103', 'title': 'Carpi', 'short_title': 'CAP'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '2', 'a': '1'}","{'h': '0.880132', 'a': '1.21414'}",2015-10-03 20:00:00,"{'w': 0.2674381383471226, 'd': 0.29439412040689433, 'l': 0.4381677412414219}",w
628,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '103', 'title': 'Carpi', 'short_title': 'CAP'}","{'h': '3', 'a': '0'}","{'h': '2.23861', 'a': '1.03029'}",2015-10-18 17:00:00,"{'w': 0.6466713077342537, 'd': 0.19142390316030955, 'l': 0.16190477228722827}",l
632,True,h,"{'id': '103', 'title': 'Carpi', 'short_title': 'CAP'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '1', 'a': '2'}","{'h': '0.820122', 'a': '1.96954'}",2015-10-24 20:00:00,"{'w': 0.14814050508717014, 'd': 0.20873154908758962, 'l': 0.6431279426616845}",l
642,True,a,"{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'id': '103', 'title': 'Carpi', 'short_title': 'CAP'}","{'h': '2', 'a': '1'}","{'h': '1.00468', 'a': '0.640609'}",2015-10-28 23:45:00,"{'w': 0.43303443055290614, 'd': 0.3386152119765024, 'l': 0.22835035747027024}",l
656,True,h,"{'id': '103', 'title': 'Carpi', 'short_title': 'CAP'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '0', 'a': '0'}","{'h': '1.24528', 'a': '0.525153'}",2015-11-01 18:00:00,"{'w': 0.542258713369861, 'd': 0.30118420553478636, 'l': 0.15655708108894456}",d
664,True,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '103', 'title': 'Carpi', 'short_title': 'CAP'}","{'h': '1', 'a': '0'}","{'h': '1.37733', 'a': '0.271335'}",2015-11-08 18:00:00,"{'w': 0.657513947672672, 'd': 0.27117487469728585, 'l': 0.07131117760435166}",l
