id,isResult,side,h,a,goals,xG,datetime,forecast,result
554,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '1', 'a': '0'}","{'h': '1.63924', 'a': '0.77741'}",2015-08-23 22:45:00,"{'w': 0.5793351479079253, 'd': 0.24470097049867012, 'l': 0.17596388131933685}",w
565,True,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '0', 'a': '1'}","{'h': '2.23566', 'a': '0.791464'}",2015-08-30 22:45:00,"{'w': 0.7018485023004883, 'd': 0.18046269050485916, 'l': 0.11768879066103002}",w
575,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '103', 'title': 'Carpi', 'short_title': 'CAP'}","{'h': '2', 'a': '2'}","{'h': '1.31893', 'a': '0.912214'}",2015-09-13 17:00:00,"{'w': 0.4604359962307837, 'd': 0.28110532421191037, 'l': 0.2584586795430599}",d
582,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '3', 'a': '2'}","{'h': '1.29857', 'a': '1.34984'}",2015-09-19 22:45:00,"{'w': 0.3575912208343792, 'd': 0.26098992536294696, 'l': 0.38141885377176354}",l
593,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '0', 'a': '1'}","{'h': '0.458442', 'a': '0.731694'}",2015-09-23 22:45:00,"{'w': 0.20583918358406, 'd': 0.4150960009820597, 'l': 0.37906481543387655}",l
606,True,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '2', 'a': '1'}","{'h': '0.578424', 'a': '0.380741'}",2015-09-27 17:00:00,"{'w': 0.3310844457023975, 'd': 0.4723694163648425, 'l': 0.1965461379327598}",l
614,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '2', 'a': '4'}","{'h': '1.27132', 'a': '2.02203'}",2015-10-04 17:00:00,"{'w': 0.23764925469317724, 'd': 0.2145615531530561, 'l': 0.5477891876751407}",l
623,True,a,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '0', 'a': '1'}","{'h': '1.7239', 'a': '1.66538'}",2015-10-18 14:30:00,"{'w': 0.39881044352047684, 'd': 0.22673559628456116, 'l': 0.37445395931678244}",w
633,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '1', 'a': '1'}","{'h': '1.06069', 'a': '2.04874'}",2015-10-24 22:45:00,"{'w': 0.18948807585240324, 'd': 0.208895630941955, 'l': 0.6016162878958571}",d
645,True,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '2', 'a': '0'}","{'h': '1.10143', 'a': '0.26471'}",2015-10-28 23:45:00,"{'w': 0.5763336034610961, 'd': 0.3350635020324344, 'l': 0.08860289450530723}",l
