match_id,date,player_id,player,home_team,away_team,is_home,season,month,day,hour,week_day,position,target,team,G90P,A90P,s90P,xG90P,xA90P,time,G90T,GC90T,xG90T,xGC90T,G90OT,GC90OT,xG90OT,xGC90OT
14116,2020-09-19,1555,Bartlomiej Dragowski,Fiorentina,Torino,1,2020,9,19,16,5,GK,0.0,Fiorentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14116,2020-09-19,6174,Nikola Milenkovic,Fiorentina,Torino,1,2020,9,19,16,5,DC,0.0,Fiorentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14116,2020-09-19,1942,Martín Cáceres,Fiorentina,Torino,1,2020,9,19,16,5,DC,0.0,Fiorentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14116,2020-09-19,1370,Federico Ceccherini,Fiorentina,Torino,1,2020,9,19,16,5,DC,0.0,Fiorentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14116,2020-09-19,1433,Federico Chiesa,Fiorentina,Torino,1,2020,9,19,16,5,DMR,1.0,Fiorentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14116,2020-09-19,1164,Cristiano Biraghi,Fiorentina,Torino,1,2020,9,19,16,5,DML,0.0,Fiorentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14116,2020-09-19,7909,Gaetano Castrovilli,Fiorentina,Torino,1,2020,9,19,16,5,MC,3.0,Fiorentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14116,2020-09-19,1474,Alfred Duncan,Fiorentina,Torino,1,2020,9,19,16,5,MC,0.0,Fiorentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14116,2020-09-19,1121,Giacomo Bonaventura,Fiorentina,Torino,1,2020,9,19,16,5,MC,0.0,Fiorentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14116,2020-09-19,329,Franck Ribéry,Fiorentina,Torino,1,2020,9,19,16,5,FW,0.0,Fiorentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14116,2020-09-19,7091,Christian Kouamé,Fiorentina,Torino,1,2020,9,19,16,5,FW,0.0,Fiorentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14116,2020-09-19,3301,Salvatore Sirigu,Fiorentina,Torino,0,2020,9,19,16,5,GK,0.0,Torino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14116,2020-09-19,1096,Armando Izzo,Fiorentina,Torino,0,2020,9,19,16,5,DR,0.0,Torino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14116,2020-09-19,6960,Bremer,Fiorentina,Torino,0,2020,9,19,16,5,DC,0.0,Torino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14116,2020-09-19,3387,Nicolas N&#039;Koulou,Fiorentina,Torino,0,2020,9,19,16,5,DC,0.0,Torino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14116,2020-09-19,1515,Cristian Ansaldi,Fiorentina,Torino,0,2020,9,19,16,5,DL,0.0,Torino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14116,2020-09-19,1099,Tomás Rincón,Fiorentina,Torino,0,2020,9,19,16,5,MC,0.0,Torino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14116,2020-09-19,3739,Soualiho Meité,Fiorentina,Torino,0,2020,9,19,16,5,MC,0.0,Torino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14116,2020-09-19,1226,Karol Linetty,Fiorentina,Torino,0,2020,9,19,16,5,MC,0.0,Torino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14116,2020-09-19,5091,Alex Berenguer,Fiorentina,Torino,0,2020,9,19,16,5,AMC,0.0,Torino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14116,2020-09-19,1642,Simone Zaza,Fiorentina,Torino,0,2020,9,19,16,5,FW,0.0,Torino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14116,2020-09-19,1186,Andrea Belotti,Fiorentina,Torino,0,2020,9,19,16,5,FW,0.0,Torino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14116,2020-09-19,1537,Sasa Lukic,Fiorentina,Torino,0,2020,9,19,16,5,Sub,0.0,Torino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14116,2020-09-19,1445,Simone Verdi,Fiorentina,Torino,0,2020,9,19,16,5,Sub,0.0,Torino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14117,2020-09-19,6132,Marco Silvestri,Verona,Roma,1,2020,9,19,18,5,GK,0.0,Verona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14117,2020-09-19,7929,Alan Empereur,Verona,Roma,1,2020,9,19,18,5,DC,0.0,Verona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14117,2020-09-19,8007,Yildirim Mert Cetin,Verona,Roma,1,2020,9,19,18,5,DC,0.0,Verona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
