match_id,date,player_id,player,home_team,away_team,is_home,season,month,day,hour,week_day,position,target,team,G90P,A90P,s90P,xG90P,xA90P,time,G90T,GC90T,xG90T,xGC90T,G90OT,GC90OT,xG90OT,xGC90OT
931,2016-08-20,1244,Wojciech Szczesny,Roma,Udinese,1,2016,8,20,20,5,GK,0.0,Roma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,2016-08-20,1567,Bruno Peres,Roma,Udinese,1,2016,8,20,20,5,DR,0.0,Roma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,2016-08-20,1246,Kostas Manolas,Roma,Udinese,1,2016,8,20,20,5,DC,0.0,Roma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,2016-08-20,1635,Thomas Vermaelen,Roma,Udinese,1,2016,8,20,20,5,DC,0.0,Roma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,2016-08-20,1245,Emerson,Roma,Udinese,1,2016,8,20,20,5,DL,0.0,Roma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,2016-08-20,1251,Radja Nainggolan,Roma,Udinese,1,2016,8,20,20,5,MC,1.0,Roma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,2016-08-20,1256,Kevin Strootman,Roma,Udinese,1,2016,8,20,20,5,MC,0.0,Roma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,2016-08-20,1248,Leandro Paredes,Roma,Udinese,1,2016,8,20,20,5,MC,0.0,Roma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,2016-08-20,1250,Mohamed Salah,Roma,Udinese,1,2016,8,20,20,5,FWR,3.0,Roma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,2016-08-20,1253,Edin Dzeko,Roma,Udinese,1,2016,8,20,20,5,FW,3.0,Roma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,2016-08-20,1252,Stephan El Shaarawy,Roma,Udinese,1,2016,8,20,20,5,FWL,0.0,Roma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,2016-08-20,1539,Diego Perotti,Roma,Udinese,1,2016,8,20,20,5,Sub,6.0,Roma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,2016-08-20,1138,Orestis Karnezis,Roma,Udinese,0,2016,8,20,20,5,GK,0.0,Udinese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,2016-08-20,1149,Thomas Heurtaux,Roma,Udinese,0,2016,8,20,20,5,DC,0.0,Udinese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,2016-08-20,1140,Danilo,Roma,Udinese,0,2016,8,20,20,5,DC,0.0,Udinese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,2016-08-20,1142,Samir,Roma,Udinese,0,2016,8,20,20,5,DC,0.0,Udinese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
