id,isResult,side,h,a,goals,xG,datetime,forecast,result
16762,True,h,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'h': '2', 'a': '0'}","{'h': '2.39159', 'a': '0.60988'}",2021-08-22 18:45:00,"{'w': 0.7703745407753674, 'd': 0.15336654978169514, 'l': 0.07625887011487768}",w
16773,True,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '1', 'a': '2'}","{'h': '0.339332', 'a': '1.15407'}",2021-08-29 16:30:00,"{'w': 0.10860598885997308, 'd': 0.32156183089672585, 'l': 0.5698321802410711}",w
16781,True,h,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '2', 'a': '1'}","{'h': '2.18708', 'a': '1.56057'}",2021-09-11 16:00:00,"{'w': 0.5203535735510434, 'd': 0.20510610535481735, 'l': 0.2745403085122423}",w
16794,True,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '0', 'a': '4'}","{'h': '0.243458', 'a': '3.30273'}",2021-09-20 18:45:00,"{'w': 0.0114443685308652, 'd': 0.057117984301470484, 'l': 0.9314355041533156}",w
16803,True,a,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '0', 'a': '4'}","{'h': '0.56857', 'a': '2.10601'}",2021-09-23 16:30:00,"{'w': 0.08740228462821875, 'd': 0.17973627771086875, 'l': 0.7328614300488072}",w
16815,True,h,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '0'}","{'h': '2.05833', 'a': '0.153322'}",2021-09-26 18:45:00,"{'w': 0.8320064581712989, 'd': 0.14690699505228852, 'l': 0.02108654113261681}",w
16819,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '1', 'a': '2'}","{'h': '0.383136', 'a': '1.64223'}",2021-10-03 16:00:00,"{'w': 0.08168613002328776, 'd': 0.22897408396030378, 'l': 0.6893397857355376}",w
16832,True,h,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '1', 'a': '0'}","{'h': '1.32917', 'a': '1.07482'}",2021-10-17 16:00:00,"{'w': 0.42469374564162155, 'd': 0.27355592067292245, 'l': 0.30175033366887577}",w
16841,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '0', 'a': '0'}","{'h': '1.6324', 'a': '0.593957'}",2021-10-24 16:00:00,"{'w': 0.6270262492155223, 'd': 0.24082636068523172, 'l': 0.1321473898402029}",d
16851,True,h,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '3', 'a': '0'}","{'h': '2.67727', 'a': '0.251648'}",2021-10-28 18:45:00,"{'w': 0.8831851222415555, 'd': 0.09600863799014202, 'l': 0.0208060758216871}",w
