id,isResult,side,h,a,goals,xG,datetime,forecast,result
16764,True,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '2', 'a': '2'}","{'h': '3.28935', 'a': '1.03088'}",2021-08-23 16:30:00,"{'w': 0.804871477607559, 'd': 0.11451748690460282, 'l': 0.08060899398573367}",d
16768,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '6', 'a': '1'}","{'h': '2.71713', 'a': '0.735352'}",2021-08-28 16:30:00,"{'w': 0.7898309802619624, 'd': 0.1345108909609529, 'l': 0.07565793156578249}",l
16784,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '0', 'a': '1'}","{'h': '0.788419', 'a': '0.78059'}",2021-09-12 13:00:00,"{'w': 0.3234887663831739, 'd': 0.3575368024408176, 'l': 0.31897443117598895}",l
16795,True,a,"{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '1', 'a': '2'}","{'h': '0.805717', 'a': '0.478482'}",2021-09-19 13:00:00,"{'w': 0.403689171693904, 'd': 0.39435146738488974, 'l': 0.20195936092119188}",w
16804,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '2', 'a': '3'}","{'h': '1.03395', 'a': '2.54565'}",2021-09-22 16:30:00,"{'w': 0.13298605031105132, 'd': 0.1662981623794302, 'l': 0.7007157003526054}",l
16812,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '1', 'a': '2'}","{'h': '0.953769', 'a': '1.74102'}",2021-09-25 13:00:00,"{'w': 0.20511715542879766, 'd': 0.23585208053875764, 'l': 0.5590307634169684}",l
16820,True,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '4', 'a': '0'}","{'h': '0.690616', 'a': '1.57689'}",2021-10-03 13:00:00,"{'w': 0.1620109954713392, 'd': 0.25104866473139925, 'l': 0.5869403396349104}",l
16833,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'h': '2', 'a': '1'}","{'h': '1.67718', 'a': '1.60938'}",2021-10-16 13:00:00,"{'w': 0.3989862367431538, 'd': 0.23064233065489068, 'l': 0.37037143201521017}",w
16843,True,a,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '2', 'a': '1'}","{'h': '0.974056', 'a': '1.05608'}",2021-10-22 18:45:00,"{'w': 0.3259687355433347, 'd': 0.30537799322895526, 'l': 0.36865327122685715}",l
16853,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '1', 'a': '1'}","{'h': '2.40615', 'a': '1.0654'}",2021-10-26 16:30:00,"{'w': 0.6697625955316732, 'd': 0.17888212686466476, 'l': 0.15135523510449198}",d
16858,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '3', 'a': '0'}","{'h': '2.8175', 'a': '0.0882599'}",2021-10-31 14:00:00,"{'w': 0.9251265204728881, 'd': 0.06918084656319128, 'l': 0.005692323330666843}",l
16873,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '1', 'a': '0'}","{'h': '0.333765', 'a': '0.420439'}",2021-11-06 14:00:00,"{'w': 0.19900806400134147, 'd': 0.5387450974319129, 'l': 0.2622468385667456}",w
16876,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '5', 'a': '2'}","{'h': '2.5762', 'a': '0.928225'}",2021-11-20 14:00:00,"{'w': 0.7284648457745044, 'd': 0.1582354705031607, 'l': 0.11329958263182777}",l
